Name,Team,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,SD,MD,NameASCII,PlayerId,MLBAMID
"Mitch Keller","PIT",0.6392360925674438,-4.271568298339844,4.910804271697998,7.169399738311768,0.7408128976821899,1.0188177824020386,0.9663522839546204,0.8792727589607239,1.315109133720398,11,0.9394968152046204,-0.312067550022053,0,0,"Mitch Keller",17594,656605
"Cristian Javier","HOU",-0.577318012714386,-1.2915000915527344,0.7141820192337036,-6.4079999923706055,-0.6448487043380737,0.9537060856819153,0.8223199844360352,0.8700000047683716,0.5028666853904724,3,-0.7049499750137329,0.09960832795735053,0,0,"Cristian Javier",17606,664299
"Jeffrey Springs","ATH",0.14811615645885468,-4.6299519538879395,4.7780680656433105,2.841200113296509,0.29305699467658997,1.0512776374816895,0.9856281280517578,0.8736363649368286,1.076345443725586,11,-0.18374238908290863,0.3246339587101894,0,0,"Jeffrey Springs",17677,605488
"Tayler Saucedo","LAA",0.136492058634758,-0.1318919062614441,0.2683839499950409,0.2069999873638153,0.021013999357819557,1.7446222305297852,1.284333348274231,2.4960999488830566,1.9372000694274902,4,0.011959767900407314,0.06627611391184599,1,0,"Tayler Saucedo",17888,642048
"Cody Ponce","TOR",-0.018939990550279617,-0.1977919638156891,0.17885197699069977,-0.039699986577034,-0.004109721630811691,1.0749666690826416,0.9300000071525574,0.8700000047683716,1.138800024986267,1,-0.004433113150298595,-0.013186029000818226,0,0,"Cody Ponce",17920,664074
"Trent Thornton","CHC",0.6293802857398987,-0.08623197674751282,0.7156122326850891,4.285999774932861,0.4436207413673401,0.7185485363006592,0.7657111287117004,1.0333714485168457,0.12324000149965286,5,0.2756924629211426,0.6002125789013207,2,0,"Trent Thornton",17948,663423
"Tyler Gilbert","CHW",-0.06034395843744278,-0.0926479920744896,0.032304033637046814,-4.480000019073486,-0.46044236421585083,0.18195000290870667,0.21364444494247437,0.23879998922348022,0.014999999664723873,2,-0.2496764212846756,-0.08197489760934129,0,0,"Tyler Gilbert",17964,656457
"Peter Lambert","HOU",0.3806820809841156,-2.7161619663238525,3.09684419631958,4.528600215911865,0.47183358669281006,1.0118467807769775,0.9100666642189026,0.8757143020629883,1.0469428300857544,7,0.5421762466430664,-0.16595122105984794,0,0,"Peter Lambert",17969,663567
"Logan Webb","SFG",-0.36170172691345215,-3.6981019973754883,3.336400270462036,-5.638400077819824,-0.6086286306381226,0.9344149231910706,0.8373916745185852,0.868399977684021,0.845050036907196,8,-0.37580686807632446,-0.011282119841616589,0,0,"Logan Webb",17995,657277
"Dylan Moore","PHI",-0.00003599999763537198,-0.00013599998783320189,0.00009999999747378752,-0.5440000295639038,-0.05429141968488693,0,0,0,,0,0,,0,0,"Dylan Moore",18042,664238
"Garrett Stubbs","PHI",0,0,0,0.5180000066757202,0.05185185372829437,0,0,0,,0,0,,0,0,"Garrett Stubbs",18067,596117
"Brett Sullivan","COL",0.00003999471664428711,0,0.00003999471664428711,1.1519999504089355,0.10661402344703674,0,0,0,,0,0,,0,0,"Brett Sullivan",18217,664954
"Julian Fernández","WSN",-0.006998001132160425,-0.044514000415802,0.037515997886657715,-0.9879999756813049,-0.10086777806282043,0.13640999794006348,0.15429998934268951,0.1855333298444748,,0,-0.07361063361167908,0.02230940028686631,0,0,"Julian Fernandez",18341,642759
"Michael Soroka","ARI",1.2634742259979248,-3.249147891998291,4.512622356414795,6.990500450134277,0.6794134974479675,1.0035475492477417,0.9465413689613342,0.8752999901771545,1.1090999841690063,10,0.6473441123962402,0.6116637213083251,0,0,"Michael Soroka",18383,647336
"P.J. Higgins","CIN",0.00010799995652632788,0,0.00010799995652632788,0.5509999990463257,0.05277777835726738,0,0,0,,0,0,,0,0,"P.J. Higgins",18433,664731
"Dylan Cease","TOR",0.21125411987304688,-4.617409706115723,4.8286638259887695,4.791299343109131,0.49475398659706116,1.0639636516571045,0.9943230748176575,0.8745999932289124,1.2164545059204102,11,0.748648464679718,-0.5500945765426352,0,0,"Dylan Cease",18525,656302
"Sam Hentges","SFG",0.17727002501487732,-0.16050396859645844,0.33777397871017456,2.4570000171661377,0.24944081902503967,0.7839652299880981,0.5736749768257141,0.762333333492279,0.7517333626747131,6,0.1834680140018463,0.04265174008159506,1,0,"Sam Hentges",18548,656529
"Freddy Peralta","NYM",0.8120641708374023,-4.015284061431885,4.827348232269287,9.307599067687988,0.9245864748954773,1.039538860321045,0.9601937532424927,0.8740727305412292,1.686327338218689,11,0.5436781048774719,0.23749920540278957,0,0,"Freddy Peralta",18679,642547
"Sandy Alcantara","MIA",0.14786620438098907,-4.696248531341553,4.844114303588867,2.727900266647339,0.2670624554157257,0.9072697162628174,0.8294422626495361,0.8657090663909912,1.24590003490448,10,0.39429783821105957,-0.2313185149398359,0,0,"Sandy Alcantara",18684,645261
"Lake Bachar","MIA",0.3175220191478729,-0.23507997393608093,0.5526019930839539,5.195000171661377,0.5173230767250061,0.2614598274230957,0.2895994186401367,0.37757501006126404,0.49889999628067017,8,0.5856080055236816,0.6288119008815081,1,0,"Lake Bachar",19222,669199
"Zac Gallen","ARI",-0.7057378888130188,-4.659101963043213,3.953364133834839,-5.21660041809082,-0.5556564927101135,1.0079416036605835,0.9178896546363831,0.8700000047683716,1.0071818828582764,11,-0.46029308438301086,-0.23988427336267715,0,0,"Zac Gallen",19291,668678
"Dean Kremer","BAL",-0.3544299602508545,-1.0518120527267456,0.6973820924758911,-1.6686999797821045,-0.1751638948917389,0.8601363897323608,0.8833272457122803,0.8700000047683716,0.3995000123977661,2,-0.06822307407855988,-0.34383943656715127,0,0,"Dean Kremer",19350,665152
"Weston Wilson","BAL",0.0002720285556279123,-0.0000999999901978299,0.00037202853127382696,-3.4110000133514404,-0.3590012192726135,0,0,0,,0,0,,0,0,"Weston Wilson",19358,642215
"Walker Buehler","SDP",-0.43594592809677124,-3.5238780975341797,3.0879321098327637,-4.909000396728516,-0.44138580560684204,0.9522786736488342,0.879595935344696,0.8744400143623352,1.3400599956512451,10,0.07856889814138412,-0.5363612861892679,0,0,"Walker Buehler",19374,621111
"Jake Rogers","DET",0.00010001659393310547,0,0.00010001659393310547,1.2389999628067017,0.13040536642074585,0.0016666665906086564,0.0024999999441206455,0.004999999888241291,,0,0.010001659393310547,0.050008299705095585,0,0,"Jake Rogers",19452,668670
"Aaron Civale","ATH",0.7971560955047607,-3.623785972595215,4.420942306518555,8.059700012207031,0.8376976251602173,1.0649000406265259,0.9791094064712524,0.8831200003623962,1.2096400260925293,10,-0.1576014906167984,0.9061751267261181,0,0,"Aaron Civale",19479,650644
"Tyler Ferguson","ATH",-0.02512398362159729,-0.025624006986618042,0.000500023365020752,-4.1479997634887695,-0.41397204995155334,0.028850000351667404,0.06360000371932983,0.17080000042915344,,0,-0.3124561011791229,-0.558392540600711,0,0,"Tyler Ferguson",19481,621053
"Alan Rangel","PHI",0.009772016666829586,-0.009731979109346867,0.019503995776176453,0.4580000340938568,0.04793301597237587,0.08138461410999298,0.10146667063236237,0.15219999849796295,,0,0.05668053403496742,0.06339150628487122,0,0,"Alan Rangel",19524,660604
"Jason Alexander","HOU",0.29053401947021484,-0.24583999067544937,0.5363740157335997,-3.93999981880188,-0.41904446482658386,0.43758965591932164,0.5599390812791311,0.3804000069697698,0.7719999551773071,2,-0.19885466992855072,0.8627963685956247,0,0,"Jason Alexander",19666,669920
"Connor Seabold","DET",-0.04288003221154213,-0.4146420657634735,0.3717620372772217,-3.5480003356933594,-0.3405914902687073,0.3850575387477875,0.41719430685043335,0.6312545537948608,0.4756666421890259,6,0.0946507379412651,-0.20601080207866285,1,0,"Connor Seabold",19695,657756
"Dustin May","STL",-0.7629098296165466,-4.470109939575195,3.707200050354004,-6.143400192260742,-0.6481794118881226,0.9851785898208618,0.883182168006897,0.875,0.8111599683761597,10,-0.5376953482627869,-0.23669199378782446,0,0,"Dustin May",19716,669160
"Shohei Ohtani","LAD",1.839036226272583,-2.040625810623169,3.879662036895752,18.026199340820312,1.8778302669525146,0.9925381541252136,0.9479795694351196,0.87704998254776,1.0403499603271484,8,1.6135166883468628,0.2393453085739925,0,0,"Shohei Ohtani",19755,660271
"Keegan Thompson","COL",0.07086001336574554,-0.08483998477458954,0.15569999814033508,1.2990000247955322,0.13121213018894196,0.5645714402198792,0.48666664958000183,0.5099999904632568,0.5299999713897705,1,0.07548403739929199,0.05002711728849785,1,0,"Keegan Thompson",19795,624522
"Michael King","SDP",1.4847221374511719,-3.776440143585205,5.261162281036377,11.17020034790039,1.1583685874938965,1.097267985343933,1.000499963760376,0.8700000047683716,1.386199951171875,11,0.8885055780410767,0.46460246601234867,0,0,"Michael King",19853,650633
"Charlie Barnes","- - -",-0.0023120080586522818,-0.007628020131960511,0.005316011724062264,-1.4259998798370361,-0.1404642015695572,0.014527999684214593,0.024960000067949295,0.038266666854421295,,0,-0.13870782405138016,-0.020433703268750186,0,0,"Charlie Barnes",19865,656212
"Griffin Canning","SDP",-0.515377938747406,-1.693619966506958,1.1782419681549072,-7.803900241851807,-0.8174871206283569,1.0601298809051514,0.9479411840438843,0.8700000047683716,0.89205002784729,4,-0.30054789781570435,-0.1855981377128577,0,0,"Griffin Canning",19867,656288
"Jesús Luzardo","PHI",0.21175014972686768,-3.8418681621551514,4.053618431091309,-2.5042002201080322,-0.2935289740562439,0.9439611434936523,0.8558576107025146,0.8337200284004211,1.0440599918365479,10,0.3096149265766144,-0.08529409389575987,0,0,"Jesus Luzardo",19959,666200
"Wyatt Mills","LAD",0.0028740030247718096,-0.08188000321388245,0.08475399762392044,-2.259000062942505,-0.2340776026248932,0.2633545398712158,0.24169999361038208,0.249099999666214,0.15300001204013824,2,-0.1951543539762497,0.206067410672281,0,0,"Wyatt Mills",20010,670090
"Bailey Falter","KCR",-0.14157000184059143,-0.5569179654121399,0.41534796357154846,-4.8714001178741455,-0.48280009627342224,0.6702371905016344,0.3675749935209751,0.3781000040471554,0.6381999850273132,3,-0.4145169258117676,0.20329319211439645,0,0,"Bailey Falter",20070,663559
"Chris Paddack","- - -",-1.0554118305444717,-3.6415018439292908,2.586090087890625,-12.501600250601768,-1.2412063777446747,0.9063289483186557,0.7685380833489555,0.8398666712972853,0.765311082204183,9,-0.390552319586277,-0.7739386000763706,0,0,"Chris Paddack",20099,663978
"Nate Pearson","HOU",0.04524598643183708,-0.04502400383353233,0.09026999771595001,0.9850000143051147,0.10203622281551361,0.6512857675552368,0.49300000071525574,0.49300000071525574,,0,0.10261927545070648,-0.03314748797148803,0,0,"Nate Pearson",20160,663878
"Zach Pop","PHI",-0.0034159705974161625,-0.22811196371912956,0.22469598799943924,1.3959999233484268,0.1366557739675045,0.4352903260338691,0.34884998947381973,0.29434286270822796,0.2972000002861023,5,0.02549421414732933,-0.03334178252437241,0,0,"Zach Pop",20185,647315
"Anthony Kay","CHW",-0.22973166406154633,-3.7909679412841797,3.5612361431121826,-0.5910002589225769,-0.04850776493549347,1.028167899698019,0.8842954754829406,0.9037200212478638,0.945419991016388,10,-0.31794937886297703,0.09451149082054708,0,0,"Anthony Kay",20387,641743
"Casey Mize","DET",0.9380561113357544,-2.322819948196411,3.260875940322876,9.586799621582031,0.9636191725730896,0.9606772661209106,0.90828937292099,0.8700000047683716,1.1637500524520874,8,0.7515683770179749,0.22488453221292892,0,0,"Casey Mize",20492,663554
"Yusei Kikuchi","LAA",-0.45800790190696716,-2.5169999599456787,2.0589919090270996,-4.725200176239014,-0.4885440766811371,0.9275060296058655,0.8310606479644775,0.8773714303970337,0.8973428606987,7,-0.3374326229095459,-0.15637322555657468,0,0,"Yusei Kikuchi",20633,579328
"Cristopher Sánchez","PHI",1.7536542415618896,-3.48500394821167,5.2386579513549805,19.692699432373047,1.9422941207885742,0.944133996963501,0.8393120169639587,0.8670181632041931,0.5749599933624268,10,1.6588927507400513,0.198528173834158,0,0,"Cristopher Sanchez",20778,650911
"Luis Gil","NYY",-0.2876438796520233,-1.63018000125885,1.342536211013794,-3.241300106048584,-0.35398852825164795,0.82940673828125,0.8828476071357727,0.8799999952316284,1.2008999586105347,4,-0.513358473777771,0.16655169445488116,0,0,"Luis Gil",21052,661563
"Jose Espada","BAL",0.0009399951668456197,-0.004530012607574463,0.005470007658004761,0.4830000400543213,0.05070865526795387,0.061250001192092896,0.029999999329447746,0.029999999329447746,,0,-0.03235848248004913,0.047705342048224436,0,0,"Jose Espada",21131,664744
"Brooks Kriske","ATH",0.04034800082445145,-0.007483997847884893,0.04783199727535248,1.3550000190734863,0.13488757610321045,0.17989091575145721,0.3020250201225281,0.318200021982193,0.3720000088214874,1,0.09644272178411484,0.1278487642862406,0,0,"Brooks Kriske",21189,621139
"J.P. France","HOU",-0.05639597773551941,-0.1617259830236435,0.10533002018928528,-2.822000026702881,-0.3100653290748596,0.22300000488758087,0.23623572289943695,0.29653334617614746,0.08560000360012054,1,-0.18407399952411652,-0.06882275607887034,0,0,"J.P. France",21212,641585
"Bailey Ober","MIN",0.1547241359949112,-3.8135640621185303,3.9682881832122803,2.0989999771118164,0.21628089249134064,0.814479410648346,0.8549485206604004,0.8745454549789429,1.294659972190857,10,0.5806677341461182,-0.390700825256737,0,0,"Bailey Ober",21224,641927
"Joe Ryan","MIN",0.34691405296325684,-3.569175958633423,3.9160900115966797,4.441900253295898,0.45486414432525635,0.9496555924415588,0.8802745938301086,0.87983638048172,0.9984363317489624,11,1.0823415517807007,-0.7170364288241319,0,0,"Joe Ryan",21390,657746
"Yerry De los Santos","NYY",0.01827000081539154,-0.01933399960398674,0.03760400041937828,1.6610000133514404,0.17383569478988647,0.07256190478801727,0.07066667079925537,0.07980000227689743,0.028700001537799835,2,0.08513208478689194,0.16665293751600402,0,0,"Yerry De los Santos",21420,660787
"Ryan Feltner","COL",-0.44870397448539734,-1.9149620532989502,1.4662580490112305,-3.8243002891540527,-0.3926215171813965,0.9256651997566223,0.8722380995750427,0.878000020980835,1.2064800262451172,5,-0.36103540658950806,-0.12370138010547782,0,0,"Ryan Feltner",21446,663372
"Davis Martin","CHW",1.946816086769104,-2.2729742527008057,4.219790458679199,16.974700927734375,1.7147094011306763,0.8263936042785645,0.8222634792327881,0.8790000081062317,0.6169599890708923,10,1.3189159631729126,1.0368816575851283,0,0,"Davis Martin",21448,663436
"Kris Bubic","KCR",0.37490010261535645,-3.464099884033203,3.8389999866485596,4.002500057220459,0.4074234962463379,0.9866330623626709,0.9666576981544495,0.8755555748939514,1.1475555896759033,9,0.345416784286499,0.034562477423614846,0,0,"Kris Bubic",21455,663460
"Shane McClanahan","TBR",0.7795560956001282,-2.8674440383911133,3.6470000743865967,6.103899955749512,0.6276933550834656,1.0527245998382568,0.960813045501709,0.8769333362579346,0.9088000059127808,9,1.0008405447006226,-0.2603276928874313,0,0,"Shane McClanahan",21483,663556
"Stephen Kolek","KCR",0.2740362286567688,-1.5381419658660889,1.812178134918213,5.133200168609619,0.5179443955421448,0.9184653162956238,0.9432889223098755,0.8934000134468079,1.1959999799728394,3,0.7148282527923584,-0.4164650769655147,0,0,"Stephen Kolek",21487,663568
"Jake Irvin","WSN",-0.647247850894928,-4.3437581062316895,3.696510076522827,-6.433699607849121,-0.6300892233848572,0.9669924378395081,0.9170690774917603,0.869527280330658,1.2527090311050415,11,0.0045159682631492615,-0.6738571394733752,0,0,"Jake Irvin",21504,663623
"Chase Shugart","PHI",0.48325806856155396,-0.32951411604881287,0.8127721548080444,6.388000011444092,0.6413382887840271,0.4505211114883423,0.3420238196849823,0.5264714360237122,0.5140799880027771,10,0.5691276788711548,0.5035369671097223,1,0,"Chase Shugart",21544,663767
"Tristan Beck","SFG",0.01604001596570015,-0.001776000251993537,0.01781601458787918,1.5179998874664307,0.15440556406974792,0.06963636726140976,0.09233333170413971,0.11380000412464142,,0,0.17286308109760284,0.0574765617715767,0,0,"Tristan Beck",21584,663941
"César Salazar","HOU",-0.00008600000001024455,-0.00009999999747378752,0.000013999999282532372,-0.5080000162124634,-0.052669771015644073,0,0,0,,0,0,,0,0,"Cesar Salazar",21587,663967
"Kervin Castro","NYY",-0.00515997176989913,-0.010555987246334553,0.005396015476435423,-0.008000001311302185,-0.0008255904540419579,0.04170000180602074,0.029200000688433647,0.04920000210404396,,0,-0.013597661629319191,-0.11014266322491431,0,0,"Kervin Castro",21656,665645
"Edward Cabrera","CHC",-0.4344339370727539,-4.045703887939453,3.6112701892852783,-4.0482001304626465,-0.42621132731437683,0.9265112280845642,0.8593454360961914,0.8750200271606445,1.5471800565719604,10,-0.23168201744556427,-0.2372102354533962,0,0,"Edward Cabrera",21690,665795
"Carlos Cortes","ATH",0.000046000008296687156,-0.000046000008296687156,0.00009200001659337431,0.5260000228881836,0.05210500210523605,0,0,0,,0,0,,0,0,"Carlos Cortes",21842,666126
"Braxton Garrett","MIA",-0.35067397356033325,-0.9346519708633423,0.5839780569076538,-4.855299949645996,-0.49486392736434937,1.5130774974822998,0.9314000010490417,0.8700000047683716,0.8021000027656555,2,-0.28622889518737793,0.054466824742314374,0,0,"Braxton Garrett",21844,666129
"Cole Ragans","KCR",0.24721017479896545,-2.275495767593384,2.5227060317993164,-1.5998998880386353,-0.21419858932495117,0.8929756283760071,0.8826054334640503,0.8448749780654907,0.8321999907493591,8,-0.3306844234466553,0.6075230816847861,0,0,"Cole Ragans",21846,666142
"Gregory Santos","SFG",-0.05459798872470856,-0.09799996018409729,0.04340197145938873,-3.5739998817443848,-0.37782078981399536,0.1286296397447586,0.11957777291536331,0.13279999792575836,0.009999999776482582,2,-0.2935533821582794,-0.1309054659971537,0,0,"Gregory Santos",21894,666619
"John King","MIA",0.956011950969696,-0.39356857538223267,1.3495805263519287,8.809000015258789,0.8908085823059082,0.6817285418510437,0.7016976475715637,1.0700583457946777,0.926800012588501,18,0.655349850654602,0.7469853785172795,5,0,"John King",22051,667463
"José Soriano","LAA",1.3161081075668335,-2.9521942138671875,4.2683024406433105,16.427000045776367,1.6634092330932617,0.8585014939308167,0.8414765000343323,0.8681091070175171,0.9271999597549438,11,1.6010771989822388,-0.06804770879372946,0,0,"Jose Soriano",22100,667755
"Easton McGee","MIL",0.0048859999515116215,-0.01957399956882,0.024459999054670334,0.9890000224113464,0.101505346596241,0.15173333883285522,0.1579499989748001,0.21469999849796295,,0,0.07559525966644287,-0.04339403092465733,0,0,"Easton McGee",22176,668834
"MacKenzie Gore","TEX",-0.13613802194595337,-3.914914131164551,3.778775930404663,-0.10980008542537689,-0.013306275010108948,0.9559416174888611,0.8894842267036438,0.8790909051895142,1.0990909337997437,11,0.5481529831886292,-0.6905654689046197,0,0,"MacKenzie Gore",22201,669022
"Logan Gilbert","SEA",0.10213012993335724,-4.145656108856201,4.247786045074463,0.14749938249588013,-0.07662378251552582,0.9320534467697144,0.891076922416687,0.8794363737106323,1.0390000343322754,11,-0.044222988188266754,0.15379838892018516,0,0,"Logan Gilbert",22250,669302
"Shane Baz","BAL",-0.5058478116989136,-4.259468078613281,3.753620147705078,-3.4504001140594482,-0.3739059567451477,0.9209039211273193,0.8588933348655701,0.8700000047683716,0.8325799703598022,10,-0.5892051458358765,0.0399102627391873,0,0,"Shane Baz",22264,669358
"Tarik Skubal","DET",0.8247942924499512,-2.501365900039673,3.326160430908203,8.002099990844727,0.8131750226020813,0.9596970081329346,0.9015555381774902,0.8515428900718689,0.954714298248291,7,0.9961646795272827,-0.13673270728995446,0,0,"Tarik Skubal",22267,669373
"Trevor Rogers","BAL",-1.1590700149536133,-4.294134140014648,3.135063886642456,-14.513700485229492,-1.5088510513305664,0.9660257697105408,0.855863630771637,0.8700000047683716,0.7418222427368164,9,-0.8956196308135986,-0.3042138014776705,0,0,"Trevor Rogers",22286,669432
"Mason Englert","TBR",-0.10508400201797485,-0.930653989315033,0.8255700021982193,-3.6074001789093018,-0.3880215883255005,0.6778856786814603,0.5342861413955688,0.48758000433444976,0.38296667734781903,6,-0.4186681658029556,0.2636508740637773,1,0,"Mason Englert",22288,669438
"Matthew Liberatore","STL",-0.5321181416511536,-4.866613864898682,4.334496021270752,-2.541400194168091,-0.2537037432193756,1.0827800035476685,0.9739283323287964,0.8740000128746033,1.22816002368927,10,-0.5956494808197021,0.10421249462888033,0,0,"Matthew Liberatore",22294,669461
"Brenan Hanifee","DET",0.1800960637629032,-0.24523598700761795,0.42533205449581146,3.6379997730255127,0.36829414777457714,0.619362174659162,0.5753269378955548,0.638742881161826,0.8675333658854166,6,0.2163655273616314,0.0744111314842385,2,0,"Brenan Hanifee",22304,669724
"Johan Oviedo","BOS",-0.024959946051239967,-0.055252011865377426,0.03029206395149231,-2.013000011444092,-0.209034264087677,0.13198000192642212,0.12850666046142578,0.28200000524520874,,0,-0.3484219014644623,0.15930274941932931,0,0,"Johan Oviedo",22487,670912
"Taj Bradley","MIN",1.2101801633834839,-2.74755597114563,3.957736015319824,10.92650032043457,1.1057326793670654,0.9717603325843811,0.9175629615783691,0.8744444251060486,1.0196888446807861,9,0.5319026708602905,0.7134457168075092,0,0,"Taj Bradley",22543,671737
"Yovanny Cruz","NYY",0.0043600015342235565,-0.06307201087474823,0.06743201613426208,0.5590000152587891,0.058595385402441025,0.5269333124160767,0.5684000253677368,0.713200032711029,2.055999994277954,1,0.09738437831401825,-0.08911008357597593,0,0,"Yovanny Cruz",22622,672442
"Keider Montero","DET",0.48545005917549133,-2.949927806854248,3.435378074645996,5.5578999519348145,0.5587901473045349,0.9390923976898193,0.9273038506507874,0.868755578994751,1.31404447555542,9,0.5420995950698853,-0.025164243053720114,0,0,"Keider Montero",22630,672456
"Yoendrys Gómez","- - -",0.79534812271595,-0.9475419521331787,1.7428900599479675,-1.9539997577667236,-0.19158542156219482,0.8631116646031539,0.7241103381946169,1.041399985551834,2.2171428203582764,7,-0.02488154172897339,0.9463707943179063,5,0,"Yoendrys Gomez",22872,672782
"Codi Heuer","CLE",0.0508820116519928,-0.0013959490461274981,0.05227796360850334,0.23600000143051147,0.02423008903861046,0.18890909850597382,0.23840001225471497,0.6391000151634216,1.8236000537872314,1,0.13635766506195068,0.13298887279357652,0,0,"Codi Heuer",23293,676051
"Janson Junk","MIA",-0.33136171102523804,-3.778329849243164,3.4469680786132812,-5.859699726104736,-0.5943105816841125,0.8467121124267578,0.819976270198822,0.8700000047683716,0.6969599723815918,10,-0.22789815068244934,-0.163452942755347,0,0,"Janson Junk",23301,676083
"Joey Cantillo","CLE",0.36461809277534485,-4.1439619064331055,4.508580207824707,4.8050994873046875,0.49340513348579407,1.0826890468597412,0.9401389956474304,0.8748363852500916,1.270618200302124,11,-0.01383998617529869,0.35061081971507857,0,0,"Joey Cantillo",23335,676282
"Nolan Hoffman","PHI",0.013923995196819305,-0.17577196657657623,0.18969595432281494,0.7829999923706055,0.07927063852548599,0.9626666903495789,0.5250999927520752,0.4976000189781189,1.2663999795913696,1,0.0260714553296566,-0.011607471755276353,0,0,"Nolan Hoffman",23381,676510
"Hunter Stratton","ATL",0.0010079999919980764,-0.00039999998989515007,0.001408000010997057,0.6410000324249268,0.05499785766005516,0.021800000220537186,0.029999999329447746,0.029999999329447746,,0,0.010881364345550537,0.035357166929713725,0,0,"Hunter Stratton",23455,676702
"Josh Walker","BAL",0.01693600043654442,-0.004982007667422295,0.021918006241321564,-0.03299999237060547,-0.0008111931383609772,0.058305881917476654,0.07450000196695328,0.07146666944026947,0.1939999908208847,1,0.16539528965950012,0.1250728394482084,0,0,"Josh Walker",23617,677020
"Braxton Ashcraft","PIT",1.2431679964065552,-3.479572057723999,4.722740173339844,10.593199729919434,1.0934462547302246,0.9262480139732361,0.9139468669891357,0.8806400299072266,0.9638199806213379,10,0.8790500164031982,0.46310454441886306,0,0,"Braxton Ashcraft",23793,677952
"Ryan Weathers","NYY",0.4484541118144989,-3.51776385307312,3.9662179946899414,6.857600212097168,0.718454122543335,0.9227932095527649,0.8875492215156555,0.8700000047683716,1.4123599529266357,10,0.3736174404621124,0.11235721471750665,0,0,"Ryan Weathers",23796,677960
"Jorbit Vivas","WSN",-0.011757906526327133,-0.013249784708023071,0.0014918780652806163,-3.814000129699707,-0.39057859778404236,0.026733333244919777,0.03009999915957451,0.06019999831914902,,0,-0.3531266748905182,-0.08669526645162728,0,0,"Jorbit Vivas",23917,678391
"Brayan Bello","BOS",-1.0516400039196014,-3.614711821079254,2.5630717873573303,-12.227399349212646,-1.2750771045684814,0.7562753361139337,0.6322499926273639,0.8698000192642212,0.5919199854135513,10,-1.157816767692566,-0.23273499791621055,2,0,"Brayan Bello",23920,678394
"Grayson Rodriguez","LAA",-0.26472005248069763,-0.85017991065979,0.5854598879814148,-5.597399711608887,-0.5674801468849182,0.8927391767501831,0.7573999762535095,0.8700000047683716,0.6751999855041504,2,-0.23692405223846436,-0.059601584111843076,0,0,"Grayson Rodriguez",24492,680570
"Simeon Woods Richardson","MIN",-2.051018100231886,-5.148452118039131,3.097434014081955,-19.447499930858612,-1.9942335672676563,0.943212344183176,0.8576217760210452,0.8689199984073639,0.9737199723720551,10,-1.6413183766417205,-0.53318465322275,0,0,"Simeon Woods Richardson",24494,680573
"Kyle Bradish","BAL",-0.7311520576477051,-4.804463863372803,4.073311805725098,-2.573499917984009,-0.26724153757095337,1.0180854797363281,0.9323111176490784,0.875,0.823199987411499,10,-0.3748241364955902,-0.3433395857068565,0,0,"Kyle Bradish",24586,680694
"Joey Gerber","NYM",0.009060020558536053,-0.007670024875551462,0.016730044037103653,0.9980000257492065,0.10251668840646744,0.09408888965845108,0.07970000058412552,0.1096000000834465,,0,0.044034723192453384,0.05225741705305838,0,0,"Joey Gerber",24591,680702
"Randy Vásquez","SDP",1.0701762437820435,-3.3956398963928223,4.465816020965576,9.000900268554688,0.8622992038726807,1.0370122194290161,0.9924428462982178,0.8754199743270874,1.2904000282287598,10,0.7062916159629822,0.32568874427933747,0,0,"Randy Vasquez",24719,681190
"Mike Burrows","HOU",-1.0042580366134644,-4.768617630004883,3.764359712600708,-6.893500328063965,-0.7820091247558594,0.8633753061294556,0.7891620993614197,0.8700000047683716,0.5750399827957153,10,-0.6242254972457886,-0.5389511994744263,0,0,"Mike Burrows",24728,681347
"Kyle Leahy","STL",0.13344807922840118,-4.324731826782227,4.458179950714111,0.5292998552322388,0.09193482249975204,1.1075050830841064,0.9413735866546631,0.8751599788665771,1.108720064163208,10,-0.5274616479873657,0.6479559746199658,0,0,"Kyle Leahy",24763,681517
"Ryan Fernandez","STL",0.032322030514478683,-0.078047975897789,0.11037001013755798,0.15999993681907654,-0.00021553784608840942,0.1913212090730667,0.22439166903495789,0.26499998569488525,2.0974998474121094,2,0.12819555401802063,0.040745624385962326,0,0,"Ryan Fernandez",24862,681676
"Lazaro Estrada","TOR",0.183476060628891,-0.04401196911931038,0.22748802602291107,2.003999948501587,0.2052227407693863,0.705079972743988,0.8104499578475952,0.7703999876976013,1.5698000192642212,1,0.22896388173103333,0.031256331183042,1,0,"Lazaro Estrada",24914,681751
"Ethan Roberts","CHC",0.08264598995447159,-0.1608240157365799,0.24347001314163208,4.743000030517578,0.4955456852912903,0.26815417408943176,0.23017381131649017,0.31540000438690186,0.5948333144187927,6,0.42183807492256165,-0.11363481746773485,0,0,"Ethan Roberts",24930,681799
"Domingo Gonzalez","SEA",0.030410001054406166,-0.02858400158584118,0.058994002640247345,2.628000020980835,0.28368955850601196,0.10658399760723114,0.10559999942779541,0.10164999961853027,,0,0.18937548995018005,0.09593939537124474,0,0,"Domingo Gonzalez",25241,682445
"Brady Singer","CIN",-1.1050140857696533,-4.2286458015441895,3.1236319541931152,-10.4798002243042,-1.0748932361602783,0.8487712740898132,0.8374245166778564,0.8792800307273865,0.8625800013542175,10,-1.9406073093414307,0.6387087655262855,0,0,"Brady Singer",25377,663903
