Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,CG,ShO,TBF,H,ER,HR,BB,IBB,HBP,SO,QS,AVG,WHIP,ERA-,FIP-,K%,BB%,SIERA,K-BB%,WPA,Clutch,EV,Barrel%,HardHit%,K/BB,Contact% (sc),O-Swing% (mlb),NameASCII,PlayerId,MLBAMID
"Alek Jacob","SDP",1,0,0,2,0,2,13.5,9,0,0.5,0.66666667,0.5,0,84.17163616677989,9,7.10160261826786,4.577109527587891,6.683284071087837,0.006526335142552853,0,0,12,3,2,0,2,0,1,3,0,0.3333333333333333,2.5,231.64841896658297,114.26088271856338,0.25,0.16666667,4.47332734411985,0.08333333,-0.10171400755643845,-0.17813673731328794,96.34999593098958,0.16666667,0.66666667,1.5,0.57142857,0.4,"Alek Jacob",29628,689690
"Victor Mederos","ATL",0,0,0,1,0,2,0,4.5,0,0,1,0.4,0,98.81330108642578,0,4.912754608508144,4.577109527587891,6.683284071087837,-0.00760792987421155,0,0,6,0,0,0,1,0,0,0,0,0,0.5,0,115.5153972324537,0,0.16666667,8.342757897387628,-0.16666667,0.002455999841913581,0.05437858764172966,90.82000122070312,0,0.2,0,1,0.15384615,"Victor Mederos",31533,682989
"Carlos Rodriguez","MIL",0,0,0,3,0,6,7.5,3,1.5,0.23529411764705882,1,0.277777777,0.09090909,94.40621632543103,1.5,1.9835627681971926,4.577109527587892,4.984656191865604,0.006132685579359531,0,0,25,5,1,1,2,0,0,5,0,0.21739130434782608,1.1666666666666667,37.439570622958364,113.07618659498046,0.2,0.08,4.357469288161851,0.12,0.018358048051595688,0.16784438800860557,82.74444580078125,0,0.22222222,2.5,0.69230769,0.24074074,"Carlos Rodriguez",30161,692230
"Cade Horton","CHC",1,0,0,2,2,7.1,4.909091121894278,2.454545560947139,1.2272727804735695,0.15789473684210525,0.86956522,0.55,0.2,,2.454545560947139,3.1464485182328894,4.5771095926111425,3.761734349765553,0.0239249337464571,0,0,26,4,2,1,2,0,0,4,1,0.16666666666666666,0.8181818536490464,61.91638756267936,115.17707257689962,0.15384615,0.07692308,4.228849550999034,0.07692308,0.14156000316143036,0.02414982810870836,85.83157509251645,0.05,0.35,2,0.78571429,0.36170213,"Cade Horton",31872,690990
"Hunter Gaddis","CLE",1,1,1,16,0,13.1,8.10000193119095,4.050000965595475,1.3500003218651586,0.3170731707317073,0.76923077,0.428571428,0.111111111,95.37777815193965,4.7250011265280545,3.7639141312977658,4.577109885215845,4.5226669613855925,-0.07463997602462769,0,0,61,15,7,2,6,0,0,12,0,0.2727272727272727,1.5750003755093516,116.54562430241855,112.73511072880402,0.19672131,0.09836066,4.124287767329221,0.09836066,0.1907120645046234,0.23826679306729143,88.74285598028274,0.09302326,0.3255814,2,0.7047619,0.23893805,"Hunter Gaddis",25636,683769
"Jackson Rutledge","WSN",0,0,0,1,0,1.1,13.500003218651585,13.500003218651585,0,0.75,0.125,0.75,0,,47.25001126528055,7.775295923521706,4.577109885215845,5.6301974080414485,-0.0054244850762188435,0,0,12,6,7,0,2,0,0,2,0,0.6,6.000001430511816,1170.6257075309156,112.85978668748633,0.16666667,0.16666667,4.3669940198163495,0,-0.03436000272631645,0.052058134096398256,85.13749694824219,0.125,0.375,1,0.65217391,0.31578947,"Jackson Rutledge",26215,671131
"Gordon Graceffo","STL",3,1,1,23,0,27.1,3.9512205231695816,3.621952146238783,0.6585367538615969,0.15789473684210525,0.82644628,0.448717948,0.058823529,95.63848527070064,1.6463418846539923,5.049983657967409,4.577109911383751,5.372474370474078,-0.17378468811511993,0,0,103,14,5,2,11,1,2,12,0,0.15555555555555556,0.9146343803633291,41.68127621977987,115.6590652584786,0.11650485,0.10679612,5.271618871583957,0.00970874,1.3020871877670288,0.5472278398141874,91.34359349959936,0.08974359,0.44871795,1.09090909,0.89032258,0.21538462,"Gordon Graceffo",29519,700669
"Camilo Doval","NYY",1,0,1,23,0,20,7.650002188683183,1.8000005149842782,1.8000005149842782,0.2413793103448276,0.6097561,0.532258064,0.210526315,98.28119055706522,5.4000015449528345,2.9168760404294187,4.577109956741456,3.3110201387268865,-0.053214360028505325,0,0,83,18,12,4,4,0,0,17,0,0.22784810126582278,1.1000003147126145,133.11936269481163,109.3017341087791,0.20481928,0.04819277,3.134415136061493,0.15662651,-0.8420799374580383,-0.33811538957599174,90.6709693170363,0.0483871,0.5,4.25,0.77358491,0.27218935,"Camilo Doval",21992,666808
"Hogan Harris","ATH",2,0,4,28,0,25.1,9.947371916098515,7.460528937073886,0.7105265654356082,0.2835820895522388,0.84951456,0.5,0.083333333,95.35006116548043,2.842106261742433,3.8665398018556214,4.616583752698375,4.920483571158877,-0.03696458041667938,0,0,120,21,8,2,21,2,2,28,0,0.21649484536082475,1.6578953193497525,67.38082556510074,110.49139344444923,0.23333333,0.175,4.7465348590439165,0.05833333,0.8605180978775024,0.4550704665658778,84.92941463694854,0.04347826,0.26086957,1.33333333,0.76847291,0.21176471,"Hogan Harris",21520,663687
"Zach Agnos","COL",0,0,2,15,1,36,6.250000331136933,3.0000001589457277,1.2500000662273867,0.28695652173913044,0.55555556,0.364406779,0.098039215,94.6499307122029,6.250000331136933,3.944016700751293,4.6604429448092475,4.844052245620501,0.02632024884223938,0,0,159,38,25,5,12,1,2,25,0,0.2620689655172414,1.388888962474874,136.10883392696277,109.59828291198288,0.1572327,0.0754717,4.461947277992786,0.08176101,-0.08876213431358337,-0.249759189333081,88.39322158037606,0.08333333,0.4,2.08333333,0.76666667,0.35542169,"Zach Agnos",31552,688642
"Matthew Liberatore","STL",2,3,0,11,11,56.2,8.417647436597372,3.4941178038706076,1.5882353653957306,0.3496932515337423,0.78666667,0.389534883,0.158730158,94.48258355753312,4.764706096187192,5.443709290084672,4.665344892983621,3.9322742276195504,0.16489173471927643,0,0,248,67,30,10,22,0,0,53,3,0.29646017699115046,1.5705883057802226,120.63049160836144,117.88301261725192,0.21370968,0.08870968,4.1468320024916405,0.125,-0.6770141124725342,0.05663956954398097,91.47558025981105,0.0982659,0.43930636,2.40909091,0.77878104,0.27892562,"Matthew Liberatore",22294,669461
"Greg Weissert","BOS",0,1,0,23,0,21.1,8.859377112240104,2.9531257040800343,1.6875004023314482,0.3114754098360656,0.82677165,0.46875,0.19047619,93.92286142676768,3.7968759052457584,3.4741972175912053,4.670859907567592,3.615536700130772,-0.09189976006746292,0,0,94,23,9,4,7,1,1,21,0,0.26744186046511625,1.4062503352762068,88.8307365511479,113.23352000097671,0.22340426,0.07446809,3.390275053669243,0.14893617,-0.8094140291213989,-0.5998462975047848,86.40156555175781,0.04615385,0.32307692,3,0.8,0.30769231,"Greg Weissert",20375,669711
"Slade Cecconi","CLE",3,5,0,11,11,57.1,7.377907140374896,3.1395349533510197,1.4127907290079589,0.3218390804597701,0.70291777,0.453038674,0.134328358,93.39849277712264,5.180232673029183,4.7352000537198125,4.681760725967301,4.281919954477309,0.2998466193675995,0,0,253,65,33,9,20,0,3,47,2,0.2826086956521739,1.4825581724157593,127.77424486110075,115.31929257499112,0.18577075,0.07905138,4.3112252750199405,0.10671937,-0.6890719532966614,-0.27109629413303427,87.65944552951389,0.09289617,0.34972678,2.35,0.82312925,0.27663934,"Slade Cecconi",27500,677944
"Hunter Dobbins","STL",0,0,0,1,1,4.1,8.307692917141027,10.384616146426286,0,0.2,0.57142857,0.6,0,95.58687789351852,6.230769687855771,5.173614302795483,4.6924942614764245,5.988601767942887,0.005487265530973673,0,0,19,2,3,0,5,0,0,4,0,0.14285714285714285,1.6153847338885332,157.74757044216844,118.56730772625683,0.21052632,0.26315789,7.037772776718026,-0.05263158,0.07773399353027344,-0.0019638299403910847,90.1,0.2,0.5,0.8,0.68965517,0.2173913,"Hunter Dobbins",30240,690928
"Andrew Abbott","CIN",4,2,0,11,11,56.2,6.035294388503776,4.129411950028899,1.1117647557770114,0.2840909090909091,0.76502732,0.416666666,0.097222222,92.77906858766234,3.9705884134893266,4.663160920884943,4.718286071830146,4.896457457849746,0.53689044713974,0,0,247,57,25,7,26,0,0,38,3,0.2579185520361991,1.4647059480871738,93.74709105796789,111.17876771370565,0.15384615,0.10526316,5.110887588363446,0.048583,0.5565361380577087,0.3059256057553892,89.06257424159357,0.06010929,0.36612022,1.46153846,0.80909091,0.26719057,"Andrew Abbott",29911,671096
"Jake Bennett","BOS",1,1,0,2,2,10.1,3.4838710749186568,3.4838710749186568,0.8709677687296642,0.30303030303030304,0.73529412,0.666666666,0.166666666,92.93839345079788,4.354838843648321,5.549298525642389,4.722270868521701,4.279499710448794,0.03970541059970856,0,0,42,11,5,1,4,0,0,4,0,0.2894736842105263,1.4516129478827737,101.88469460072875,114.4829847945785,0.0952381,0.0952381,4.548558144037506,0,0.15862394869327545,0.09833206947474082,89.04545454545455,0.05882353,0.47058824,1,0.82758621,0.31395349,"Jake Bennett",31959,687562
"Connelly Early","BOS",4,2,0,10,10,54,8.333333333333334,3.1666666666666665,1.5,0.2517482517482518,0.86879433,0.393333333,0.140625,94.11027129708904,3.3333333333333335,4.6816405130728835,4.725257675736039,4.22272891998291,0.24573060870170593,0,0,226,45,20,9,19,0,5,50,4,0.22277227722772278,1.1851851851851851,77.98581322117963,114.55557457680261,0.22123894,0.0840708,4.037673163917734,0.13716814,0.7721080780029297,0.36148603944741053,90.7744992659396,0.13157895,0.42763158,2.63157895,0.8,0.32285115,"Connelly Early",33666,813349
"Noah Schultz","CHW",2,4,0,8,8,38.2,7.681034987945227,5.120689991963484,0.9310345439933608,0.24761904761904763,0.5952381,0.345794392,0.078431372,95.64755306603773,5.818965899958505,5.34805794390926,4.7322820502427545,5.239435561503692,0.3127747178077698,0,0,168,30,25,4,22,0,4,33,2,0.2112676056338028,1.3448276746570769,141.4713360570619,111.95349433914863,0.19642857,0.13095238,5.027030436779957,0.06547619,-0.8184318542480469,-0.5749833499945667,88.81414910082547,0.11009174,0.3853211,1.5,0.79924242,0.23893805,"Noah Schultz",32056,702273
"Elvis Alvarado","ATH",2,0,0,10,0,9.2,8.379312549278668,6.517243093883407,0.9310347276976296,0.37037037037037035,0.54216867,0.357142857,0.066666666,98.63684303977273,8.379312549278668,7.408469904192434,4.732282376828121,5.566256261921714,-0.06448691338300705,0,0,44,11,9,1,7,0,0,9,0,0.2972972972972973,1.8620694553952593,198.6572440441613,113.26751766076173,0.20454545,0.15909091,5.021333730007337,0.04545455,0.07414986193180084,0.212213989551485,91.27857317243304,0.25,0.5,1.28571429,0.7173913,0.26804124,"Elvis Alvarado",21662,665660
"Brandon Young","BAL",3,1,0,7,7,36.1,6.440367197872029,3.963302890998172,1.2385321534369287,0.2608695652173913,0.65909091,0.375,0.086206896,94.2055265077821,3.4678900296234003,4.279398683920197,4.7560086689135055,5.208451318197225,0.2984447777271271,0,0,162,35,14,5,16,0,0,26,2,0.23972602739726026,1.4036697738951858,85.76286155867471,116.42579101011881,0.16049383,0.09876543,5.066055347838088,0.0617284,0.016384052112698555,0.21317845702268884,89.60252264968487,0.08333333,0.40833333,1.625,0.80333333,0.33128834,"Brandon Young",27819,687064
"Ryan Rolison","CHC",3,1,0,14,0,16.2,8.640002307129523,3.780001009369166,1.6200004325867854,0.27906976744186046,0.78651685,0.477272727,0.2,94.38475748697917,3.2400008651735708,4.093850174965234,4.757109976196409,3.6808144148944555,-0.11883183568716049,0,0,69,15,6,3,7,0,0,16,0,0.24193548387096775,1.3200003524781214,81.72964986402367,119.69504444549297,0.23188406,0.10144928,3.648947688663648,0.13043478,-0.6476339101791382,-0.8169640461863785,89.71818403764205,0.06521739,0.43478261,2.28571429,0.85454545,0.1953125,"Ryan Rolison",22200,669020
"Wandy Peralta","SDP",0,0,0,22,0,25.1,6.750001355221669,4.263158750666317,1.0657896876665793,0.28169014084507044,0.94512195,0.513513513,0.142857142,95.87048652844551,2.1315793753331587,3.9187330573565866,4.7744782894272575,4.3989430933323295,-0.17333243787288666,0,0,107,23,6,3,12,0,2,19,0,0.24731182795698925,1.3815792247529732,54.8641102441892,119.17539079945514,0.17757009,0.11214953,4.283379645250776,0.06542056,-0.7281338572502136,-1.5666075767349958,87.42972709037163,0.04054054,0.33783784,1.58333333,0.77777778,0.30864198,"Wandy Peralta",14295,593974
"Lucas Giolito","SDP",2,0,0,2,2,10,4.5,7.2,0,0.18518518518518517,0.78571429,0.296296296,0,90.604296875,2.7,3.9379726049385058,4.777109527587891,6.321637526154518,0.1221064105629921,0,0,41,5,3,0,8,0,1,5,0,0.15625,1.3,69.49452568997489,119.24090897509078,0.12195122,0.19512195,7.053747766764455,-0.07317073,0.4978160858154297,0.25965227432039495,87.61851671006944,0,0.33333333,0.625,0.8125,0.17045455,"Lucas Giolito",15474,608337
"Lucas Sims","CHW",0,2,0,9,0,10,9.000001716614097,6.300001201629867,0.9000001716614097,0.2962962962962963,0.64102564,0.384615384,0.1,94.2138922275641,4.5000008583070485,4.424223875475091,4.777109851837221,4.881226234029142,-0.038123566657304764,0,0,46,9,5,1,7,0,1,10,0,0.23684210526315788,1.6000003051758394,109.40451355577856,113.01663429871194,0.2173913,0.15217391,4.632493158636353,0.06521739,-0.5648838877677917,-0.3481156857800186,86.7576904296875,0.07142857,0.39285714,1.42857143,0.79452055,0.27368421,"Lucas Sims",13470,608371
"Tim Herrin","CLE",0,1,0,22,0,17,6.882355257714863,6.35294331481372,0.5294119429011434,0.2692307692307692,0.86956522,0.403846153,0.041666666,94.3997085813492,2.1176477716045734,3.627600415575542,4.782992454713797,6.00056890548012,-0.057071659713983536,0,0,80,15,4,1,12,3,2,13,0,0.22727272727272727,1.58823582870343,52.23333814856289,117.81904502615517,0.1625,0.15,5.329423969411851,0.0125,-0.2107398808002472,0.009956878884770759,86.609619140625,0.0754717,0.35849057,1.08333333,0.71830986,0.26708075,"Tim Herrin",25139,682120
"Cole Henry","WSN",0,2,0,7,0,7,10.28571568703184,5.14285784351592,1.28571446087898,0.35,0.51724138,0.238095238,0.083333333,94.14865885416667,6.4285723043948995,4.473547508367196,4.7913954754265315,5.341309314346285,-0.01780533976852894,0,0,34,8,5,1,4,0,1,8,0,0.27586206896551724,1.7142859478386399,159.2687874717112,118.13009741101328,0.23529412,0.11764706,4.23839900532063,0.11764706,-1.220323920249939,-0.9305873388248067,89.65714518229167,0.04761905,0.38095238,2,0.77777778,0.25,"Cole Henry",27570,669371
"Jeffrey Springs","ATH",3,5,0,11,11,61.1,7.3369566738492855,2.7880435360627285,1.614130468246843,0.2441860465116279,0.76791809,0.342541436,0.13095238,91.56857841705607,4.1086957373556,3.8159425885013074,4.8053704329835005,4.396877616405862,0.46608832478523254,0,0,254,53,28,11,19,0,2,50,4,0.22746781115879827,1.1739130678158858,97.40920475264059,115.02122496836647,0.19685039,0.07480315,4.318803234937221,0.12204724,0.14811615645885468,0.3246339587101894,87.23591268128453,0.09289617,0.33879781,2.63157895,0.78173719,0.32936508,"Jeffrey Springs",17677,605488
"Javier Assad","CHC",3,1,0,8,3,26,4.846154379421496,2.423077189710748,1.3846155369775703,0.26506024096385544,0.58394161,0.418604651,0.117647058,93.29624467329545,5.884616032154674,5.215220311841265,4.8078789488098534,4.644031096908302,-0.08201555907726288,0,0,108,26,17,4,7,0,0,14,0,0.25742574257425743,1.269230908896106,148.44058008189972,120.96933500808098,0.12962963,0.06481481,4.769048402780235,0.06481482,0.3086620569229126,0.3981287475617982,91.58604253724565,0.05747126,0.54022989,2,0.87096774,0.21393035,"Javier Assad",21741,665871
"Ryne Nelson","ARI",2,3,0,11,11,60,7.350000467300445,2.8500001811981317,1.6500001049041815,0.23563218390804597,0.61837456,0.304347826,0.112244897,96.29454985119048,4.650000295639057,4.4882545432077485,4.827109638849901,4.737166358275848,0.1544789969921112,0,0,254,52,31,11,19,1,1,49,4,0.2222222222222222,1.1833334085676452,114.05123931822976,123.6512705874682,0.19291339,0.07480315,4.543683119212981,0.11811024,-0.39581799507141113,-0.7649697525853426,90.64918459699453,0.1027027,0.43783784,2.57894737,0.82555781,0.33333333,"Ryne Nelson",26253,669194
"Tyler Schweitzer","CHW",0,0,0,4,0,4,2.250000536441931,6.750001609325793,0,0.3125,0.5,0.3125,0,94.81908118206522,9.000002145767724,10.64613024316266,4.827109944820504,7.284314164746913,-0.019641267135739326,0,0,20,5,4,0,3,0,0,1,0,0.29411764705882354,2.000000476837272,218.80903754518707,114.20244076125708,0.05,0.15,7.07358568816185,-0.1,-0.29641005396842957,-0.35452710000263665,95.9749984741211,0.1875,0.625,0.33333333,0.66666667,0.26829268,"Tyler Schweitzer",31920,805326
"George Soriano","STL",2,0,2,23,0,21.2,7.061539912026607,4.153847007074475,1.2461541021223426,0.2033898305084746,0.77981651,0.467741935,0.115384615,96.96036610704788,3.32307760565958,5.256670601699343,4.830956041686003,4.715895652851776,-0.1389244794845581,0,0,90,15,8,3,10,1,1,17,0,0.189873417721519,1.1538463908540209,84.13204867855987,122.05721280477267,0.18888889,0.11111111,4.356588660958587,0.07777778,0.9719120264053345,0.3052141161778199,90.26290007560483,0.11290323,0.38709677,1.7,0.72289157,0.31382979,"George Soriano",21863,666277
"Matt Gage","SFG",4,1,1,26,0,21.2,7.061541155302635,4.569232512254646,1.2461543215239945,0.19298245614035087,0.91346154,0.457627118,0.125,92.4544527823465,2.0769238692066576,3.497847116239558,4.830956350473513,4.5862851508003555,-0.27035877108573914,0,0,88,14,5,3,11,0,0,17,0,0.18181818181818182,1.1538465940036986,52.7156128787022,124.0817673955838,0.19318182,0.125,4.497239332026731,0.06818182,-0.5376799702644348,-0.9111359651378625,85.24745928230932,0.06666667,0.26666667,1.54545455,0.78527607,0.32432432,"Matt Gage",17381,657424
"Matt Strahm","KCR",1,1,0,17,0,16.1,9.367347668032561,3.8571431574251727,1.653061353182217,0.2558139534883721,0.84269663,0.326086956,0.12,91.45088465073529,3.8571431574251727,2.907765251203771,4.852619869894716,4.614022446727786,-0.14124834537506104,0,0,71,14,7,3,7,0,1,17,0,0.2222222222222222,1.2857143858083908,91.27077581077059,118.42114873938453,0.23943662,0.09859155,3.8020836989156215,0.14084507,0.25594204664230347,0.23972168009846753,89.45652173913044,0.04347826,0.41304348,2.42857143,0.79230769,0.28571429,"Matt Strahm",13799,621381
"Grant Holmes","ATL",3,2,0,10,10,52.1,8.254777270633607,4.1273886353168034,1.5477707382438013,0.24647887323943662,0.81227437,0.426666666,0.155172413,94.50699927713524,3.7834395823737363,4.13114692945411,4.854179634460404,4.17466526792443,0.15953531861305237,0,0,223,44,22,9,24,0,0,48,4,0.22110552763819097,1.2993630888960308,93.27417234420085,122.49022696352516,0.21524664,0.10762332,4.362523839739868,0.10762332,-0.016146045178174973,-0.4766332628657257,89.91199869791667,0.09271523,0.44370861,2,0.72361809,0.33551198,"Grant Holmes",16944,656550
"Tanner Bibee","CLE",0,7,0,12,12,63,7.857142857142857,3,1.7142857142857142,0.2824858757062147,0.77380952,0.361702127,0.151898734,94.24873421167247,4.571428571428571,4.406123422353766,4.8548873053656685,4.139414172418534,0.30808520317077637,0,0,266,62,32,12,21,0,1,55,5,0.2540983606557377,1.3174603174603174,112.75764439923945,119.59437111579592,0.20676692,0.07894737,4.174332777693867,0.12781955,-0.08657396584749222,0.10254045023863476,90.79787234042553,0.1005291,0.46031746,2.61904762,0.7412731,0.25621415,"Tanner Bibee",30134,676440
"Tyler Mahle","SFG",1,7,0,11,11,56.2,9.052941582755665,3.8117648769497534,1.7470589019353038,0.33121019108280253,0.68435754,0.436363636,0.164179104,92.30792743869937,6.035294388503776,4.080438723458848,4.859462548754211,3.9960942090013587,0.06321954727172852,0,0,249,63,38,11,24,0,0,57,1,0.28,1.5352941865492062,153.18531762789038,124.81217872342683,0.22891566,0.09638554,4.060610884784999,0.13253012,-0.9371540546417236,-0.1063875168091335,89.07866091844512,0.08333333,0.35714286,2.375,0.81710214,0.27984344,"Tyler Mahle",16358,641816
"Justin Lawrence","PIT",0,2,0,22,0,20.1,9.737706440426317,4.42623020019378,1.3278690600581342,0.2982456140350877,0.53691275,0.45,0.15,96.00751023065476,5.311476240232537,5.498506987108267,4.896781943223112,4.35984713370489,-0.10921621322631836,0,0,96,20,12,3,10,1,4,22,0,0.24390243902439024,1.4754100667312602,129.11808335395796,121.66386593929077,0.22916667,0.10416667,3.735805870061287,0.125,-0.9039398431777954,-0.3058356706593316,89.25833333333334,0.1,0.4,2.2,0.7654321,0.28645833,"Justin Lawrence",17639,664875
