Name,Team,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,ERA,FIP,E-F,xFIP,SIERA,NameASCII,PlayerId,MLBAMID
"Robby Snelling","MIA",3.6,7.2,0.5,1.8,0.09090909,0.18181818,-0.09090909,0.2777777777777778,1.8,0.26666666666666666,0.78947368,132.21319438536509,180.2074614983296,150.26742245474952,5.4,7.281864070892334,-1.881864070892334,6.0680941373109825,7.101276596959936,"Robby Snelling",31893,702281
"Sam Aldegheri","LAA",3.176470944625736,4.764706416938604,0.66666667,1.588235472312868,0.07692308,0.11538462,-0.03846154,0.2608695652173913,1.588235472312868,0.25,0.78947368,115.23853719093643,151.04146240618394,168.72018121424856,4.764706416938604,6.25833501551807,-1.4936285985794662,6.8997634634297755,7.091511676153958,"Sam Aldegheri",26443,691951
"Tyler Schweitzer","CHW",2.250000536441931,6.750001609325793,0.33333333,0,0.05,0.15,-0.1,0.29411764705882354,2.000000476837272,0.3125,0.5,219.6662302437662,114.83766023626447,177.4853659877634,9.000002145767724,4.831864488124947,4.168137657642776,7.257767682737973,7.051624118375778,"Tyler Schweitzer",31920,805326
"Lucas Giolito","SDP",4.5,7.2,0.625,0,0.12195122,0.19512195,-0.07317073,0.15625,1.3,0.18518518518518517,0.78571429,69.61875433026326,119.49488496111402,156.16826678628436,2.7,4.781864070892334,-2.081864070892334,6.306717143952847,7.031786196978383,"Lucas Giolito",15474,608337
"Justin Verlander","DET",2.454545880152248,4.909091760304496,0.5,2.454545880152248,0.05263158,0.10526316,-0.05263158,0.35294117647058826,2.1818185601353317,0.3333333333333333,0.45454545,299.56399263416483,188.59856233420763,166.7480272115669,12.272729400761241,7.718228511179914,4.554500889581327,6.819213027548609,7.024930185639707,"Justin Verlander",8700,434378
"Mitch Spence","KCR",6.75,11.25,0.6,2.25,0.14285714,0.23809524,-0.0952381,0.25,2.25,0.25,0.39473684,320.69913890451625,210.5463612163629,172.75721591560483,13.5,8.581864070892333,4.918135929107667,7.064651653915644,7.018028776747177,"Mitch Spence",27707,687765
"Hunter Dobbins","STL",8.307692917141027,10.384616146426286,0.8,0,0.21052632,0.26315789,-0.05263158,0.14285714285714285,1.6153847338885332,0.2,0.57142857,158.02956051246903,118.8205790881376,148.0109688480052,6.230769687855771,4.697248804780868,1.5335208830749032,5.976845883037994,7.0158112069319545,"Hunter Dobbins",30240,690928
"Weston Wilson","BAL",0,0,0,7.714286765273879,0,0,0,0.46153846153846156,2.57142892175796,0.36363636363636365,0.625,383.0520244685304,350.2330378579447,177.06393582676162,15.428573530547759,14.224722731843492,1.2038507987042664,7.240554836724931,6.956949854333731,"Weston Wilson",19358,642215
"Tyler Heineman","TOR",0,3,0,3,0,0.05882353,-0.05882353,0.4375,2.6666666666666665,0.4,0.45454545,369.27141714641556,202.90452907265308,167.60767056280108,15,8.415197404225667,6.584802595774333,6.854324203729631,6.891783455595108,"Tyler Heineman",13897,623168
"Tyler Gilbert","CHW",6.750001609325793,10.125002413988689,0.66666667,6.750001609325793,0.13333333,0.2,-0.06666667,0.3333333333333333,2.6250006258489194,0.25,0.23809524,494.24901804847394,349.9515301599911,197.51566383064971,20.250004827977378,14.706866842508976,5.543137985468402,8.075882911001168,6.847549678903755,"Tyler Gilbert",17964,656457
"Alek Manoah","LAA",6.136363902367847,9.818182243788556,0.625,1.2272727804735695,0.12820513,0.20512821,-0.07692308,0.25806451612903225,2.181818276397457,0.28,0.47945205,237.46121180225455,163.2544776948085,182.15180064925994,9.818182243788556,6.7636824123130435,3.0544998314755123,7.44836301428075,6.8001293449020395,"Alek Manoah",26410,666201
"James McCann","ARI",0,6.75,0,2.25,0,0.13043478,-0.13043478,0.45,3,0.42105263157894735,0.56603774,276.42365424353676,219.91411523324737,183.48095388178166,11.25,8.581864070892333,2.6681359291076667,7.411209170520306,6.738856718530039,"James McCann",12859,543510
"Joe Ross","ARI",4.909091760304496,9.818183520608992,0.5,2.454545880152248,0.09090909,0.18181818,-0.09090909,0.3888888888888889,3.000000520186081,0.4,0.3125,482.4850074311841,225.7323173295944,177.12041533098594,19.636367041217984,8.80913779124758,10.827229249970404,7.153996685733815,6.658198085246903,"Joe Ross",12972,605452
"Joey Lucchesi","LAA",10.800007982259928,16.20001197338989,0.66666667,2.700001995564982,0.16666667,0.25,-0.08333333,0.4117647058823529,3.900002882482752,0.5,0.63492063,326.5093933966163,262.78103365247097,201.27612920989205,13.50000997782491,10.881869835857838,2.6181401419670713,8.22947493525593,6.6420463487243895,"Joey Lucchesi",19320,664192
"Nick Davila","SEA",4.909091121894278,7.363636682841418,0.66666667,0,0.13793103,0.20689655,-0.06896552,0.13043478260869565,1.2272727804735695,0.15789473684210525,1,0,113.4285619032232,141.02831891766047,0,4.445500493640745,-4.445500493640745,5.7687201598549365,6.505543790495324,"Nick Davila",27741,689546
"Chase Petty","CIN",1.687500100582844,2.531250150874266,0.66666667,1.687500100582844,0.04444444,0.06666667,-0.02222222,0.24390243902439024,1.2187500726431653,0.21621621621621623,0.625,139.69807913094004,147.82783400088303,149.60158350502635,5.9062503520399545,6.269364260882151,-0.3631139088421964,6.0411684156353385,6.46319960957288,"Chase Petty",30170,695534
"Mason Barnett","ATH",4.5,9,0.5,0,0.11111111,0.22222222,-0.11111111,0.14285714285714285,1.5,0.16666666666666666,1,0,122.20762848597751,141.18155957754894,0,5.081864070892334,-5.081864070892334,5.774979104101658,6.457888931274518,"Mason Barnett",31741,686930
"Charlie Barnes","- - -",3.6,7.2,0.5,0,0.08,0.16,-0.08,0.25,1.8,0.2777777777777778,0.6,136.45954698153318,131.4166298235323,165.10466153218115,5.4,5.281864070892334,0.11813592910766602,6.668094137310982,6.370314118375779,"Charlie Barnes",19865,656212
"Gregory Santos","SFG",1.8000003433228193,5.400001029968458,0.33333333,0,0.04545455,0.13636364,-0.09090909,0.2631578947368421,1.6000003051758394,0.2777777777777778,0.375,91.53705150574817,115.26280118084684,145.32168923722801,3.6000006866456387,4.481864337921194,-0.8818636512755553,5.868094668742295,6.296648501801081,"Gregory Santos",21894,666619
"Elmer Rodríguez","NYY",4.153846458570514,6.230769687855771,0.66666667,0,0.09375,0.140625,-0.046875,0.28846153846153844,1.846153981586895,0.32608695652173914,0.77777778,102.80064185612119,118.239379875034,162.21698108703822,4.153846458570514,4.92801805247923,-0.7741715939087159,6.634147490155398,6.28588664529874,"Elmer Rodriguez",31811,695684
"Corbin Martin","CHC",7.2,9,0.8,3.6,0.16,0.2,-0.04,0.25,2,0.21428571428571427,0.55555556,272.9190939630664,243.66186904865407,172.74544531130886,10.8,9.681864070892335,1.118135929107666,6.9770781904459,6.285187718375777,"Corbin Martin",19884,656686
"Ryan Johnson","LAA",5.40000020599366,7.560000288391124,0.71428571,3.240000123596196,0.10638298,0.14893617,-0.04255319,0.375,2.640000100708012,0.375,0.4494382,365.69026427320244,219.2792856050429,168.65443998292633,15.120000576782248,9.081864299774178,6.0381362770080695,6.897078335984775,6.284806363838912,"Ryan Johnson",35325,696270
"Jake Eder","LAD",2.25,2.25,1,0,0.06666667,0.06666667,0,0.21428571428571427,1,0.23076923076923078,0.75,56.12003751030098,80.25147578207002,151.16334605015734,2.25,3.331864070892334,-1.0818640708923342,6.10432420372963,6.251309674685156,"Jake Eder",27590,671109
"Brandan Bidois","PIT",6.750000402331376,5.062500301748532,1.33333333,3.375000201165688,0.19047619,0.14285714,0.04761905,0.2222222222222222,1.312500078231101,0.16666666666666666,1,82.19043591237754,202.44458797545963,151.76028677342902,3.375000201165688,8.144364372640865,-4.769364171475177,6.128463764472288,6.234559374213945,"Brandan Bidois",28052,684049
"Robert Gasser","MIL",7.560000288391124,6.480000247192392,1.16666667,1.080000041198732,0.17073171,0.14634146,0.02439024,0.21875,1.5600000595092796,0.25,0.61643836,162.02807633667354,153.31005548956114,176.70204622401405,6.480000247192392,6.201864189910893,0.2781360572814995,7.137078345140048,6.197191363138805,"Robert Gasser",29812,688107
"Jayden Murray","HOU",3.9705883466661214,5.55882368533257,0.71428571,0,0.09433962,0.13207547,-0.03773585,0.34782608695652173,2.029411821629351,0.3902439024390244,0.60869565,175.89698446390668,99.47217024112904,155.90707344763942,7.147059023999018,4.052452333410719,3.094606690588299,6.376426333474756,6.1344329640372575,"Jayden Murray",26482,681151
"Luis Gil","NYY",4.189655447970124,5.120689991963484,0.81818182,2.7931036319800824,0.10588235,0.12941176,-0.02352941,0.2112676056338028,1.3448276746570769,0.16071428571428573,0.77669903,149.76989949861914,200.67282333633423,151.28111039208235,6.051724535956845,8.357726486854713,-2.3060019508978673,6.187484019644997,6.063080275376068,"Luis Gil",21052,661563
"Brandon Williamson","CIN",6.107143273158978,6.428571866483134,0.95,1.285714373296627,0.1484375,0.15625,-0.0078125,0.24761904761904763,1.6428572547679121,0.2682926829268293,0.69124424,144.4497157055119,142.5717344607326,155.2195514829201,6.107143273158978,6.046149987104002,0.060993286054976004,6.268352244725444,6.058058823551452,"Brandon Williamson",25463,682227
"Vince Velasquez","CHC",3.8571433826369397,0,1,0,0.125,0,0.125,0.125,0.42857148695965996,0.14285714285714285,1,0,56.15455414668414,128.68221604191126,0,2.2247210969730142,-2.2247210969730142,5.195214501139155,6.044042868375778,"Vince Velasquez",11189,592826
"Brady Basso","ATH",3.37500201165796,3.37500201165796,1,3.37500201165796,0.07142857,0.07142857,0,0.38461538461538464,2.250001341105307,0.36363636363636365,0.86956522,160.65642150689473,200.49514573914294,148.06308169644575,6.75000402331592,8.331867200138051,-1.5818631768221305,6.056047218178599,6.0182322825551156,"Brady Basso",25582,669620
"Kyle Finnegan","DET",5.472973960433592,6.9324336832158835,0.78947368,0.7297298613911456,0.14285714,0.18095238,-0.03809524,0.2441860465116279,1.6216219142025459,0.2753623188405797,0.94086022,44.52978300188632,127.74244579843159,141.94635022181657,1.824324653477864,5.230513107210707,-3.406188453732843,5.8062161270064765,5.995569533497549,"Kyle Finnegan",15009,640448
"Kody Funderburk","MIN",5.625002011657481,7.312502615154725,0.76923077,0.5625002011657481,0.14285714,0.18571429,-0.04285714,0.16363636363636364,1.3750004917384953,0.18181818181818182,0.84070796,68.30558831235369,133.40260265741406,141.076228206539,2.8125010058287403,5.456864920258826,-2.6443639144300857,5.770676961451908,5.97823574991266,"Kody Funderburk",24993,681892
"Troy Melton","DET",4.764706416938604,4.764706416938604,1,0,0.13636364,0.13636364,0,0.10526315789473684,0.8823530401738156,0.125,0.8,38.767102556644026,88.1316091535558,136.12150479226338,1.588235472312868,3.6112758949966235,-2.0230404226837555,5.568306796572374,5.973447720958051,"Troy Melton",31807,675512
"Doug Nikhazy","CHW",4.5,9,0.5,0,0.11111111,0.22222222,-0.11111111,0.14285714285714285,1.5,0.16666666666666666,0.66666667,109.83308893562787,120.78989875473556,141.18155957754894,4.5,5.081864070892334,-0.5818640708923342,5.774979104101658,5.953259302398814,"Doug Nikhazy",30142,680951
"Roddery Muñoz","HOU",13.500003218651585,13.500003218651585,1,6.750001609325793,0.24,0.24,0,0.3684210526315789,3.250000774860567,0.4,0.68181818,387.6249176778223,352.32745636653533,162.87956576046628,15.750003755093516,14.331866753101988,1.4181370019915285,6.661210023902882,5.952496518375779,"Roddery Munoz",25311,682610
"Brett Sullivan","COL",0,4.5,0,0,0,0.16666667,-0.16666667,0,0.5,0,1,0,107.8743248012,130.65469351536308,0,4.581864070892334,-4.581864070892334,5.274979104101658,5.927240772145779,"Brett Sullivan",18217,664954
"Anthony Molina","ATL",0,4.5,0,0,0,0.16666667,-0.16666667,0,0.5,0,1,0,115.76316166619,130.65469351536308,0,4.581864070892334,-4.581864070892334,5.274979104101658,5.927240772145779,"Anthony Molina",26952,683627
"Max Scherzer","TOR",4.821428735645456,3.8571429885163644,1.25,3.3750001149518187,0.11904762,0.0952381,0.02380952,0.29333333333333333,1.6071429118818186,0.25862068965517243,0.51886792,237.3887762509665,200.89317725395088,149.88124007756238,9.642857471290911,8.331864249706275,1.3109932215846367,6.130307874243389,5.925288598232823,"Max Scherzer",3137,453286
"Dylan Moore","PHI",0,5.400002059937309,0,0,0,0.125,-0.125,0.16666666666666666,1.2000004577638466,0.16666666666666666,0.66666667,131.86036104080824,162.48630482173348,186.01304324410117,5.400002059937309,6.681865444183874,-1.2818633842465648,7.513603801318066,5.9194178683757785,"Dylan Moore",18042,664238
"Christian Roa","HOU",6.230771059115794,7.269232902301759,0.85714286,1.0384618431859656,0.13953488,0.1627907,-0.02325581,0.30303030303030304,1.9615390371290462,0.34615384615384615,0.80645161,127.78844143016188,163.58339036773384,177.00465230035252,5.1923092159298285,6.658788197421771,-1.4664789814919423,7.238133467051806,5.903297480378782,"Christian Roa",27662,685005
"Keegan Thompson","COL",6.750001609325793,6.750001609325793,1,0,0.15384615,0.15384615,0,0.2727272727272727,1.8750004470349424,0.3333333333333333,1,0,90.24935174221513,159.24276775413517,0,3.831864249706311,-3.831864249706311,6.431046243934554,5.8941569560433225,"Keegan Thompson",19795,624522
"J.P. France","HOU",5.40000051498418,6.750000643730225,0.8,1.350000128746045,0.12903226,0.16129032,-0.03225806,0.24,1.6500001573562773,0.25,0.56603774,199.3499291456371,160.4612910121049,157.7885948607787,8.10000077247627,6.531864399910005,1.568136372566264,6.453274982080309,5.8681698439571495,"J.P. France",21212,641585
"Robert Garcia","TEX",6.750001609325793,7.875001877546758,0.85714286,0,0.17647059,0.20588235,-0.02941176,0.18518518518518517,1.500000357627954,0.23809523809523808,0.58333333,83.75962567895182,102.05451209618576,128.2434676902828,3.3750008046628963,4.2068643391133,-0.8318635344504033,5.246537136804596,5.862555073256235,"Robert Garcia",23363,676395
"Simeon Woods Richardson","MIN",4.395348837209302,4.395348837209302,1,1.8837209302325582,0.10344828,0.10344828,0,0.3277777777777778,1.8604651162790697,0.3333333333333333,0.5907781,182.9953711506889,157.24720641764813,145.07951449614296,7.534883720930233,6.4307012801946595,1.1041824407355731,5.934186735610629,5.860056790869676,"Simeon Woods Richardson",24494,680573
"Ricky Vanasco","DET",6.230771059115794,8.307694745487725,0.75,4.153847372743862,0.10344828,0.13793103,-0.03448276,0.4,3.230770178800782,0.4,0.53571429,354.86815695065894,255.82812217116526,187.4674123942921,14.538465804603518,10.46648162243698,4.071984182166538,7.665473261480094,5.84759731063343,"Ricky Vanasco",23391,676568
"Carter Baumler","TEX",9.529412833877208,9.529412833877208,1,1.588235472312868,0.22222222,0.22222222,0,0.2,1.764706080347631,0.23076923076923078,0.9375,78.83257892393092,169.08189627548887,156.05581660130343,3.176470944625736,6.964217447657123,-3.7877465030313866,6.382501582083984,5.834296339226223,"Carter Baumler",30231,691945
"Connor Phillips","CIN",9.108435200129277,9.108435200129277,1,0.9759037714424226,0.21052632,0.21052632,0,0.20588235294117646,1.7710846222473593,0.2535211267605634,0.71129707,130.80165704348556,137.4549585983688,157.8147107105821,5.530121371507061,5.828852464582116,-0.2987310930750553,6.373297344583383,5.83403329705091,"Connor Phillips",27649,683175
"Angel Chivilli","NYY",11.57143487736014,11.57143487736014,1,3.857144959120047,0.23076923,0.23076923,0,0.2222222222222222,2.1428583106222483,0.2,1,95.45778388402415,269.5814836625509,181.83909290959187,3.857144959120047,11.224725651256879,-7.367580692136832,7.435590814594811,5.8166658288502155,"Angel Chivilli",26790,683409
"Austin Voth","TOR",3.3750008046628963,3.3750008046628963,1,0,0.08333333,0.08333333,0,0.2727272727272727,1.500000357627954,0.3,0.75,83.08608866721072,83.22884122164182,148.0630556545799,3.3750008046628963,3.4568641602993226,-0.08186335563642633,6.056046154527565,5.807490784097112,"Austin Voth",15047,608723
"Austin Hedges","CLE",0,0,0,0,0,0,0,0,0,0,1,0,76.18715333708467,75.24476439668328,0,3.0818640708923346,-3.0818640708923346,3.0818640708923346,5.784074118375778,"Austin Hedges",12976,595978
"Jose Franco","CIN",7.020000267791758,7.560000288391124,0.92857143,1.620000061798098,0.16455696,0.17721519,-0.01265823,0.27692307692307694,1.9200000732421902,0.30612244897959184,0.75539568,127.7239553219148,150.47690680127837,149.52410996275998,5.40000020599366,6.381864196777348,-0.9818639907836886,6.038035479304177,5.782375176403213,"Jose Franco",27014,683742
"Chris Roycroft","STL",7.363637640456744,12.272729400761241,0.6,2.454545880152248,0.12,0.2,-0.08,0.4,3.545455160219914,0.4375,0.68965517,311.2703776021276,229.53162446780894,155.81757451994528,12.272729400761241,9.081865111264495,3.190864289496746,6.292535572927042,5.782328518375778,"Chris Roycroft",31261,688297
"Josh Ekness","MIA",8.43750050291422,8.43750050291422,1,0,0.22727273,0.22727273,0,0.11764705882352941,1.312500078231101,0.16666666666666666,0.85714286,41.31662570808938,99.56351692372755,125.31471267442645,1.687500100582844,4.019364126771692,-2.331864026188848,5.059036738554995,5.777625769501035,"Josh Ekness",33785,694795
"Albert Suárez","BAL",4.576271334382117,4.118644200943905,1.11111111,1.372881400314635,0.12345679,0.11111111,0.01234568,0.19444444444444445,1.1694915632309852,0.1864406779661017,0.69148936,68.17026845735121,133.33826323250693,139.1831709643276,2.74576280062927,5.420847197354305,-2.6750843967250346,5.693357144743485,5.767175779325812,"Albert Suarez",6175,544150
"Jordan Hicks","CHW",7.64151135896573,8.660379540161161,0.88235294,0.5094340905977154,0.17241379,0.1954023,-0.02298851,0.2898550724637681,2.094340150235052,0.3584905660377358,0.73770492,136.7733150164567,123.03604280766346,141.16431609052518,5.603774996574868,5.176204221127386,0.42757077544748245,5.774274813060497,5.754724257026367,"Jordan Hicks",19618,663855
"Jose Quintana","COL",4.390244310913487,3.731707664276464,1.17647059,1.317073293274046,0.11049724,0.09392265,0.01657459,0.27607361963190186,1.5121952626479789,0.2846715328467153,0.65934066,114.93488376377485,125.35601447047596,140.883768424368,5.268293173096184,5.325766718692561,-0.05747354559637685,5.688630519528291,5.732167154397795,"Jose Quintana",11423,500779
"Jacob Lopez","ATH",6.472602824284316,5.732876787223251,1.12903226,2.034246601917928,0.15217391,0.13478261,0.01739131,0.27638190954773867,1.767123310756988,0.2875816993464052,0.76487252,136.44784008925393,156.1954336187017,143.30442994337326,5.732876787223251,6.492823019562799,-0.7599462323395478,5.861685382137675,5.701823125620482,"Jacob Lopez",25098,682052
"Ben Casparius","LAD",7.714286765273879,7.714286765273879,1,1.9285716913184698,0.17391304,0.17391304,0,0.3157894736842105,2.1428574347983,0.35714285714285715,0.58139535,240.5144792402159,161.76315425075663,149.0373730594102,9.64285845659235,6.724721710049444,2.9181367465429062,6.018352427727953,5.67160152626736,"Ben Casparius",30085,676508
"Bryan Abreu","HOU",11.117649553556904,10.588237670054193,1.05,2.1176475340108385,0.24418605,0.23255814,0.01162791,0.23809523809523808,2.0588239913994264,0.2894736842105263,0.74074074,169.3823145929366,189.90682355423542,144.07709856148182,6.882354485535226,7.728923937193897,-0.846569451658671,5.893244172118434,5.666210404232411,"Bryan Abreu",16609,650556
"Yariel Rodríguez","TOR",8.307694745487725,8.307694745487725,1,4.153847372743862,0.19047619,0.19047619,0,0.25,1.8461543878861613,0.2,0.48387097,255.6495176571736,257.9847971563042,161.78846433206425,10.384618431859657,10.697250920922748,-0.31263248906309116,6.616645200096609,5.610391576104412,"Yariel Rodriguez",33838,684320
"John Klein","MIN",3.8571433826369397,3.8571433826369397,1,3.8571433826369397,0.11111111,0.11111111,0,0.25,1.28571446087898,0.16666666666666666,0.625,187.3524293218767,222.1615476152257,143.9200642693772,7.714286765273879,9.081864888327573,-1.3675781230536934,5.886830281184906,5.592135846646716,"John Klein",32155,804619
"Jared Shuster","STL",2.3478262816575324,3.521739422486299,0.66666667,0,0.0625,0.09375,-0.03125,0.20689655172413793,1.1739131408287662,0.2222222222222222,0.66666667,59.547371197674195,94.49962066095992,137.26184608666316,2.3478262816575324,3.7340380380194267,-1.3862117563618943,5.542164361553631,5.588566305875776,"Jared Shuster",27472,694363
"Franco Aleman","CLE",3.3750008046628963,3.3750008046628963,1,3.3750008046628963,0.1,0.1,0,0.3333333333333333,1.500000357627954,0.2857142857142857,1,83.57299728807578,206.33524293898282,135.3356579253422,3.3750008046628963,8.331865322590172,-4.956864517927276,5.5362097556819165,5.5828841183757785,"Franco Aleman",30195,680916
"Hunter Barco","PIT",6.171429412219104,6.942858088746491,0.88888889,2.314286029582164,0.13333333,0.15,-0.01666667,0.2857142857142857,1.971428840014436,0.2894736842105263,0.625,187.86386791086835,195.92646395441957,159.46722207670086,7.714286765273879,7.881864724840526,-0.16757795956664623,6.440122905221508,5.578918568323668,"Hunter Barco",33174,682995
"Eric Cerantola","KCR",15,12,1.25,3,0.35714286,0.28571429,0.07142857,0.2,2,0.25,0.65217391,213.79942593634416,198.26715488746194,114.19355571669136,9,8.081864070892335,0.918135929107665,4.672684115171434,5.565589410139759,"Eric Cerantola",30128,672021
"Michael Kelly","ATH",8.307692917141027,8.307692917141027,1,2.076923229285257,0.18181818,0.18181818,0,0.3333333333333333,2.3076924769836187,0.38461538461538464,0.81395349,148.29815772358532,168.53156552177484,129.17386402675578,6.230769687855771,7.004941281764486,-0.774171593908715,5.284538139942908,5.539346842230143,"Michael Kelly",12791,547184
"Lou Trivino","BAL",9.000002861023859,9.000002861023859,1,0,0.16666667,0.16666667,0,0.4,3.0000009536746197,0.5,0.33333333,446.8941097259508,100.35070299786877,156.29445659910246,18.000005722047717,4.081864388783874,13.918141333263844,6.3922485672663045,5.536046338103611,"Lou Trivino",15043,642152
"Bailey Falter","KCR",7.363636682841418,7.363636682841418,1,1.2272727804735695,0.14634146,0.14634146,0,0.42857142857142855,2.8636364877716622,0.5,0.66326531,233.23574749560012,139.10370897007434,132.30184326807978,9.818182243788556,5.672773274114314,4.145408969674242,5.412296971643313,5.529454739473841,"Bailey Falter",20070,663559
"Julian Fernández","WSN",6.75,4.5,1.5,2.25,0.16666667,0.11111111,0.05555556,0.1875,1.25,0.16666666666666666,0.55555556,55.843716297979974,156.2196822675888,153.55109098113476,2.25,6.331864070892334,-4.081864070892334,6.200881720334292,5.507851903164612,"Julian Fernandez",18341,642759
"Christian Koss","SFG",0,0,0,0,0,0,0,0.5,2.5,0.5,0.4,343.2638776741544,79.32661620746015,127.84130734141299,13.5,3.081864070892334,10.418135929107667,5.161209170520306,5.505074118375778,"Christian Koss",27653,683766
"Luis Curvelo","TEX",5.4,3.6,1.5,3.6,0.13636364,0.09090909,0.04545455,0.3,1.6,0.26666666666666666,0.96153846,134.0153691345614,201.11203639591383,143.1242027688947,5.4,8.281864070892334,-2.881864070892334,5.85432420372963,5.471313779955017,"Luis Curvelo",24710,681168
"Luis García","- - -",3.6000002288818505,3.6000002288818505,1,1.2000000762939502,0.08108108,0.08108108,0,0.34328358208955223,1.9333334562513642,0.3559322033898305,0.51470588,222.72029677484326,133.0234249854002,147.16928707853546,9.000000572204627,5.415197552575015,3.5848030196296117,5.992247699960622,5.471226054226059,"Luis Garcia",6984,472610
"Valente Bellozo","COL",6.750000402331376,5.9062503520399545,1.14285714,4.21875025145711,0.16666667,0.14583333,0.02083333,0.25,1.5937500949949084,0.18518518518518517,0.72727273,165.66785426073307,233.4522973726853,149.60158350502635,7.593750452622798,9.925614478811646,-2.331864026188848,6.0411684156353385,5.470779852060779,"Valente Bellozo",23899,678368
"Dietrich Enns","BAL",7.200001373291277,6.600001258850337,1.09090909,0,0.18461538,0.16923077,0.01538462,0.2037037037037037,1.4666669464111861,0.2619047619047619,0.72727273,89.37881058008307,90.49618453748474,139.713112175677,3.6000006866456387,3.681864185333274,-0.08186349868763543,5.715002003870888,5.466327376597077,"Dietrich Enns",13932,608650
"AJ Blubaugh","HOU",6.821053179373745,5.9684215319520275,1.14285714,1.4210527457028637,0.17266187,0.15107914,0.02158273,0.19658119658119658,1.3894737957983556,0.20454545454545456,0.73684211,118.91048226122747,140.07065926633953,143.82249933933292,4.831579335389736,5.702916912966504,-0.8713375775767682,5.8828453501749065,5.44430226044575,"AJ Blubaugh",31764,805123
"Zack Littell","WSN",4.467626205802905,2.913669264654068,1.53333333,2.913669264654068,0.11057692,0.07211538,0.03846154,0.2708333333333333,1.446043264680167,0.24025974025974026,0.65957447,144.6312176013206,180.90276713518122,140.37641227922845,5.827338529308136,7.333662923757901,-1.5063243944497646,5.668113650756746,5.443481569414466,"Zack Littell",15823,641793
"Nick Lodolo","CIN",6.600000419616726,5.400000343322776,1.22222222,2.4000001525879004,0.1641791,0.13432836,0.02985075,0.2545454545454545,1.5333334308200475,0.25,0.68627451,170.29861142680423,176.37897034320272,140.63754764426017,7.200000457763701,7.481864350636818,-0.2818638928731172,5.6786736490287515,5.408032487270176,"Nick Lodolo",26378,666157
"Osvaldo Bido","- - -",5.303571880167882,4.8214289819708025,1.1,1.4464286945912408,0.13580247,0.12345679,0.01234568,0.22388059701492538,1.339285828325223,0.22641509433962265,0.64516129,153.96053546873515,152.63843093202385,149.75400711251447,6.267857676562043,6.24257862573986,0.02527905082218318,6.084113347615453,5.406467808332879,"Osvaldo Bido",23150,674370
"Josh Fleming","TOR",3,6,0.5,3,0.05555556,0.11111111,-0.05555556,0.4,2.6666666666666665,0.38461538461538464,0.65789474,295.4171337171324,235.08622722632379,177.62581483060583,12,9.748530737559001,2.251469262440999,7.263504159450532,5.400064868224038,"Josh Fleming",20418,676596
"Shane Smith","CHW",11.880001812744418,9.720001483154523,1.22222222,1.080000164794947,0.2244898,0.18367347,0.04081633,0.3076923076923077,2.520000384521543,0.4074074074074074,0.48543689,263.59945366759143,133.17058469071497,139.47656630315544,10.80000164794947,5.601864455413877,5.198137192535593,5.705340550905454,5.371974370869862,"Shane Smith",31687,681343
"José Buttó","SFG",22.500012069947044,18.000009655957633,1.25,9.000004827978817,0.3125,0.25,0.0625,0.5,5.000002682210454,0.8,0.69444444,572.1067696922443,438.68859017527876,169.70994494063973,22.500012069947044,17.081871581081604,5.41814048886544,6.854326227436031,5.342749899625778,"Jose Butto",23313,676130
"Jose Trevino","CIN",1.8,1.8,1,0,0.03448276,0.03448276,0,0.5185185185185185,3,0.5384615384615384,0.5,340.5972011990202,91.60858583942026,137.3403793220998,14.4,3.881864070892334,10.518135929107666,5.545340150594711,5.327533100694517,"Jose Trevino",16725,624431
"Tim Herrin","CLE",6.882355257714863,6.35294331481372,1.08333333,0.5294119429011434,0.1625,0.15,0.0125,0.22727272727272727,1.58823582870343,0.2692307692307692,0.86956522,52.43796423067395,118.47617259743832,146.202949761097,2.1176477716045734,4.787746998018241,-2.6700992264136674,5.98007219899395,5.307462399625779,"Tim Herrin",25139,682120
"Tyler Ferguson","ATH",6.750001609325793,0,1,13.500003218651585,0.125,0,0.125,0.5,3.000000715255908,0.4,0,642.6254562066698,507.62283032149537,165.7935312422284,27.00000643730317,21.08186836242778,5.91813807487539,6.7802277017208645,5.299214743375779,"Tyler Ferguson",19481,621053
"Eric Lauer","TOR",6.440367197872029,3.963302890998172,1.625,2.724770737561243,0.16049383,0.09876543,0.0617284,0.2602739726027397,1.4862385841243144,0.24770642201834864,0.69948187,164.64762845318032,166.51559379559862,132.33306428640805,6.6880736285594145,6.907552278175292,-0.21947864961587715,5.413572159398214,5.27979929608212,"Eric Lauer",19316,641778
"Gordon Graceffo","STL",3.9512205231695816,3.621952146238783,1.09090909,0.6585367538615969,0.11650485,0.10679612,0.00970874,0.15555555555555556,0.9146343803633291,0.15789473684210525,0.82644628,41.755785804799075,115.90713783665934,132.63301671037254,1.6463418846539923,4.581864454688194,-2.935522570034202,5.35498010097251,5.249657301797885,"Gordon Graceffo",29519,700669
