"id","name","swings_competitive","percent_swings_competitive","contact","avg_bat_speed","hard_swing_rate","squared_up_per_bat_contact","squared_up_per_swing","blast_per_bat_contact","blast_per_swing","swing_length","swords","batter_run_value","whiffs","whiff_per_swing","batted_ball_events","batted_ball_event_per_swing"
682818,"Piñango, Yohendrick",115,0.8984375,94,"75.474174957",0.5217391304347827,0.2765957446808511,0.22608695652173913,0.1702127659574468,0.1391304347826087,"7.06089",2,-0.07296155881234223,,NaN,48,0.41739130434782606
694025,"Reyes, Felix",62,0.8985507246376812,48,"75.458407903",0.5483870967741935,0.2916666666666667,0.22580645161290322,0.125,0.0967741935483871,"7.450099516",2,-4.039495620123861,,NaN,29,0.46774193548387094
804606,"Griffin, Konnor",308,0.9005847953216374,216,"75.45281974",0.5714285714285714,0.2638888888888889,0.18506493506493507,0.13425925925925927,0.09415584415584416,"7.690772597",9,-4.852597054652387,,NaN,112,0.36363636363636365
553869,"Díaz, Elias",44,0.9166666666666666,32,"75.408085227",0.5454545454545455,0.25,0.18181818181818182,0.15625,0.11363636363636363,"7.228512273",0,0.7597934394676376,,NaN,17,0.38636363636363635
663698,"Bart, Joey",101,0.9099099099099099,75,"75.388990594",0.5148514851485149,0.21333333333333335,0.15841584158415842,0.16,0.1188118811881188,"7.375572574",1,-0.7677228111593566,,NaN,35,0.3465346534653465
670242,"Wallner, Matt",256,0.9045936395759717,155,"75.370498555",0.5820312499999999,0.21935483870967742,0.1328125,0.12903225806451613,0.078125,"7.635567734",15,-9.941681266581568,,NaN,64,0.25
696100,"Goodman, Hunter",365,0.9102244389027432,242,"75.350048411",0.5479452054794519,0.2603305785123967,0.1726027397260274,0.15289256198347106,0.10136986301369863,"7.458197945",8,-1.2378997040970396,,NaN,100,0.273972602739726
663586,"Riley, Austin",392,0.9032258064516129,273,"75.331535816",0.5357142857142857,0.31868131868131866,0.22193877551020408,0.1794871794871795,0.125,"7.554224082",8,-11.405533668872486,,NaN,133,0.3392857142857143
670042,"Raley, Luke",264,0.9041095890410958,146,"75.304362311",0.568181818181818,0.3219178082191781,0.17803030303030304,0.2191780821917808,0.12121212121212122,"7.321026023",3,-2.1433555340282266,,NaN,76,0.2878787878787879
677595,"Mauricio, Ronny",70,0.8974358974358975,50,"75.289880286",0.5428571428571429,0.22,0.15714285714285714,0.1,0.07142857142857142,"7.846015714",1,-2.0589806421318313,,NaN,19,0.2714285714285714
665487,"Tatis Jr., Fernando",323,0.8997214484679665,228,"75.246386687",0.5634674922600618,0.3508771929824561,0.2476780185758514,0.23684210526315788,0.16718266253869968,"7.390502508",11,-11.568049826699516,,NaN,126,0.39009287925696595
545361,"Trout, Mike",325,0.9027777777777778,270,"75.216673046",0.5384615384615385,0.2814814814814815,0.23384615384615384,0.18888888888888888,0.15692307692307692,"7.683008708",10,-0.04719796047757607,,NaN,124,0.38153846153846155
