fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO
,3.79,3.5314567752127353,,4.425660234128987,4.577824924038499,,0.13892216,0.08023952,0.05868264,201.1,33,33,,,,0.446875,1.0281456434163658,0.2483974358974359,0.75298439,0.096234309,0,0.2332896461336828,1.216887355734346,83.21963765325499,102.42678626042084,4.674384795994268,,,1.5640040636062622,0.3005189275327911,116,67,5,23,22,2,0
,1.6,4.547368457572282,,4.024241700457206,4.130437859054117,,0.13649425,0.06034483,0.07614943,158.1,37,25,,,,0.440227703,0.9094736915144565,0.3382899628252788,0.73225517,0.098159509,0,0.3050847457627119,1.5157894858574277,110.9698128120789,96.1165926379051,4.333126737794559,,,-1.411750053986907,-0.3143640962444869,95,42,5,16,9,0,0
,2.16,3.1666664429653,,2.9737348730508524,3.3625585261630233,,0.24145786,0.08428246,0.1571754,108.0,53,7,,,,0.457746478,0.4999999646787315,0.2852112676056338,0.74013158,0.068965517,5,0.2196969696969697,1.14814806704005,76.64549827509684,70.91344634322641,3.2019792024539915,,,1.573033906519413,0.0185404939513256,106,37,6,6,3,1,1
,2.71,1.5064381135299354,,2.672391601415906,2.8401488094947394,,0.29292929,0.06734007,0.22558923,77.2,75,0,,,,0.456989247,0.6952791293215086,0.2154696132596685,0.8557047,0.09090909,38,0.1642335766423357,0.8369100630721863,34.752367734895046,60.81037045935415,2.365058255559534,,,3.088318109512329,-0.3401608521065151,87,20,3,6,0,0,0
,3.52,3.440708057523962,,4.182863055887999,3.9584844284082976,,0.09479306,0.01201602,0.08277704,188.1,27,27,,,,0.491628614,1.1946902977513756,0.2917316692667707,0.74603175,0.121951219,0,0.2876526458616011,1.1734513591246845,79.40437567099595,99.43900896438844,4.241692457386082,,,0.9421822428703308,-0.0990594416539701,71,9,3,25,17,2,0
,0.62,4.895327661284278,,4.175171484776043,4.185535374643235,,0.13448735,0.07456724,0.05992011,178.1,30,30,,,,0.485915492,0.9084113185888352,0.2961672473867596,0.66123188,0.105263157,0,0.2712842712842713,1.3682244551584923,116.99463289903714,99.84329871555384,4.476281628038912,,,-1.1421877145767212,-1.3350705787528392,101,56,2,18,15,2,1
,1.78,4.211999485839907,,4.592030974182153,4.664744414486126,,0.16552668,0.07797538,0.0875513,166.2,29,29,,,,0.346516007,1.2959998417968943,0.2950191570881226,0.73416507,0.102127659,0,0.2668665667166416,1.4099998278808803,98.12127596062491,104.70921577213512,4.483382597262418,,,-0.3418360948562622,0.4022378208307892,121,57,7,24,14,0,0
,1.0,5.803279172409906,,4.489976643833971,4.657385541852941,,0.13751508,0.06393245,0.07358263,183.0,33,33,,,,0.3921875,1.131147635300236,0.3354632587859425,0.65217391,0.096234309,0,0.3053735255570118,1.5628416603665094,129.65592344557422,103.67485321851592,4.566423331649424,,,-1.664546012878418,0.5234430740291409,114,53,13,23,12,2,0
,0.78,4.901274361703896,,4.63468100453272,4.5957057665953585,,0.12854031,0.06862745,0.05991286,209.1,35,35,,,,0.426388888,1.2038217730500795,0.2905982905982906,0.66971081,0.108527131,0,0.2735849056603773,1.4092358057530694,112.95313383311864,104.16182254300712,4.674827459887142,,,-0.5550640821456909,0.2117064764694518,118,63,7,28,17,0,0
,0.75,4.82964249981089,,4.144392382963852,4.463988584920353,,0.12793427,0.06690141,0.06103286,195.2,33,33,,,,0.466666666,0.8279387142532953,0.2937595129375951,0.68163909,0.08372093,0,0.2691326530612244,1.3696763914807604,124.34031146623632,101.66011676764684,4.542947389554915,,,-1.0414620637893677,-0.7188356755407064,109,57,11,18,17,1,0
,-0.09,4.6125,,4.52003116607666,4.644928462989629,,0.11714286,0.05571429,0.06142857,160.0,28,26,,,,0.406533575,1.125,0.3109090909090909,0.65402844,0.098522167,0,0.2929447852760736,1.4375,103.76666923616214,102.62655346279456,4.706743156657558,,,-0.8142579740379006,-0.2175295039115802,82,39,9,20,13,0,0
,0.37,4.46959436418717,,3.4862473582594493,4.065617066889601,,0.14285714,0.06557377,0.07728337,98.2,17,17,,,,0.457317073,0.5472972690841433,0.3181818181818182,0.67119155,0.061224489,0,0.2795969773299748,1.4087837111610355,107.05830208028624,82.7149321697507,4.305724961785623,,,-0.6755879521369934,-0.6017229547427457,61,28,2,6,6,1,0
,0.09,4.736841759433162,,4.646825305679968,4.417394175790449,,0.12935883,0.05736783,0.071991,209.0,34,34,,,,0.459459459,1.2918659343908625,0.2997076023391813,0.6798419,0.120967741,0,0.2834740651387213,1.3684209527251356,110.44127993311444,107.5874714074534,4.470920632106021,,,-1.10773766040802,-0.6101270371619374,115,51,9,30,17,0,0
,0.28,5.684210368903508,,4.740539285399945,4.642433407936796,,0.15458937,0.08454106,0.07004831,183.2,33,33,,,,0.377483443,1.2740471516507863,0.3389261744966443,0.69362018,0.112068965,0,0.304,1.6225044922732237,121.91188164007008,106.42225844240012,4.6097713857636275,,,-1.7649658918380735,0.5894333532826384,128,70,8,26,14,0,0
,4.25,3.197368512759345,,4.350858271916529,4.731296078433199,,0.12702703,0.06891892,0.05810811,177.1,29,29,,,,0.391608391,0.9642857419432946,0.2904929577464789,0.81792976,0.083333333,0,0.2701908957415565,1.3251880079337677,75.01377197717459,102.31617057191858,4.790491479295622,,,1.7989102602005005,0.4401147238517047,94,51,8,19,20,1,1
,2.54,3.6439021677973926,,4.298079851435317,4.028386633094055,,0.12788018,0.08064516,0.04723502,205.0,32,32,,,,0.605143721,0.8341462793753067,0.2928679817905918,0.7602118,0.136690647,0,0.2686945500633713,1.3756096537066462,88.0374788377038,102.6962209412378,4.084461817687394,,,2.366227865219116,1.6177291479138698,111,70,9,19,18,3,2
,2.37,2.206225942913123,,2.8332607158829566,3.123400080835978,,0.25147929,0.05621302,0.19526627,85.2,65,0,,,,0.435555555,0.7354086476377076,0.2666666666666666,0.8056266,0.083333333,5,0.2113564668769716,1.0038911697911563,51.990250833349286,65.83832848900083,2.705097423960966,,,1.7032439708709717,-0.1329326407345021,85,19,2,7,0,0,0
,3.06,2.5904060499131347,,3.5735367322974154,3.9273017872438394,,0.16253444,0.04407713,0.1184573,90.1,14,14,,,,0.372693726,0.8966790172776236,0.2697841726618705,0.84841629,0.083333333,0,0.2427745664739884,1.1070111324415106,62.69778203873595,85.3533344214407,4.072496426984281,,,1.6447900533676147,1.037874872478459,59,16,1,9,10,1,0
,-0.010000000000000009,5.736051328997229,,4.223893790681018,4.599650164966665,,0.15804196,0.11188811,0.04615385,155.1,30,29,,,,0.485887096,0.6373390365552477,0.3373253493013972,0.65593087,0.075342465,0,0.288,1.6738196919632766,132.37849913944223,98.35611301387236,4.691361568344054,,,-1.9567819759249687,-0.1716131369465292,113,80,10,11,10,0,0
,2.94,2.2406646806807613,,2.6963796010894394,3.643221947576154,,0.17251462,0.05847953,0.11403509,80.1,81,0,,,,0.445736434,0.2240664680680761,0.3243243243243243,0.80798479,0.027027027,13,0.26875,1.3195025341786706,49.56388366107442,64.03379612299688,3.4983921659534536,,,0.8036579489707947,-0.196142937703604,59,20,2,2,0,0,0
,2.53,1.832579058991234,,2.7621126318482645,3.5165907643717187,,0.24305556,0.07986111,0.16319444,73.2,73,0,,,,0.385416666,0.488687749064329,0.2670157068062827,0.84254144,0.051282051,1,0.2075471698113207,1.0588234563060464,47.18019004313354,67.52158242467686,3.1120254865067554,,,2.8986921310424805,0.3845269416146766,70,23,0,4,0,0,0
,4.47,4.153845966323493,,4.750800318711449,4.5249758312660155,,0.16012725,0.07211029,0.08801697,225.1,33,33,,,,0.414427157,1.3979289309742524,0.2581120943952802,0.73333333,0.119453924,0,0.2430555555555555,1.2337277549550545,91.88377895006133,112.24745864152416,4.384248046105851,,,1.588931918144226,0.9825794714686116,151,68,11,35,17,3,0
,3.27,3.515625,,4.332531166076661,3.883483790916702,,0.14075887,0.07955936,0.06119951,192.0,29,29,,,,0.585526315,0.9375,0.2861842105263157,0.7875,0.158730158,0,0.2611036339165545,1.3489583333333333,84.20827766088638,102.95732526149428,3.995505938306165,,,2.4135477542877197,0.9373900276476316,115,65,9,20,18,2,0
,2.22,3.130434652808038,,3.3787268033775817,3.623057091240223,,0.22194514,0.12219451,0.09975062,92.0,63,6,,,,0.579365079,0.3913043316010047,0.3098039215686274,0.77453988,0.074074074,33,0.2385057471264367,1.434782549203684,71.93483237521991,77.83387452775668,3.626751142865087,,,3.230293869972229,1.2526452849723926,89,49,4,4,4,0,0
,0.13,5.61904716539759,,4.453893484177176,4.411657522924253,,0.13017032,0.06812652,0.0620438,189.0,30,30,,,,0.451863354,1.0952380068147844,0.319047619047619,0.66193853,0.109004739,0,0.2947368421052631,1.4814813618750708,133.8289495338759,104.11423034405512,4.557400465302583,,,-2.698525905609131,-1.0034438517652229,107,56,6,23,11,2,0
,1.54,3.566037829182537,,4.532895699669252,4.368145613913399,,0.13669065,0.07553957,0.06115108,194.1,32,32,,,,0.463375796,1.1114923103945569,0.2907348242811501,0.7549505,0.1182266,0,0.2696335078534031,1.3842195902598882,86.15625926940767,108.34377524313204,4.544968011038929,,,1.265486240386963,2.259050896234451,114,63,7,24,17,0,0
,2.9,1.723404702928831,,2.7519459900655088,3.6450414007041,,0.23529412,0.08496732,0.1503268,78.1,67,0,,,,0.428571428,0.3446809405857662,0.2463054187192118,0.83333333,0.037974683,23,0.1906474820143885,1.008510900232427,40.61245090533867,63.96996544462906,3.2295391815134833,,,3.727420091629028,0.4867652406318115,72,26,2,3,0,0,0
,0.45,4.266839715579311,,4.022621918917701,4.173146479271089,,0.17605634,0.07746479,0.09859155,128.2,24,22,,,,0.40776699,0.9792746888214814,0.3111111111111111,0.70247934,0.09589041,0,0.2697495183044316,1.430051926532957,109.85081799168633,98.65271890520698,4.18989209908318,,,-0.3536679928656667,0.7779078774984619,100,44,5,14,11,0,0
,1.14,4.0316746604865115,,3.5494429901809497,4.846875879200174,,0.18153846,0.09538462,0.08615385,73.2,17,13,,,,0.314159292,0.4886878376347286,0.2951541850220264,0.71713147,0.037383177,0,0.2448275862068965,1.3846155399650644,98.3852939491606,84.6964457275479,4.5262949500880385,,,0.3364480137825012,0.3467131220219588,59,31,4,4,4,1,0
,0.43,5.689285791796082,,3.630745460111268,3.8803864087510824,,0.20813397,0.05263158,0.15550239,93.1,32,11,,,,0.335548172,1.1571428729076776,0.3707482993197279,0.67337461,0.092307692,9,0.3078880407124681,1.5321428780166473,125.84796892211122,85.96172929135815,3.5702775645966365,,,-1.0960779786109924,-0.0035865139167481,87,22,3,12,3,0,0
,0.63,2.96531804984729,,2.4997999292613464,3.521625763179287,,0.225,0.05,0.175,57.2,60,0,,,,0.369047619,0.4682081131337827,0.288235294117647,0.69078947,0.042253521,43,0.2290748898678414,1.109826638539337,76.34282867290942,61.043175142335095,3.022270065491199,,,1.456990122795105,0.1883842530192181,54,12,1,3,0,0,0
,2.53,4.180970387300542,,4.548016327700553,4.568379239021199,,0.11183355,0.05721717,0.05461639,178.2,31,30,,,,0.442307692,1.1082090183206257,0.3108552631578947,0.76758148,0.104761904,0,0.2946927374301676,1.4272388872311086,96.48808842602874,108.05357019106356,4.690499261915393,,,0.5469001039164141,0.2917687695934472,86,44,9,22,15,0,0
,2.02,2.442211242538624,,2.7335989833097845,3.2507525388513594,,0.27985075,0.07462687,0.20522388,66.1,61,0,,,,0.38095238,0.6783920118162845,0.2771084337349397,0.81818182,0.069444444,15,0.2073170731707317,1.0703518408656931,54.942032782513174,61.81178444838436,2.6547306937033177,,,1.9057098627090456,0.2296416062996265,75,20,2,5,0,0,0
,-0.66,5.904672560380736,,4.629376868668561,4.442111485572048,,0.11180905,0.06155779,0.05025126,178.1,31,31,,,,0.453125,1.2112148841806638,0.3212025316455696,0.62193126,0.118811881,0,0.3046979865771812,1.547663463119737,137.57177956061625,106.77661819583022,4.686170688693707,,,-2.5537800788879395,0.2181730602531821,89,49,2,24,9,1,0
,3.03,3.831081179827128,,4.9406393236884085,4.465061997423693,,0.15985577,0.07572115,0.08413462,197.1,34,32,,,,0.380327868,1.5050676063606574,0.2592592592592592,0.77537594,0.135802469,0,0.2460526315789473,1.2668919245460075,88.28981878911159,110.99069269272104,4.436576007576896,,,0.745058000087738,0.0883912209215127,133,63,9,33,21,1,0
,2.29,4.042514019991349,,4.483986860559124,4.611236688974422,,0.12661499,0.07105943,0.05555556,180.1,32,29,,,,0.397993311,1.0979667708618477,0.2802013422818792,0.73543016,0.098214285,0,0.2639664804469274,1.353049960051974,95.93406029659744,105.7596949172531,4.772105459763854,,,-0.0581099987030029,0.6288940045127259,98,55,3,22,16,1,1
,0.59,4.555215150350105,,3.9862889252418343,3.941457309326179,,0.16335541,0.06181015,0.10154525,108.2,19,19,,,,0.444776119,1.0766872173554791,0.2840236686390532,0.65656566,0.109243697,0,0.2564705882352941,1.260736314339322,109.58544593919142,93.575543952647,4.1250370813970125,,,-0.2393439710140228,-0.194606656580487,74,28,0,13,7,0,0
,0.79,4.645885109998551,,4.426514903081053,4.723330522364715,,0.16981132,0.0806175,0.08919383,133.2,23,23,,,,0.366197183,1.1446383604344257,0.2961165048543689,0.71092832,0.089947089,0,0.2632575757575757,1.391521144057537,108.99755998811038,104.08228600138794,4.435594117280755,,,-0.173131987452507,0.1585254041991569,99,47,8,17,13,1,1
,1.7,4.166332410528307,,4.270532091603194,4.626202125162361,,0.14973262,0.10294118,0.04679144,166.1,31,27,,,,0.5,0.6492985574849309,0.2969924812030075,0.72185971,0.076923076,0,0.2591463414634146,1.4849698490627588,100.84125667672248,102.13310064632816,4.630325914110751,,,-0.5789519399404526,0.7025462285725257,112,77,15,12,14,0,0
,2.15,2.185714940830349,,2.748602513293806,2.9431179373830925,,0.31407942,0.09747292,0.2166065,70.0,72,0,,,,0.426751592,0.642857335538338,0.2516129032258064,0.8358209,0.087719298,16,0.1781376518218623,1.0142860182938225,51.45233062151691,64.67807761597679,2.532455092618345,,,3.1455860137939453,0.933624096144448,87,27,3,5,0,0,0
,2.25,2.6732672257652954,,3.0942885890145853,2.9103689267307127,,0.32616487,0.11469534,0.21146953,67.1,66,0,,,,0.450331125,0.9356435290178532,0.2550335570469799,0.84821429,0.122807017,45,0.1821862348178137,1.143564313244043,62.717780983760285,72.98302328505945,2.63306331868682,,,3.3230979442596436,0.0009413390012615,91,32,0,7,0,0,0
,0.5,3.927273816826232,,2.9791220638180542,3.6698028569509256,,0.13680782,0.04560261,0.09120521,73.1,76,0,,,,0.528225806,0.3681819203274593,0.3064516129032258,0.68693694,0.046153846,15,0.2696245733788396,1.268182170016804,94.06832754279324,70.5849239360753,3.504256648584134,,,-0.9644659757614136,-1.4839437706682312,42,14,0,3,0,0,0
,1.5,3.016760097989567,,2.936232274465839,3.4054273803563055,,0.26033058,0.08677686,0.17355372,59.2,16,7,,,,0.470588235,0.6033520195979134,0.2697368421052631,0.75320513,0.068965517,1,0.2054794520547945,1.1061453692628411,70.77650048699935,69.29338377094243,3.187474836946035,,,1.5287799835205078,0.3864677877040783,63,21,2,4,3,0,0
,0.68,4.92418109771558,,4.56306419419977,4.563601615532765,,0.17655172,0.08275862,0.0937931,162.2,36,25,,,,0.38551859,1.1618854275508674,0.2991967871485944,0.67703568,0.106060606,0,0.2627511591962905,1.4139346472841243,114.72750598177124,105.25766424914258,4.256501208021302,,,-1.857115924358368,-1.3133308277793438,128,60,18,21,10,0,0
,2.29,4.171189447621712,,4.473058120803744,4.683129259562885,,0.07771261,0.07917889,-0.00146628,159.2,29,27,,,,0.565529622,0.6200416746464708,0.2875226039783002,0.72859745,0.0859375,0,0.2755267423014587,1.4029225769778733,98.29509364255176,103.51584434866,4.794765608766942,,,-0.3555279746651649,-1.3061506934520457,53,54,11,11,10,2,1
,2.29,2.6341474198363373,,3.0053970137442363,3.9484540545996887,,0.23465704,0.09386282,0.14079422,68.1,86,0,,,,0.364161849,0.3951221129754506,0.2513966480446927,0.77235772,0.04,0,0.194331983805668,1.082927272599383,62.227552628071415,72.36858988715429,3.4051401223462467,,,3.035735845565796,0.7321203383868764,65,26,4,3,0,0,0
,1.2,2.6850834388276494,,2.290749244419768,2.6633192801028964,,0.33870968,0.08870968,0.25,60.1,57,0,,,,0.372262773,0.5966852086283665,0.3308823529411764,0.80118694,0.074074074,0,0.21875,1.1767958281281672,69.12812099647867,55.88019422032864,2.2000117233684144,,,0.8807079792022705,0.1378475887446709,84,22,2,4,0,0,0
,2.1,3.724138257619771,,3.951065730481603,4.508623567764668,,0.21138211,0.10298103,0.10840108,87.0,32,9,,,,0.323886639,0.9310345644049428,0.2479338842975206,0.72614108,0.075,0,0.2097264437689969,1.2298851653250478,81.62866687293862,89.8517753379319,4.087025440781646,,,0.7451540231704712,-0.3522141057304098,78,38,2,9,1,0,0
,1.07,2.793105127858206,,2.576681145781707,3.24670645105163,,0.26838235,0.0625,0.20588235,67.2,54,0,,,,0.333333333,0.66502503044243,0.2937853107344633,0.76119403,0.0625,1,0.2235294117647059,1.0935967167275515,65.38184365108934,61.39906962680664,2.698044757128159,,,0.1250178217887878,-0.711032700724007,73,17,0,5,0,0,0
,2.7,2.9058300934915744,,3.396712844862605,3.534883470039591,,0.2834891,0.105919,0.17757009,74.1,78,0,,,,0.379888268,0.7264575233728936,0.2944444444444444,0.82452431,0.09375,31,0.2129963898916967,1.2511212902533169,62.32267833750756,76.07399481737917,2.9685308701395003,,,4.038825988769531,0.7456913717497591,91,34,10,6,0,0,0
,4.640000000000001,3.441757909919689,,4.7606903389096065,5.288516125494971,,0.12116564,0.10122699,0.01993865,151.2,27,24,,,,0.395833333,0.8307691506702697,0.2526096033402922,0.79836233,0.07368421,0,0.236013986013986,1.3252745974978113,76.43143356052377,108.6217769334085,5.25730080000305,,,2.179509934037924,1.0791598503443516,79,66,14,14,15,0,0
,-0.44,6.504546582403457,,3.6063949041130305,4.187029908429275,,0.14450867,0.05491329,0.08959538,73.1,13,13,,,,0.507518796,0.613636470038062,0.3849056603773585,0.6031746,0.064102564,0,0.334375,1.7181821161065736,150.96925077309214,83.75728193659484,4.044713662516932,,,-1.7816479206085205,-0.4880993433778864,50,19,7,5,4,0,0
,1.55,2.4657544554637565,,3.0748257095314107,3.9684493531022262,,0.1732852,0.05776173,0.11552347,73.0,79,0,,,,0.391304347,0.4931508910927513,0.215311004784689,0.70707071,0.047058823,3,0.1877394636015325,0.8904113311396898,57.71912080256383,73.12295005860341,3.706111176990986,,,1.759640097618103,-0.7496133993985497,48,16,0,4,0,0,0
,0.74,4.484745994684045,,4.728505830718201,4.245199359957052,,0.14420804,0.07683215,0.06737589,196.2,32,32,,,,0.496099843,1.2813559984811556,0.2788461538461538,0.68568995,0.143589743,0,0.2609819121447028,1.357627188866939,104.56357061990708,109.4656183193007,4.367731159656412,,,-0.8088799715042114,-0.1938893887972483,122,65,7,28,16,2,0
,1.93,2.387755241457603,,3.060847494990465,4.500563043557296,,0.21105528,0.09045226,0.12060302,49.0,15,7,,,,0.301470588,0.3673469602242466,0.2740740740740741,0.81850534,0.028571428,0,0.217877094972067,1.1632653740434475,55.97822938986807,70.6841049840634,4.132474619056956,,,1.3687420338392258,0.1807050572470587,42,18,2,2,5,0,0
,1.67,3.391304347826087,,3.150465948685356,3.607655191594276,,0.2615894,0.09933775,0.16225166,69.0,69,0,,,,0.434782608,0.6521739130434783,0.3043478260869565,0.76136364,0.071428571,37,0.2276119402985074,1.318840579710145,74.3333447159329,71.7921635650788,3.107758073336055,,,2.2195980548858643,0.821606786823011,79,30,4,5,0,0,0
,2.33,4.022922877949229,,4.19768166667291,4.211553255810741,,0.09670782,0.06584362,0.0308642,116.1,18,17,,,,0.639386189,0.6962751134912127,0.2653061224489796,0.67196532,0.104651162,0,0.2522321428571428,1.2464184130398253,93.37125118681416,97.36837838480147,4.081994767499509,,,0.2268561269156634,-0.7502535228360392,47,32,6,9,12,0,0
,1.04,5.016393442622951,,4.61019510050289,4.647715964717944,,0.13611615,0.11252269,0.02359347,122.0,20,20,,,,0.479899497,0.8114754098360656,0.2989949748743719,0.68281938,0.102803738,0,0.268595041322314,1.5737704918032789,107.58890398967468,103.47863449966646,4.9352924463999175,,,-0.8289240598678589,-0.2656091019073757,75,62,5,11,8,1,0
,2.01,1.9392272958769956,,2.9537327969868485,4.0184323317622015,,0.23387097,0.11693548,0.11693548,60.1,69,0,,,,0.461038961,0.1491713304520766,0.2371794871794871,0.8045977,0.017857142,0,0.1767441860465116,1.110497682254348,43.37505089285338,65.12909912326356,3.625121373129515,,,1.2081198692321775,-0.4300520193699035,58,29,4,1,0,0,0
,2.74,3.197367939592471,,3.875294195185757,4.80623374310693,,0.11708861,0.07594937,0.04113924,76.0,15,9,,,,0.43902439,0.4736841391988846,0.2723577235772357,0.77330508,0.04494382,0,0.2473867595818815,1.2499998117748343,74.21028294147744,89.94719589610891,4.82162533472514,,,1.0448639541864395,0.3293697512283342,37,24,5,4,5,1,1
