Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,fWAR,NameASCII,PlayerId,MLBAMID,AB,H,1B,2B,3B,BB,IBB,SO,HBP,SF,SH,GDP,CS,BB/K,OPS,Spd,UBR,wGDP,XBR,wSB,wRC,wRAA,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,GS,Inn,PO,A,E,FE,TE,DP,DPS,DPT,DPF,Scp,PB,WP,FP,TZ,Pos,Year,bWAR,TB,XBH,BatSpd,Squared-Up%,EV,Barrel%,HardHit%,xBA,xSLG,maxEV,FRV,OAA,Chase%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Whiff%,Zone%,DRS
Rondell White,MON,130,525,13,87,57,25,0.078095238,0.165714285,0.168776372,0.335978835,0.295358649,0.356190476,0.464135021,0.3600698320465234,,115.4551765007608,2.686635841615498,12.947398611893275,6.303154468536377,3.6220482440486914,Rondell White,856,124185,474,140,90,33,4,41,1,87,6,4,0,11,5,0.471264367,0.820325497,7.160603527132157,,,,2.686635841615498,77.33317886720351,11.816654105288308,1.2860857248306274,-8.865065574645996,10.151152610778809,16.641700744628906,1.8541862964630127,0.99629008769989,1.4521090984344482,11,2.078906297683716,-0.7880315407143061,118.0,1036.0,268.0,5.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9844358,5.0,CF,1995,3.8,220,50,,,,,,,,,,,,,,,,,,
Ken Caminiti,SDP,143,602,26,74,94,12,0.11461794,0.156146179,0.211026616,0.322815533,0.302281368,0.380398671,0.513307984,0.3852554211512158,,136.51701695786682,0.0618943807203322,27.861469522888477,-10.738683819770811,3.617781046943404,Ken Caminiti,1001863,111908,526,159,100,33,0,69,8,94,1,6,0,11,5,0.734042553,0.893706655,3.1169158991418153,,,,0.0618943807203322,101.3255528729192,26.199937812589745,0.7026215195655823,-10.818231582641602,11.520853996276855,27.641000747680664,2.928351879119873,1.0444762706756592,,0,1.9680744409561155,-1.2953722079881376,142.0,1226.0,102.0,295.0,27.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93632075,-12.0,3B,1995,3.15,270,59,,,,,,,,,,,,,,,,,,
Marty Cordova,MIN,137,579,24,81,84,20,0.089810017,0.191709844,0.208984375,0.308900523,0.27734375,0.352331606,0.486328125,0.3657349892553573,,114.45482009650478,0.8016376835294068,11.731448529399376,5.339832782745361,3.612835843268613,Marty Cordova,132,112682,512,142,87,27,4,52,1,111,10,5,0,10,7,0.468468468,0.838659731,5.935980146063537,,,,0.8016376835294068,88.0242195666017,15.768852257746648,-0.1779517382383346,-10.965457916259766,10.787506103515623,2.471999406814575,0.1980168521404266,1.0176949501037598,,0,0.6831560730934143,-0.8580137140988958,136.0,1193.2,347.0,12.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93288375,11.0,LF,1995,3.32,249,55,,,,,,,,,,,,,,,,,,
Brian McRae,CHC,137,638,12,92,48,27,0.073667711,0.144200626,0.151724138,0.324947589,0.287931034,0.348031496,0.439655172,0.3483657829392971,,107.82158939919393,1.750574294361286,8.06104952671327,7.0799031257629395,3.599019648771748,Brian McRae,1008686,118871,580,167,110,38,7,47,1,92,7,1,3,12,8,0.510869565,0.787686668,6.843020547633977,,,,1.750574294361286,87.7479857525718,8.129808994282449,1.1485979557037354,-11.053910255432127,12.202507972717283,5.809700012207031,0.5382840633392334,1.0092532634735107,4.449999809265137,1,0.930827260017395,0.2072398607671808,136.0,1213.0,345.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99147727,5.0,CF,1995,3.42,255,57,,,,,,,,,,,,,,,,,,
Travis Fryman,DET,144,640,15,79,81,4,0.0984375,0.15625,0.1340388,0.307189542,0.275132275,0.346875,0.409171075,0.3350770346023751,,96.26251775399716,-0.2420110026141628,-3.365791461003387,17.311727643013,3.5287666437076735,Travis Fryman,385,114465,567,156,115,21,5,63,4,100,3,7,0,18,2,0.63,0.756046075,4.1647552749509025,,,,-0.2420110026141628,80.92708471495061,1.05932119566351,-0.7800460457801819,-10.920204162597656,10.14015769958496,-8.120999336242676,-0.7885048985481262,0.9336647391319276,,0,-0.7610411643981934,-0.0744258004412711,144.0,1275.0,107.0,337.0,14.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96943231,16.0,3B,1995,3.94,232,41,,,,,,,,,,,,,,,,,,
David Justice,ATL,120,491,24,73,78,4,0.148676171,0.138492871,0.226277372,0.24691358,0.253041362,0.364562118,0.479318734,0.366914671267011,,120.13324157059138,-0.1982377172680571,12.30267062379972,6.674229621887207,3.5048464737103955,David Justice,923,116798,411,104,61,17,2,73,5,68,2,5,0,5,2,1.073529411,0.843880852,3.8842443281800416,,,,-0.1982377172680571,75.12902944888447,13.855479623931393,3.3054139614105225,-8.094756126403809,11.40017032623291,20.22599983215332,2.133799314498902,1.0396982431411743,,0,2.3403730392456055,0.8388320649431686,120.0,1035.1,232.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98360656,12.0,RF,1995,3.76,197,43,,,,,,,,,,,,,,,,,,
Ron Gant,CIN,119,493,29,79,88,23,0.150101419,0.219066937,0.27804878,0.302158273,0.275609756,0.386178861,0.553658536,0.4015204722876421,,143.98017001835316,0.9791220772312954,28.398032797886035,-9.785662651062012,3.4224731335372316,Ron Gant,1032,114567,410,113,61,19,4,74,5,108,3,5,1,11,8,0.685185185,0.939837397,6.278734182798938,,,,0.9791220772312954,89.6696037662113,28.146467180260434,4.462743759155273,-7.890419960021973,12.353163719177246,34.32999801635742,3.4475550651550293,0.9851859211921692,2.828000068664551,2,3.3092257976531982,1.2206235060751034,117.0,930.1,187.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98477157,-5.0,LF,1995,3.34,227,52,,,,,,,,,,,,,,,,,,
B.J. Surhoff,MIL,117,462,13,72,73,7,0.08008658,0.093073593,0.171084338,0.330578512,0.320481927,0.378260869,0.491566265,0.3785811045713592,,122.18752659670808,-0.0321724414825439,13.354488324403686,5.7618913650512695,3.418758117591936,B.J. Surhoff,117,122989,415,133,91,26,3,37,4,43,4,4,2,7,3,0.860465116,0.869827134,4.996662103337098,,,,-0.0321724414825439,75.18872613835327,17.53418434786789,1.851883888244629,-7.301775932312012,9.15365982055664,29.23699951171875,2.610710382461548,0.9663090109825134,1.303719997406006,5,1.4252264499664309,0.4912245684936891,99.0,883.3000000000001,529.0,44.0,5.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,8.0,4.0,4.96770833,10.0,LF,1995,2.87,204,42,,,,,,,,,,,,,,,,,,
Gary Gaetti,KCR,137,578,35,76,96,3,0.081314878,0.157439446,0.256809338,0.251269035,0.260700389,0.328695652,0.517509727,0.3601852622937234,,111.04002819020327,-0.8255113012855873,7.507834662530735,6.913011863827705,3.3402041665471507,Gary Gaetti,1004422,114508,514,134,72,27,0,47,6,91,8,6,3,7,3,0.516483516,0.846205379,2.243093405361585,,,,-0.8255113012855873,85.19581408725229,13.065240158896126,2.341697454452514,-10.531311988830566,12.87300968170166,15.7839994430542,1.5187106132507324,1.0647974014282229,1.37773334980011,3,2.426673173904419,-0.2274778609635963,128.0,1122.3,182.0,228.0,16.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9438516300000002,7.0,3B,1995,3.41,266,62,,,,,,,,,,,,,,,,,,
Ken Griffey Jr.,SEA,72,314,17,52,42,4,0.165605095,0.168789808,0.223076923,0.260416666,0.257692307,0.378980891,0.48076923,0.3730273465444515,,120.7713737975493,-0.1582708045607432,8.359309969765949,14.80646914243698,3.331515158265156,Ken Griffey Jr.,327,115135,260,67,43,7,0,52,6,53,0,2,0,4,2,0.981132075,0.859750121,3.299180207255028,,,,-0.1582708045607432,49.64728930284537,10.462167826195133,0.6126718521118164,-5.4096760749816895,6.022347927093506,-1.684999942779541,-0.2023670226335525,0.9616947770118712,,0,0.439298152923584,0.197777005179571,69.0,596.1,189.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98979592,14.0,CF,1995,3.27,125,24,,,,,,,,,,,,,,,,,,
Bobby Bonilla,- - -,141,614,28,96,99,0,0.087947882,0.128664495,0.247292419,0.341463414,0.328519855,0.387622149,0.575812274,0.4094157196235972,,148.3828185961767,-2.331444502924569,35.68740309426798,-21.85939610004425,3.3180932282605475,Bobby Bonilla,1001168,111199,554,182,109,37,8,54,10,79,2,4,0,22,5,0.683544303,0.963434423,4.0437776508555805,,,,-2.331444502924569,115.74503519142748,39.12189956511142,2.556639075279236,-12.247735977172852,14.804376125335692,35.637999534606934,3.395614266395569,1.1484670711056415,0.9959999918937684,1,3.964229106903076,-1.7380973007748155,140.0,1216.1,245.0,128.0,19.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86254958,-19.0,3B,1995,3.4000000000000004,319,73,,,,,,,,,,,,,,,,,,
Orlando Merced,PIT,132,545,15,75,83,7,0.095412844,0.135779816,0.168377823,0.325062034,0.299794661,0.365137614,0.468172484,0.3606140169857153,,114.85709549457476,0.3912947669159621,10.630748579028186,4.186672687530518,3.2748997033481313,Orlando Merced,1393,118958,487,146,98,29,4,52,9,74,1,5,0,9,2,0.702702702,0.833310098,4.715031731238192,,,,0.3912947669159621,80.52665670679987,12.514264334906947,3.1475276947021484,-9.349215507507324,12.496744155883787,28.897001266479492,2.745338201522827,1.109143614768982,1.1707818508148191,11,2.110325574874878,0.7274743752765112,121.0,1066.3,374.0,23.0,6.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97060981,10.0,RF,1995,3.59,228,48,,,,,,,,,,,,,,,,,,
Manny Ramirez,CLE,137,571,31,85,107,6,0.131348511,0.19614711,0.25,0.341040462,0.307851239,0.402460456,0.557851239,0.4125103906035211,,145.48772802924108,-1.5777499292744324,32.341929987691834,-18.359720706939697,3.214427836143914,Manny Ramirez,210,120903,484,149,91,26,1,75,6,112,5,5,2,13,6,0.669642857,0.960311695,2.9564523985963067,,,,-1.5777499292744324,109.092425979245,37.83540571438105,4.363661766052246,-9.290743827819824,13.65440559387207,39.01599884033203,3.762779951095581,1.030907392501831,1.5854666233062744,3,3.599198818206787,0.6336370289224158,129.0,1131.1,220.0,3.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97807018,-12.0,RF,1995,2.95,270,58,,,,,,,,,,,,,,,,,,
Jeff Conine,FLA,133,562,25,72,105,2,0.117437722,0.167259786,0.217391305,0.32180851,0.302277432,0.379003558,0.519668737,0.3857063144926965,,133.95813341882356,0.2525030662072822,24.386347009357088,-10.832744121551514,3.161529132725194,Jeff Conine,131,112559,483,146,93,26,2,66,5,94,1,12,0,13,0,0.702127659,0.898672295,2.907081084343221,,,,0.2525030662072822,94.80438382890917,24.670503988535167,2.3715901374816895,-9.507344245910645,11.878933906555176,30.66699981689453,3.145794630050659,1.0051720142364502,0.7965555787086487,9,2.5736019611358643,-0.2142146086306322,123.0,1102.3,292.0,18.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9666711000000001,-5.0,LF,1995,2.67,251,53,,,,,,,,,,,,,,,,,,
Chili Davis,CAL,119,522,20,81,86,3,0.170498084,0.151340996,0.195754717,0.344311377,0.318396226,0.429118773,0.514150943,0.4071624301227868,,141.64272459158786,-0.8711877729510888,27.516566097885352,-12.854937553405762,3.155234190603095,Chili Davis,1003041,113099,424,135,92,23,0,89,12,79,0,9,0,12,3,1.126582278,0.943269716,2.2142187206433848,,,,-0.8711877729510888,97.40153014337176,32.25938552295322,1.1100858449935913,-8.009767532348633,9.119853973388672,26.760000228881836,2.504328727722168,0.930963933467865,,0,2.6357595920562744,-1.4433548112840564,,,,,,,,,,,,,,,,,,1995,3.47,218,43,,,,,,,,,,,,,,,,,,
Randy Velarde,NYY,111,432,7,60,46,5,0.127314814,0.148148148,0.114441417,0.317725752,0.277929155,0.375291375,0.392370572,0.3493846215846099,,109.07141869142424,0.4356970188673585,5.553462144360482,11.548352003097534,3.1239310279495767,Randy Velarde,942,123690,367,102,75,19,1,55,0,64,4,3,3,9,1,0.859375,0.767661947,4.0933528896304505,,,,0.4356970188673585,59.782793101529194,5.872052726010397,0.4738504290580749,-6.474306106567383,6.948155879974365,4.37630033493042,0.4060293138027191,0.9060314297676086,2.451733350753784,3,0.2039487957954406,0.3190467797328989,104.0,920.2,169.0,258.0,10.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91372286,10.0,2B,1995,3.45,144,27,,,,,,,,,,,,,,,,,,
Mike Stanley,NYY,118,470,18,63,83,1,0.121276595,0.225531914,0.213032581,0.313380281,0.268170426,0.359574468,0.481203007,0.3659865036447927,,119.6782055566379,-0.3509806888177991,11.727289548567038,4.046864986419678,3.0869383759853597,Mike Stanley,1012416,122673,399,107,59,29,1,57,1,106,5,9,0,14,1,0.537735849,0.840777475,2.508628753902703,,,,-0.3509806888177991,71.5517960446463,12.898907210169831,1.8507161140441897,-7.241221904754639,9.091938018798828,16.80500030517578,1.5007940530776978,0.961074948310852,3.0929999351501465,3,0.8612019419670105,1.0644710945604072,103.0,893.1,651.0,35.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,15.0,31.0,0.99276411,-1.0,C,1995,2.96,192,48,,,,,,,,,,,,,,,,,,
Charles Johnson,FLA,97,371,11,40,39,0,0.123989218,0.191374663,0.158730159,0.289361702,0.25079365,0.351498637,0.409523809,0.3402836600395098,,103.98900964677414,-0.9687383412383496,0.9027424351085398,17.793325901031494,3.079475699981814,Charles Johnson,523,116569,315,79,52,15,1,46,2,71,4,2,4,11,2,0.647887323,0.761022446,2.2251163533163267,,,,-0.9687383412383496,48.524096964277,2.2257527991902504,0.0774435177445411,-6.123668193817139,6.201111793518066,3.7079997062683105,0.4163433015346527,0.981432855129242,,0,0.4076262712478637,-0.3287176456197327,95.0,844.2,641.0,63.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,5.0,25.0,0.9915493,12.0,C,1995,2.98,129,27,,,,,,,,,,,,,,,,,,
Lance Johnson,CHW,142,645,10,98,57,40,0.049612403,0.048062015,0.118616145,0.309314586,0.306425041,0.340590979,0.425041186,0.3370829627220046,,101.60908408414672,5.210831054137088,6.566207222668243,2.9250165224075317,3.066602114216988,Lance Johnson,1006482,116603,607,186,146,18,12,32,2,31,1,3,2,7,6,1.032258064,0.765632165,8.122624715990138,,,,5.210831054137088,82.63882841859457,2.1470979968130344,0.4643136858940124,-11.261795043945312,11.726110458374023,8.687399864196777,0.7466897368431091,0.9954264760017396,1.985640048980713,5,0.0707422420382499,0.3957047503694555,132.0,1185.2,339.0,8.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99142857,1.0,CF,1995,3.68,258,40,,,,,,,,,,,,,,,,,,
Paul O'Neill,NYY,127,543,22,82,96,1,0.130755064,0.139963167,0.226086956,0.310991957,0.3,0.386740331,0.526086956,0.3897717646349256,,134.87438590181034,-0.8125116236042231,23.917697561308827,-10.74245262145996,3.0653098511679855,Paul O'Neill,1009818,120028,460,138,82,30,4,71,8,76,1,11,0,25,2,0.934210526,0.912827287,3.3804476157596532,,,,-0.8125116236042231,93.44111240479172,25.678306793896567,2.4953320026397705,-9.227129936218262,11.722461700439451,21.663000106811523,2.062936782836914,1.010837197303772,3.1830666065216064,6,1.937541961669922,0.5310375576588324,117.0,1032.1,219.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9846153800000002,-5.0,RF,1995,2.77,242,56,,,,,,,,,,,,,,,,,,
Quilvio Veras,FLA,124,538,5,86,32,56,0.148698884,0.126394052,0.111363636,0.298102981,0.261363636,0.38418079,0.372727272,0.349445015135907,,110.03352175441827,1.8637463781051335,8.689994130541539,4.345678925514221,3.057011952042195,Quilvio Veras,1013404,123700,440,115,83,20,7,80,0,68,9,2,7,7,21,1.176470588,0.756908062,8.267942203598336,,,,1.8637463781051335,74.47882863951565,7.339989931114917,0.8038919568061829,-9.559027671813965,10.362919807434082,4.51609992980957,0.511491060256958,1.0251729488372805,1.416933298110962,3,0.9832428097724916,-0.1990902843689168,111.0,1007.2,299.0,315.0,9.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98550725,3.0,2B,1995,2.82,164,32,,,,,,,,,,,,,,,,,,
Ivan Rodriguez,TEX,130,517,12,56,67,0,0.030947775,0.092843326,0.146341463,0.313501144,0.302845528,0.32688588,0.449186991,0.33751241223326,,95.23472232265928,-0.9887217975920066,-4.206085419248671,17.1965012550354,3.008363350128596,Ivan Rodriguez,1275,121358,492,149,103,32,2,16,2,48,4,5,0,11,2,0.333333333,0.776072871,2.385388268938563,,,,-0.9887217975920066,66.42443168574118,1.90625396781706,-0.6997182369232178,-9.669427871704102,8.969710350036621,-8.116000175476074,-0.6383743286132812,1.0393919944763184,2.878628730773926,7,-0.8343033790588379,0.1611038156200603,120.0,1065.0,707.0,67.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,49.0,0.98976982,10.0,C,1995,3.44,221,46,,,,,,,,,,,,,,,,,,
Brad Ausmus,SDP,103,369,5,44,34,16,0.08401084,0.151761517,0.118902439,0.335793357,0.292682926,0.353424657,0.411585365,0.3379769837329401,,105.3234779673688,0.9199415753828362,3.404036579351719,14.6172833442688,2.9980184252587234,Brad Ausmus,546,110385,328,96,71,16,4,31,3,56,2,4,4,6,5,0.553571428,0.765010022,6.269443131237197,,,,0.9199415753828362,47.552343812352824,1.5035864082638504,-0.9200802445411682,-6.773040294647217,5.852960109710693,5.99399995803833,0.577338695526123,1.0275887250900269,1.3555999994277954,1,0.088773638010025,-0.9841515475531256,92.0,823.0,656.0,63.0,6.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,3.0,38.0,0.99172414,9.0,C,1995,3.04,135,25,,,,,,,,,,,,,,,,,,
Brady Anderson,BAL,143,657,16,108,64,26,0.132420091,0.168949771,0.18231047,0.3006993,0.261732851,0.370597243,0.444043321,0.361274793353764,,113.03782277857128,1.972138313460164,13.158576686718629,-5.338703155517578,2.93832285443903,Brady Anderson,364,110229,554,145,86,33,10,87,4,111,10,2,4,3,7,0.783783783,0.814640564,7.697624394368452,,,,1.972138313460164,97.437470174363,15.448219186594836,1.3959239721298218,-11.17209815979004,12.568021774291992,13.336100578308104,1.218478083610535,0.984109103679657,,0,1.5308700799942017,-0.1124054332285551,140.0,1226.3,270.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9767411,-1.0,LF,1995,3.04,246,59,,,,,,,,,,,,,,,,,,
Delino DeShields,LAD,127,493,8,66,37,39,0.127789046,0.168356997,0.112941176,0.301492537,0.256470588,0.353061224,0.369411764,0.327062673652123,,101.84556357045852,1.5517238969914615,2.702318420536467,10.328303098678589,2.9261630506958443,Delino DeShields,275,113291,425,109,80,18,3,63,4,83,1,1,3,6,14,0.759036144,0.722472988,6.538463954968218,,,,1.5517238969914615,59.04256412982533,-2.480572456125519,1.0113821029663086,-8.27490234375,9.286284446716309,6.442500114440918,0.6583380699157715,1.0003141164779663,2.026714324951172,14,0.2719603180885315,0.7391041928546029,108.0,968.1,204.0,330.0,11.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97981651,9.0,2B,1995,2.97,157,29,,,,,,,,,,,,,,,,,,
Chipper Jones Jr.,ATL,140,602,23,87,86,8,0.121262458,0.164451827,0.185114504,0.285714285,0.265267175,0.352745424,0.450381679,0.3544848371545473,,111.93224051799145,-0.3022677117260173,8.781475828362536,0.2674892544746399,2.873818371939169,Chipper Jones Jr.,97,116706,524,139,91,22,3,73,1,99,0,4,1,10,4,0.737373737,0.803127103,4.3512913301273795,,,,-0.3022677117260173,85.87015679244222,10.744541732112785,2.2986860275268555,-10.125282287597656,12.423968315124512,25.208999633789062,2.799216985702514,1.021931767463684,6.0055999755859375,1,1.8695287704467771,0.3798249542465326,138.0,1214.0,104.0,255.0,25.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93055556,0.0,3B,1995,2.69,236,48,,,,,,,,,,,,,,,,,,
Bernard Gilkey,STL,121,531,17,73,69,12,0.079096045,0.131826741,0.191666667,0.318181818,0.297916666,0.358490566,0.489583333,0.3687892797097309,,124.32845095761952,-0.3472989302827045,15.98906323042722,-5.245214939117432,2.8023652673619877,Bernard Gilkey,1004706,114792,480,143,89,33,4,42,3,70,5,3,1,17,6,0.6,0.848073899,5.060713183449792,,,,-0.3472989302827045,82.08004619922978,15.814761154321262,1.7074378728866575,-9.914165496826172,11.621603965759276,27.878999710083008,2.816063404083252,1.0592913627624512,0.4969333410263061,3,2.2086548805236816,-0.596786859213708,117.0,1019.2,207.0,10.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98636364,0.0,LF,1995,2.62,235,54,,,,,,,,,,,,,,,,,,
Jim Eisenreich,PHI,129,423,10,46,55,10,0.089834515,0.104018912,0.148541114,0.332317073,0.315649867,0.375296912,0.464190981,0.3669423378057045,,120.87232071144564,1.8858088506385684,13.050776804344911,1.0185208320617676,2.7818432879574067,Jim Eisenreich,1003719,113786,377,119,85,22,2,38,4,44,1,5,2,8,0,0.863636363,0.839487893,4.979853233348245,,,,1.8858088506385684,64.73395875796135,11.946358806932528,0.3914580047130584,-7.648867607116699,8.040326118469238,12.129999160766602,1.2256585359573364,1.1103641986846924,1.9444384574890137,26,0.9543734788894652,-0.6018242836103226,90.0,831.1,207.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,RF,1995,2.76,175,34,,,,,,,,,,,,,,,,,,
Jeff Kent,NYM,125,514,20,65,65,3,0.056420233,0.17315175,0.186440678,0.302452316,0.277542372,0.32748538,0.46398305,0.3433482050895691,,108.12448512282413,-0.8245597081258893,4.456308643933391,6.4343894720077515,2.77597474807213,Jeff Kent,1119,116999,472,131,86,22,3,29,3,89,8,4,1,9,3,0.325842696,0.79146843,3.771178529322613,,,,-0.8245597081258893,68.5417022264041,4.397904649976646,-0.823008120059967,-10.959547996520996,10.136539459228516,-0.1279997527599334,0.0399344936013221,1.1457931995391846,1.9011332988739016,3,1.7828155755996704,-2.501102366262213,122.0,1045.2,245.0,353.0,10.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98355263,5.0,2B,1995,3.22,219,45,,,,,,,,,,,,,,,,,,
Jeff King,PIT,122,509,18,61,87,7,0.108055009,0.123772102,0.191011236,0.268817204,0.265168539,0.341846758,0.456179775,0.345740211743211,,105.043602301803,-0.4632523951586336,2.7831697398710444,7.846133828163147,2.746707734828867,Jeff King,1006931,117081,445,118,71,27,2,55,5,63,1,8,0,10,4,0.873015873,0.798026533,3.7316888695393304,,,,-0.4632523951586336,68.89080061832512,5.3709699443920895,1.4862494468688965,-9.854089736938477,11.340339660644531,14.381999969482422,1.4310754537582395,1.1362519264221191,2.658400058746338,3,0.950130581855774,0.3578975167621665,116.0,1028.4,352.0,206.0,17.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2694017,9.0,3B,1995,2.53,203,47,,,,,,,,,,,,,,,,,,
Todd Hundley,NYM,90,326,15,39,51,1,0.128834355,0.196319018,0.203636363,0.311557788,0.28,0.381538461,0.483636363,0.3763414308428764,,129.89287532685952,0.1115018391283229,12.434933616017874,4.6662068367004395,2.7377945249935207,Todd Hundley,284,116316,275,77,51,11,0,42,5,64,5,3,1,4,0,0.65625,0.865174824,1.9253297409644643,,,,0.1115018391283229,52.446061821707474,11.763419779070604,2.657911777496338,-5.237095832824707,7.895008087158203,23.774999618530273,2.3345186710357666,1.0964351892471311,1.6839499473571775,12,1.013723850250244,1.41041558230609,76.0,680.1,488.0,29.0,7.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0,20.0,0.98664122,0.0,C,1995,2.57,133,26,,,,,,,,,,,,,,,,,,
John Jaha,MIL,88,357,20,59,65,2,0.100840336,0.184873949,0.265822785,0.341991341,0.313291139,0.389355742,0.579113924,0.4173124365779866,,146.93261164856526,-0.129094043164514,21.751763040259423,-6.15432071685791,2.694156306710877,John Jaha,1006336,116468,316,99,57,20,2,36,0,66,4,1,0,8,1,0.545454545,0.968469666,4.027324647614577,,,,-0.129094043164514,69.63699850760301,25.085761669500677,1.4463518857955933,-6.024194240570068,7.470546245574951,28.048999786376953,2.5571510791778564,1.0218958854675293,2.4351999759674072,1,1.5129698514938354,-0.0976085545512703,81.0,657.0,649.0,60.0,2.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99718706,-1.0,1B,1995,2.85,183,42,,,,,,,,,,,,,,,,,,
