Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Chase%,Whiff%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO
Shawn Kelley,7773,518875,SEA,-0.1809914708137512,,0.16,3.9600009063722776,,5.157842902374377,4.658375778451448,93.27266949152542,,0.23214286,0.10714286,0.125,25.0,22,0,,,,0.228571428,1.800000411987399,0.3088235294117647,0.875,0.116279069,0,0.2626262626262626,1.5200003479004702,102.1419772348718,128.22897003170738,3.955137389819797,0.29166667,,0.22926829000000004,,-0.0189339965581893,0.231284471872815,26,12,1,5,0,0,0
Jason Bergmann,4640,456589,WSN,-0.1832293719053268,,-0.24,15.428579836480187,,13.79213397941129,5.789604188738149,92.58245849609376,,0.18181818,0.09090909,0.09090909,2.1,4,0,,,,0.25,7.714289918240094,0.1666666666666666,0.0,0.333333333,0,0.3,1.7142866484977983,383.5607004169918,341.24981721372245,4.918679863100758,0.23076923,,0.13043477999999997,,-0.199288010597229,-0.0053908725810102,2,1,0,2,0,0,0
Joe Smith,3281,501925,CLE,-0.1840046197175979,,0.45,3.825001459122261,,4.652843027115098,4.299303978039559,92.19466468131188,,0.18823529,0.14117647,0.04705882,40.0,53,0,,,,0.5625,0.9000003433228849,0.2385321100917431,0.74898785,0.129032258,0,0.2068965517241379,1.3500005149843273,95.41320390853858,113.41193350466206,4.231279935298593,0.24573379,,0.17829457000000004,,1.0500739812850952,0.4903531903849073,32,24,1,4,0,0,0
Zach Kroenke,4383,476127,ARI,-0.185657151043415,,-0.12,6.750003661217291,,8.177845192553113,5.743332004902074,91.87193806966144,,0.0625,0.125,-0.0625,6.2,3,1,,,,0.48,2.7000014644869164,0.2916666666666667,0.78431373,0.25,0,0.3214285714285714,1.950001057684995,158.6353907663192,201.18554462009223,6.046974434824367,0.21666667,,0.09523809999999999,,0.0200359970331192,0.5039039688121701,2,4,0,2,0,0,0
Saul Rivera,2027,346800,ARI,-0.1860462725162506,,-0.35,22.090912921370233,,12.07784398685829,6.652261378854007,87.77581590221774,,0.04,0.12,-0.08,3.2,4,0,,,,0.55,4.909091760304496,0.4736842105263157,0.44642857,0.4,0,0.5,3.8181824802368305,519.1701782031797,296.79848242978574,5.636067685528064,0.23809524,,0.10810810999999998,,-0.1496499925851822,-0.1735908572600909,1,3,0,2,0,0,0
Evan MacLane,5576,449774,STL,-0.190437838435173,,-0.04,9.0,,19.077842426300048,7.299082536995411,88.32493082682292,,0.0,0.25,-0.25,1.0,2,0,,,,0.666666666,9.0,0.0,1.0,1.0,0,0.3333333333333333,2.0,229.89559313110823,485.1972392204487,8.657974285528063,0.11111111,,0.25,,-0.332612007856369,-0.377581910393954,0,1,0,1,0,0,0
Jorge Sosa,1228,407901,FLA,-0.1939668953418731,,-0.08,4.663636201905816,,4.932387816531601,5.312759602728377,92.89967578125,,0.11515152,0.10909091,0.00606061,36.2,22,2,,,,0.4,0.9818181477696454,0.282258064516129,0.68093385,0.074074074,0,0.2653061224489796,1.554545400635272,114.279224999381,125.13394867226609,5.135421633768456,0.27508091,,0.1870229,,-0.6581419557332993,-0.3691988572206059,19,18,0,4,0,0,0
Tim Wood,3775,445971,FLA,-0.1948672384023666,,-0.44,5.530121752755441,,4.921216343885196,5.791247069307469,93.61428951907467,,0.07751938,0.11627907,-0.03875969,27.2,26,0,,,,0.387755102,0.650602559147699,0.3039215686274509,0.64159292,0.048780487,1,0.2894736842105263,1.7349401577271972,135.51186256742108,124.85215270864164,5.7117800890268855,0.2987013,,0.16908213000000005,,-0.868428111076355,-0.310705975503786,10,15,0,2,0,0,0
Francisco Rodriguez,6688,477557,LAA,-0.1981785744428634,,0.24,4.373239906551727,,4.641222875985207,4.50642410051525,93.98483758223684,,0.1722488,0.12440191,0.04784689,47.1,43,0,,,,0.482517482,0.950704327511245,0.2907801418439716,0.75757576,0.104166666,0,0.2527472527472527,1.521126924017992,109.7886551217714,113.98558039585072,4.3586716672613015,0.23877069,,0.25072886000000005,,-0.8725640773773193,-1.071416174067627,36,26,1,5,0,0,0
Pedro Strop,4070,467008,TEX,-0.1998926252126693,,-0.53,10.125007845467447,,6.827845332028733,6.107713679692599,96.15122033599624,,0.18333333,0.18333333,0.0,10.2,15,0,,,,0.305555555,1.687501307577908,0.4285714285714285,0.64885496,0.133333333,0,0.3541666666666667,2.625002034010079,228.10387634574485,157.25006455978917,5.332520950203297,0.2300885,,0.25490196,,-0.0781540051102638,0.6284315013101527,11,11,1,2,0,0,0
Brandon Medders,8604,430665,SFG,-0.2001660466194152,,-0.42,7.199997711182368,,5.811174890730392,5.165159273205806,88.96571858723958,,0.10958904,0.08219178,0.02739726,15.0,14,0,,,,0.258620689,1.799999427795592,0.4107142857142857,0.71942446,0.125,0,0.3880597014925373,2.133332655165146,187.17569415315708,150.2449766289013,5.011137041678391,0.28037383,,0.18699186999999995,,-0.3443580269813537,-0.3903706232536853,8,6,0,3,0,0,0
Brian Bannister,5718,446454,KCR,-0.2002345873042941,,-0.24,6.344648404284023,,5.459043802722695,4.676240597301887,89.8020083605842,,0.13253012,0.08605852,0.0464716,127.2,24,23,,,,0.433408577,1.6214101477614726,0.3154205607476635,0.6655481,0.141104294,0,0.2992424242424242,1.6292430470260209,152.38717977869615,132.59237618942393,4.793209818897415,0.22131148,,0.16575192000000005,,-2.071798019227572,-0.1804266311217763,77,50,3,23,9,0,0
Dennys Reyes,444,121096,STL,-0.2127019613981247,,0.41,3.552633362134312,,4.262053547011487,4.477704263134674,90.60543724798389,,0.15337423,0.12883436,0.02453988,38.0,59,0,,,,0.504424778,0.4736844482845749,0.2831858407079646,0.77490775,0.071428571,1,0.2428571428571428,1.4473691475362012,90.74830599613676,108.95480332165748,4.483602126616521,0.25,,0.24427480999999995,,-0.6385199427604675,-1.1410334821290744,25,21,2,2,0,0,0
Kyle McClellan,4845,449072,STL,-0.2134565711021423,,1.78,2.269911887567552,,4.073417815584063,3.768579116212183,91.60882247121712,,0.19543974,0.07491857,0.12052117,75.1,68,0,,,,0.506976744,1.075221420426735,0.2311320754716981,0.89635854,0.116883116,2,0.2064056939501779,1.075221420426735,57.982526638632855,104.16445650529464,3.4090388811621586,0.27478261,,0.18200837000000003,,0.9460560083389282,-0.2254519304161528,60,23,3,9,0,0,0
Jhan Mariñez,5830,501697,FLA,-0.2160190790891647,,-0.21,6.750009454800021,,9.077850830566735,5.5767410510625055,96.24678344726564,,0.21428571,0.21428571,0.0,2.2,4,0,,,,0.375,3.3750047274000106,0.2857142857142857,0.65217391,0.333333333,0,0.2727272727272727,2.250003151600007,165.40437886596098,229.7016078953658,5.437298263362512,0.27586207,,0.16666667000000002,,-0.8854120373725891,-0.5518173922150951,3,3,0,1,0,0,0
Charlie Morton,4676,450203,PIT,-0.2172672152519226,,-2.32,7.569038623383797,,5.287047729310908,4.1116868577375945,94.2338856456044,,0.15445026,0.06806283,0.08638743,79.2,17,17,,,,0.468085106,1.6945608858321934,0.3527272727272727,0.53225806,0.180722891,0,0.3209169054441261,1.7322177944062422,193.77940920005847,134.20995308622807,4.129966721936684,0.26867816,,0.17391303999999996,,-3.382437944412231,-1.1807261984290327,59,26,7,15,7,0,0
Sean O'Sullivan,9137,457711,- - -,-0.2205926962196827,,0.45,5.486056912905103,,5.5280421368567945,4.9781371644785235,91.28739400125627,,0.11684783,0.08423913,0.0326087,83.2,19,14,,,,0.408304498,1.6135461508544422,0.2697841726618705,0.68316832,0.122950819,0,0.2678571428571428,1.4462154389139814,132.1159378229841,134.46587968689207,5.038798961445401,0.24108417,,0.14726026999999997,,-1.7050999030470848,-0.5907688286213582,43,31,1,15,6,0,0
Esmailin Caridad,5284,534428,CHC,-0.220670536160469,,-0.55,11.250002682209654,,8.077843618393228,6.659703446325307,92.18234963613014,,0.17391304,0.2173913,-0.04347826,4.0,8,0,,,,0.461538461,2.250000536441931,0.2307692307692307,0.26315789,0.166666666,0,0.2222222222222222,2.250000536441931,271.986826542615,199.5200749108241,6.0139334062451635,0.16981132,,0.11111110999999996,,-1.178454041481018,-0.4513938856192325,4,5,0,1,0,0,0
Ronald Belisario,2203,430613,LAD,-0.2224516868591308,,-0.06,5.04216948578585,,4.306758286634952,3.713732000199258,94.53497809332772,,0.16309013,0.08154506,0.08154506,55.1,59,0,,,,0.613095238,0.9759037714424226,0.2754491017964072,0.6554878,0.162162162,2,0.2464454976303317,1.2831327365261482,131.60972479251845,109.75508245442724,3.343810287091105,0.28611111,,0.18351063999999995,,1.0586440563201904,0.7669850270228483,38,19,3,6,0,0,0
Justin Thomas,9910,476206,PIT,-0.2254852205514907,,-0.05,6.230769687855771,,6.462458059209357,5.810996685832594,91.28247857862904,,0.08064516,0.08064516,0.0,13.0,12,0,,,,0.274509803,2.076923229285257,0.3673469387755102,0.77981651,0.12,0,0.3684210526315789,2.0000001467191364,159.51759913659268,163.88792574923554,5.581688253687268,0.28571429,,0.12871286999999998,,-0.389954000711441,-3.106846301493605,5,5,0,3,0,0,0
Brian Bruney,1929,430663,WSN,-0.2301440089941024,,-0.85,7.641510533964126,,5.398597477355821,5.907030870876358,93.55321300642292,,0.17204301,0.21505376,-0.04301075,17.2,19,0,,,,0.423076923,0.5094340355976084,0.3571428571428571,0.58080808,0.055555555,0,0.2876712328767123,2.3207550510557717,189.97102544207743,134.00077514051424,5.966791882050487,0.21212121,,0.25477707000000005,,-0.606660008430481,-0.078764841171854,16,20,0,1,0,0,0
Alex Burnett,4065,488751,MIN,-0.2318821251392364,,-0.14,5.286714838037644,,4.73518556997058,4.379842924470814,93.046633484543,,0.17535545,0.10900474,0.06635071,47.2,41,0,,,,0.468965517,1.132867465293781,0.3216783216783216,0.71428571,0.12,0,0.2795698924731182,1.573427035130251,126.83256302462075,115.02975553326851,4.127772928079874,0.28368794,,0.16202532000000003,,0.0657339915633201,0.1708382933484449,37,23,2,6,0,0,0
Mitch Stetter,5579,449777,MIL,-0.2325417846441269,,-0.51,14.727283899457596,,8.259664539072165,7.378733203219873,,,0.13636364,0.13636364,0.0,3.2,9,0,,,,0.4,2.454547316576266,0.4285714285714285,0.52083333,0.125,0,0.3888888888888889,2.727274796195851,365.46800615940384,202.74224850002904,5.271795564625873,0.26315789,,0.28571429000000004,,0.220768004655838,0.3471689012844778,3,3,1,1,0,0,0
Brian Schlitter,3599,489295,CHC,-0.2358229905366897,,-0.64,12.374997049570789,,6.8278415322305905,5.86766696870785,93.87942068917413,,0.14583333,0.10416667,0.04166667,8.0,7,0,,,,0.314285714,2.249999463558325,0.4848484848484848,0.61320755,0.133333333,0,0.4285714285714285,2.8749993145467485,299.1853665341425,168.753610585017,4.683117510000251,0.23076923,,0.17073170999999998,,-0.0909400060772895,0.3294392735877443,7,5,1,2,0,0,0
Dustin Moseley,7060,400291,NYY,-0.2381399050354957,,0.31,4.821429157917494,,5.986006045361395,4.782512554957567,90.01872494346217,,0.11870504,0.0971223,0.02158273,65.1,16,9,,,,0.490654205,1.7908165443693551,0.2610837438423645,0.76822917,0.175675675,0,0.2650602409638554,1.4234695609089745,113.38128872368134,138.47614851695522,4.919451656823325,0.2594697,,0.13647642999999998,,-0.7616180181503296,-0.598825487452478,33,27,2,13,3,0,0
Garrett Mock,7335,452241,WSN,-0.2414876818656921,,-0.03,5.400005536085082,,13.57785319090993,7.976079647223962,89.637158203125,,0.15789474,0.26315789,-0.10526316,3.1,1,1,,,,0.363636363,5.400005536085082,0.2222222222222222,1.0,0.333333333,0,0.2857142857142857,2.700002768042541,134.24630961685125,335.9589022173174,7.576496185488321,0.2,,0.22222222000000003,,-0.1417360007762909,0.0846392663976283,3,5,0,2,0,0,0
Charlie Haeger,3545,446624,LAD,-0.2429279759526252,,-1.13,8.4,,5.511175759633383,5.202622555444639,84.44475508158186,,0.1986755,0.17218543,0.02649007,30.0,9,6,,,,0.413043478,1.2,0.3555555555555555,0.54006969,0.114285714,0,0.2903225806451613,2.066666666666667,219.25516216257316,140.247829440166,5.162233386979213,0.21449275,,0.20553359999999998,,-1.1880058739334345,0.0277587655282451,30,26,1,4,1,0,0
Jeff Fulchino,3532,445246,HOU,-0.2525412440299988,,-0.33,5.514085988349912,,4.641223127977802,4.1377343889507845,94.40160339575812,,0.21198157,0.10138249,0.11059908,47.1,50,0,,,,0.402777777,1.3309862730499786,0.3309352517985611,0.70381232,0.127272727,0,0.2760416666666667,1.584507467916641,138.66461535530692,115.13037562841951,3.674347930702357,0.26968974,,0.20273973,,0.0170399602502584,0.5557121238487159,46,22,3,7,0,0,0
Brad Lincoln,4241,453184,PIT,-0.2543781325221061,,-0.78,6.664557766559186,,5.48923512246249,5.169140572625402,92.40707534537528,,0.10416667,0.0625,0.04166667,52.2,11,9,,,,0.372340425,1.537974869205966,0.3064516129032258,0.59945504,0.109756097,0,0.3,1.537974869205966,170.623262853182,139.31498898231024,5.046030352948802,0.24759615,,0.13506494000000002,,-1.367321950092446,0.3765379487843301,25,15,5,9,4,0,0
Ross Detwiler,2859,446321,WSN,-0.2550156377255916,,-0.39,4.247190556130724,,5.639639904601121,4.971748428833646,90.4412182486631,,0.12592593,0.1037037,0.02222222,29.2,8,5,,,,0.43,1.5168537700466873,0.2959183673469387,0.64285714,0.135135135,0,0.2833333333333333,1.6179773547164666,105.58686553004088,139.95247525325647,5.046126384658262,0.25506073,,0.14285714000000005,,-0.5388279855251312,-0.0440056684056967,17,14,1,5,1,0,0
Anthony Varvaro,2385,460008,SEA,-0.2568559348583221,,-0.22,11.250002682209654,,11.577844452858454,5.993773204533643,92.05361162605932,,0.20833333,0.25,-0.04166667,4.0,4,0,,,,0.461538461,4.500001072883862,0.3636363636363636,0.76086957,0.666666666,0,0.3333333333333333,3.000000715255908,290.176074457312,288.8464782276869,6.121868386774216,0.21276596,,0.14705882000000003,,-0.3767580091953277,-0.3419805974588573,5,6,0,2,0,0,0
Billy Buckner,8253,434438,ARI,-0.2569394409656524,,-0.7,11.076923076923077,,7.0009193493769715,4.785808741931732,88.94026264391448,,0.15277778,0.06944444,0.08333333,13.0,3,3,,,,0.481481481,2.769230769230769,0.44,0.58394161,0.210526315,0,0.4,2.3846153846153846,260.3246026209207,172.33185943061522,4.240971782688321,0.32283465,,0.16814158999999995,,-0.7843440771102905,0.1457300973206661,11,5,2,4,0,0,0
Clay Rapada,4831,449060,TEX,-0.2687941491603851,,0.1,4.000001695421726,,7.188955279927933,6.199772810628312,86.63820167824075,,0.12820513,0.17948718,-0.05128205,9.0,13,0,,,,0.32,2.000000847710863,0.16,0.88235294,0.142857142,0,0.1875,1.4444450566800675,90.11508001188348,165.6063760896869,6.191457759788017,0.27142857,,0.18000000000000005,,0.0689880102872848,-0.021650237337443,5,7,0,2,0,0,0
Dustin Nippert,4426,430962,TEX,-0.2697620391845703,,0.53,4.28823664127379,,5.08960776418158,5.013867408494173,94.48813930777617,,0.17938931,0.12977099,0.04961832,56.2,38,2,,,,0.319767441,1.1117650551450566,0.3195266272189349,0.79822616,0.098591549,0,0.273542600896861,1.676471114901276,96.60865606146596,117.02615293839794,4.583848854499093,0.28922495,,0.19727890999999997,,-0.2276119962334633,0.1723215910784421,47,34,5,7,0,0,0
John Maine,4773,429720,NYM,-0.270100474357605,,-0.58,6.1260496346546285,,5.7753210720121695,5.031513942657946,89.87980562714776,,0.20526316,0.13157895,0.07368421,39.2,9,9,,,,0.264957264,1.8151258176754457,0.3362068965517241,0.71656051,0.13114754,0,0.2883435582822086,1.8151258176754457,157.28009699408366,146.97374026384588,4.767511825442813,0.26097561,,0.21472393,,-0.89547199010849,0.5973391284323115,39,25,2,8,3,0,0
Armando Gabino,3387,471803,BAL,-0.271171510219574,,-0.29,13.500010115767294,,12.50642091985181,7.02791136135856,92.24643406723484,,0.07692308,0.11538462,-0.03846154,4.2,5,0,,,,0.428571428,5.7857186210431255,0.3333333333333333,0.64102564,0.272727272,0,0.391304347826087,2.57143049824139,317.11705922435556,289.81218889580373,5.808290120466773,0.17777778,,0.17948717999999997,,-0.0831160098314285,0.1528920547981959,2,3,0,3,0,0,0
Elmer Dessens,317,113296,NYM,-0.2752107977867126,,1.02,2.2978728999376257,,4.716140697551875,5.350674626876423,89.30063539975649,,0.08247423,0.08247423,0.0,47.0,53,0,,,,0.422077922,0.7659576333125419,0.2387096774193548,0.84558824,0.059701492,0,0.2342857142857143,1.212766252744858,58.99555082573885,120.1510085079571,5.1703750065976415,0.24848485,,0.10032361999999995,,0.4395320117473602,0.2488642559358151,16,16,3,4,0,0,0
Ramon Ortiz,27,150009,LAD,-0.2772271707653999,,-0.54,6.3,,5.444509092966715,4.702622555444638,91.49865568136867,,0.15555556,0.11851852,0.03703704,30.0,16,2,,,,0.47368421,1.5,0.3010752688172043,0.64285714,0.142857142,0,0.2773109243697479,1.6333333333333333,164.44137162192993,138.56000122061317,4.61622279580069,0.30952381,,0.18907563000000005,,-0.7916579991579056,0.0760600712422188,21,16,0,5,0,0,0
Brad Thompson,4911,433581,KCR,-0.2802048325538635,,-0.36,6.406779868134963,,5.467673012032932,4.438126006448749,,,0.11235955,0.04494382,0.06741573,19.2,16,0,,,,0.465753424,1.8305085337528464,0.3,0.57377049,0.153846153,0,0.2976190476190476,1.4745763188564598,153.8794671283582,132.8032201043955,4.129675134264019,0.27152318,,0.125,,-0.5467300415039062,-0.1859926419010481,10,4,1,4,0,0,0
Chris Tillman,5279,501957,BAL,-0.2817491590976715,,-0.08,5.8695646611028005,,5.8915067559080585,5.099500248717447,91.64557336488812,,0.13135593,0.13135593,0.0,53.2,11,11,,,,0.426900584,1.5093166271407203,0.2560975609756097,0.65340909,0.147540983,0,0.25,1.5279501657473955,137.8768658908023,136.12572313306032,5.435191455850583,0.24696356,,0.15461347000000003,,-0.9000138640403748,-0.0721706492837358,31,31,1,9,4,0,0
Omar Beltre,10259,449110,TEX,-0.2831467092037201,,-0.24,9.0,,9.934985283442906,6.282648314535618,93.89485265031644,,0.23684211,0.18421053,0.05263158,7.0,2,2,,,,0.263157894,3.857142857142857,0.3529411764705882,0.79710145,0.272727272,0,0.3103448275862069,2.2857142857142856,202.75884408630057,229.1512391246501,5.1541055149156625,0.23157895,,0.26315789,,-0.340287983417511,0.2201447224256891,9,7,2,3,0,0,0
Jesse Carlson,4391,434482,TOR,-0.2876087129116058,,0.13,4.609760493771163,,6.077845287325727,4.385852559499112,,,0.13559322,0.08474576,0.05084746,13.2,20,0,,,,0.522727272,1.9756116401876411,0.238095238095238,0.81081081,0.23076923,1,0.2452830188679245,1.317074426791761,110.39811690018122,144.75899926463745,4.099309925117323,0.30136986,,0.13513514000000004,,0.5200899243354797,0.6538702443489015,8,5,1,3,0,0,0
Gil Meche,1089,219194,KCR,-0.2880594190210104,,-0.03,5.691892478725586,,5.591356198956647,5.159546989974286,92.68531300566345,,0.14590747,0.13523132,0.01067616,61.2,20,9,,,,0.446700507,1.3135136489366737,0.2931937172774869,0.68181818,0.121621621,0,0.2697095435684647,1.6702704424750294,136.7091424405644,135.82526377138836,5.225127169293153,0.24733096,,0.14164905000000005,,-1.1690660119056702,0.1103343836397656,41,38,2,9,2,1,0
Marcos Mateo,6869,456496,CHC,-0.2881920635700226,,-0.19,5.815385297967212,,5.662458114285476,3.3588511921755364,95.01009728773585,,0.27956989,0.09677419,0.1827957,21.2,21,0,,,,0.357142857,2.492307984843091,0.2745098039215686,0.69444444,0.260869565,0,0.2409638554216867,1.3384616955638822,140.5962502407166,140.06987657288803,2.8737834378467735,0.25806452,,0.21714286000000005,,-0.3069379925727844,-0.7746285308573782,26,9,1,6,0,0,0
Jordan Smith,9515,502136,CIN,-0.2889779508113861,,0.27,3.857144608790356,,4.934986126828739,4.0477134589052355,92.92745278949388,,0.1452514,0.06145251,0.08379888,42.0,37,0,,,,0.503649635,1.5000006811962496,0.2857142857142857,0.82987552,0.159090909,1,0.2710843373493976,1.3333339388411107,93.98801173181953,119.59409233159631,3.770826983836789,0.29568106,,0.16720257000000005,,-0.5920300483703613,-0.5593626540243379,26,11,2,7,0,0,0
Jordan Zimmermann,4505,519455,WSN,-0.2960617244243622,,-0.18,4.935483870967742,,5.852035974687146,3.9154115871075663,92.89783154432132,,0.2,0.07407407,0.12592593,31.0,7,7,,,,0.489361702,2.3225806451612905,0.2613636363636363,0.72327044,0.222222222,0,0.2520325203252032,1.3225806451612905,122.69811418216878,145.19685371693063,3.7671519733824272,0.25590551,,0.12393162000000002,,-0.5701099634170532,-0.1264910256098557,27,10,2,8,2,0,0
Barry Enright,2412,446264,ARI,-0.2989158630371094,,1.52,3.909090607838439,,5.6232967755901955,4.958419832894954,90.12504848182624,,0.1195122,0.07073171,0.04878049,99.0,17,17,,,,0.351097178,1.8181816780643905,0.247588424437299,0.84848485,0.125786163,0,0.2552631578947368,1.2727271746450732,91.86959700160622,138.55786399629827,5.081996601388334,0.29805014,,0.14326240999999995,,0.5698820352554321,1.405337912332393,49,29,1,20,9,0,0
Ryota Igarashi,10232,579799,NYM,-0.3097889423370361,,-0.93,7.120883001452395,,4.923997278528447,4.820138027242213,94.6732005141388,,0.18518519,0.13333333,0.05185185,30.1,34,0,,,,0.377777777,1.186813833575399,0.2840909090909091,0.55555556,0.1,0,0.2478632478632478,1.5494513938345489,182.82143239851428,125.41477797505247,4.49947136762995,0.25581395,,0.23228346,,-0.1912939846515655,-0.1399714998528557,25,18,0,4,0,0,0
