Name,PlayerId,MLBAMID,Team,fWAR,fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Chase%,Whiff%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO
Scott Baker,6176,435044,MIN,2.5119923651218414,,4.21,3.1410893461842564,,3.448653644487541,3.605160518247953,91.95131699672964,,0.22445255,0.05839416,0.16605839,134.2,23,21,,,,0.342857142,1.0024753232502943,0.2967914438502674,0.79432624,0.087209302,0,0.24609375,1.173267415359604,76.40147573112417,86.41592299807112,3.4286033014371644,0.32915361,,0.20437956000000002,,1.5765600204467771,0.5053041289897446,123,32,4,15,10,1,0
Ervin Santana,3200,429722,LAA,2.467454671859741,,2.84,3.3848393489880486,,3.9962316804528513,3.930013590721942,93.38991002570694,,0.18756586,0.07586934,0.11169652,228.2,33,33,,,,0.435103244,1.023323524112666,0.2721804511278195,0.76616121,0.101167315,0,0.238204833141542,1.220116509518948,86.49177505457659,100.95344139574853,3.939097925075747,0.26951673,,0.19250646000000005,,0.731432318687439,-0.3315003643784303,178,72,8,26,21,4,1
Brandon Beachy,8851,545404,ATL,2.4235873222351074,,1.57,3.6847061469371942,,3.187739238616258,3.164938824836072,92.55503144654088,,0.28595601,0.07783418,0.20812183,141.2,25,25,,,,0.337950138,1.0164706612240535,0.3070422535211267,0.7421875,0.098159509,0,0.2314814814814814,1.2070589102035638,97.77508794230911,84.53431644159294,2.9338262184331914,0.33250825,,0.26055704999999996,,0.8094080090522766,0.1992168845495844,169,46,5,16,14,0,0
Carl Pavano,790,134321,MIN,2.4163646697998047,,1.78,4.297297297297297,,4.101962862358437,4.135867293729439,89.51522588315217,,0.10680628,0.04188482,0.06492147,222.0,33,33,,,,0.505717916,0.9324324324324323,0.3056265984654731,0.67314615,0.094262295,0,0.288864388092613,1.3603603603603605,104.52420131497456,102.61736410005938,4.288352368300636,0.32376298,,0.14900060999999998,,-0.3793599009513855,1.224614137429083,102,40,8,23,18,3,1
Felipe Paulino,3777,462956,- - -,2.376881957054138,,0.6400000000000001,4.456937565165697,,3.6856733324730753,3.726006580314815,95.89262377115254,,0.22203673,0.0918197,0.13021703,139.1,39,20,,,,0.456632653,0.8397128745964358,0.341025641025641,0.70754717,0.093525179,0,0.2723880597014925,1.4425836563579797,106.22870432247478,91.60436766286888,3.640378777538625,0.28711986,,0.21441606000000002,,-2.2329200208187103,-1.430296714546178,133,55,8,13,9,0,0
Bartolo Colon,375,112526,NYY,2.297593489289284,,1.47,3.9979716797720672,,3.8286317374255634,3.5739746034960396,93.51568673089378,,0.1945245,0.05763689,0.13688761,164.1,29,26,,,,0.442043222,1.150101442126211,0.305050505050505,0.70043103,0.114130434,0,0.2642089093701997,1.2900608768823107,95.31952876229956,91.13422745721812,3.593030254365236,0.25286344,,0.12465877999999997,,0.3936960995197296,0.0712879848120093,135,40,3,21,13,1,1
Rick Porcello,2717,519144,DET,2.2966713905334473,,0.25,4.747252349245482,,4.0583532321454605,4.021993747294109,91.4115357298951,,0.13265306,0.05867347,0.07397959,182.0,31,31,,,,0.51391162,0.890109815483528,0.3157894736842105,0.67420436,0.099447513,0,0.2876712328767123,1.406593288665328,113.74879163582324,99.8177386744394,4.127204516650027,0.28280702,,0.14452213999999997,,-0.5396178960800171,-0.0296464883280783,104,46,8,18,19,0,0
David Robertson,8241,502085,NYY,2.289714097976685,,3.68,1.0800004119874618,,1.840385833740062,2.455672033731865,,,0.36764706,0.12867647,0.23897059,66.2,70,0,,,,0.462686567,0.1350000514984327,0.2888888888888888,0.89812332,0.023255813,1,0.1694915254237288,1.125000429153606,25.749339560004923,44.24812493537939,2.3250445549992937,0.29575163,,0.26209677,,4.091018199920654,0.6418173476872466,100,35,1,1,0,0,0
Max Scherzer,3137,453286,DET,2.2870333194732666,,1.4,4.430768884060678,,4.143334916250874,3.698183354816055,93.87945556640624,,0.20888355,0.06722689,0.14165666,195.0,33,33,,,,0.403418803,1.3384614337266632,0.3139329805996472,0.73670445,0.125541125,0,0.2688311688311688,1.3487178431805074,106.16553945349268,101.88954117502608,3.622804904748189,0.27655563,,0.21753246999999998,,-0.2190321087837219,1.0000660198587084,174,56,7,29,16,0,0
Randy Wolf,976,150116,MIL,2.2777364253997803,,2.51,3.687598204502799,,4.287552721039524,4.464995233374441,89.36408797554348,,0.14839424,0.0730897,0.07530454,212.1,33,33,,,,0.374068554,0.974882283949016,0.2863568215892054,0.75920245,0.085820895,0,0.2597087378640776,1.3186813502692003,95.21145610836454,107.88354848846534,4.477831267470295,0.25210629,,0.15022860999999998,,1.0146701335906982,0.7301184802037223,134,66,13,23,21,0,0
Vance Worley,6435,474699,PHI,2.2727142609655857,,3.31,3.0075948640945325,,3.321588810276019,3.6604731020499046,91.05226836622808,,0.21518987,0.08318264,0.13200723,131.2,25,21,,,,0.393048128,0.6835442872942119,0.2826666666666667,0.78145695,0.071942446,0,0.2301587301587301,1.2303797171295814,78.20027139988295,85.02311257189938,3.706805000585407,0.26263627,,0.12761276,,1.5953479409217834,0.893452844635497,119,46,3,10,12,1,0
Jhoulys Chacín,2608,468504,COL,2.2610790729522705,,4.2,3.618556701030928,,4.226417213616912,3.94820174415087,91.90622261174408,,0.18137848,0.10519952,0.07617896,194.0,31,31,,,,0.563039723,0.9278350515463918,0.2614840989399293,0.74458874,0.121951219,0,0.2282608695652173,1.3144329896907216,82.46949465475205,103.10618555679976,4.068541233337782,0.24037267,,0.20138889000000004,,1.2634841203689575,0.0040409422116316,150,87,4,20,18,2,1
Kyle Lohse,739,346798,STL,2.212956428527832,,2.25,3.392920445613907,,3.667864179239267,4.037596219079235,90.12578125,,0.14322581,0.05419355,0.08903226,188.1,30,30,,,,0.413621262,0.7646017905608804,0.2686567164179104,0.71286142,0.07239819,0,0.2438356164383561,1.1681416244680118,91.7493170313552,97.74792229773328,4.254229047276976,0.26181255,,0.13980263000000004,,-0.0918159633874893,-1.410978911104846,111,42,3,16,16,1,1
Mariano Rivera,844,121250,NYY,2.1720709800720215,,2.91,1.9076089724926908,,2.1938644259773543,2.6435651019520443,,,0.25751073,0.03433476,0.22317597,61.1,64,0,,,,0.465408805,0.4402174551906209,0.275,0.83333333,0.056603773,44,0.210762331838565,0.8967392605734872,45.48115966922117,52.583730447852474,2.2530535149205537,0.37954545,,0.16739130000000002,,3.269357919692993,-0.6101290721765509,60,8,2,3,0,0,0
Luke Hochevar,6943,460024,KCR,2.1713218688964844,,0.89,4.681818181818182,,4.288012548408123,4.046858316599721,93.41263579482948,,0.15329341,0.0742515,0.07904192,198.0,31,31,,,,0.498392282,1.0454545454545454,0.2747967479674796,0.65996503,0.115,0,0.2506527415143603,1.2828282828282829,112.61737649440876,106.69483048114432,4.1640413907379825,0.26425591,,0.19013062000000003,,-0.261656105518341,0.0034040589424663,128,62,7,23,16,0,0
Ted Lilly,833,150404,LAD,2.160015344619751,,1.6,3.970588130473414,,4.208777258001388,4.034360338716837,88.03448311031332,,0.1975,0.06375,0.13375,192.2,33,33,,,,0.336283185,1.3079584429794775,0.259927797833935,0.74688797,0.106463878,0,0.2324324324324324,1.1574394158112042,108.91556410877332,110.77387009169809,3.8575235764022255,0.29712956,,0.17527174,,-0.723953902721405,-0.0903740269715888,158,51,9,28,15,0,0
Erik Bedard,126,407853,- - -,2.1324785351753235,,1.23,3.618556843337102,,3.6362110520716704,3.5597207259178805,90.88697587025317,,0.2310536,0.08872458,0.14232902,129.1,24,24,,,,0.419889502,0.974226842436912,0.2946175637393767,0.70556309,0.102189781,0,0.2398373983739837,1.2835052051152969,91.55413828843729,92.76174646368254,3.5942721520268064,0.26372549,,0.17706237000000002,,-0.449034022167325,-0.1417090145272737,125,48,1,14,11,0,0
Colby Lewis,1259,407890,TEX,2.082934856414795,,1.84,4.402662341396499,,4.537865525513311,4.104005574295062,89.6382431402439,,0.20143027,0.06674613,0.13468415,200.1,32,32,,,,0.341137123,1.5723794076416069,0.2652705061082024,0.73,0.119453924,0,0.2406692406692406,1.212978400180668,101.7158871134169,108.2634105658478,3.869163595234613,0.25359477,,0.18702553,,0.2085258662700653,0.2777230286106971,169,56,6,35,19,2,1
Chris Capuano,1701,425626,NYM,2.079372078180313,,0.77,4.548386749876428,,4.0415152405414885,3.674084595794256,,,0.20947631,0.06608479,0.14339152,186.0,33,31,,,,0.427289048,1.3064515132623782,0.3114754098360656,0.71952337,0.12,0,0.2661290322580645,1.349462262670193,123.05633606495456,107.01440668163706,3.5904859298582377,0.30865922,,0.23481481000000004,,-2.2466280087828636,0.1267937846277287,168,53,5,27,14,1,1
Josh Tomlin,9388,458708,CLE,2.075822591781616,,2.32,4.245967480692249,,4.271353951056224,4.033094911566087,88.64415776152981,,0.13444109,0.03172205,0.10271903,165.1,26,26,,,,0.381918819,1.306451532520692,0.2533333333333333,0.68521031,0.110599078,0,0.2460815047021943,1.0766128369846444,107.98044287205646,107.267722825563,4.216226488185094,0.29902913,,0.16272966,,0.1601399779319763,-0.4129703454026346,89,21,3,24,17,0,0
Josh Collmenter,7312,518567,ARI,2.0711946338415146,,1.92,3.3822895283145624,,3.8029241083829097,4.178015630030621,87.84410095214844,,0.1610306,0.04508857,0.11594203,154.1,31,24,,,,0.332627118,0.9913607238163372,0.2547770700636942,0.74555404,0.076576576,0,0.2329931972789115,1.0691145060764422,84.85165476553047,97.92090492528315,4.134489056918963,0.29639402,,0.16766466999999996,,1.8090799450874329,0.3236968023582474,100,28,5,17,15,0,0
Trevor Cahill,6249,502239,OAK,2.063220262527466,,2.8,4.160513236055256,,4.099222456661863,3.9019168528309502,90.76036713088769,,0.16315205,0.09100999,0.07214207,207.2,34,34,,,,0.559322033,0.8234349113026028,0.3023255813953488,0.72819034,0.115853658,0,0.2638717632552404,1.425361016055967,104.95195793959851,103.82026431976948,4.008821081429932,0.23208999,,0.19715141999999997,,-0.2442658096551895,0.4393007513769285,147,82,8,19,21,0,0
Paul Maholm,8678,430904,PIT,2.041146755218506,,2.44,3.659137347704292,,3.78308644363982,4.032040641598262,88.55749371408046,,0.1411936,0.0727802,0.06841339,162.1,26,26,,,,0.499032882,0.609856224617382,0.2859884836852207,0.72063179,0.075342465,0,0.2543720190779014,1.2936344158550526,98.55361228351735,100.6236809995644,4.211706684714109,0.29242175,,0.12945591,,-0.019413998350501,-0.4018602153465466,97,50,8,11,13,1,1
Jeremy Hellickson,4371,476451,TBR,2.0082616806030273,,4.27,2.952381190739481,,4.438084812533548,4.71517818634369,91.55418278936745,,0.15116279,0.09302326,0.05813954,189.0,29,29,,,,0.349565217,1.00000008073434,0.2232142857142857,0.82035306,0.081081081,0,0.2091690544412607,1.1534392465613024,76.04649449489878,111.86406914173214,4.771343412434673,0.27069834,,0.21782946000000003,,1.6998281478881836,-0.1443175997758579,117,72,4,21,20,2,1
Charlie Morton,4676,450203,PIT,1.996074676513672,,1.89,3.827184692808559,,3.771017397927212,4.077720874119188,92.81176440746754,,0.14304291,0.10013004,0.04291287,171.2,29,29,,,,0.585454545,0.3145631254363199,0.3197158081705151,0.72496263,0.057692307,0,0.2739322533136966,1.5320389257361506,103.07972631557767,100.29997727741022,4.151089442992138,0.287373,,0.16585761,,-0.4901339113712311,0.3680668217219631,110,77,13,6,15,2,1
Sergio Romo,9817,489265,SFG,1.961870193481445,,1.74,1.50000047683731,,0.9628856301305596,1.4942722517808371,90.2490234375,,0.4,0.02857143,0.37142857,48.0,65,0,,,,0.336734693,0.3750001192093274,0.2755102040816326,0.83333333,0.048780487,1,0.1705882352941176,0.7083335585065074,41.750836211746,25.40508333953123,0.9578365778688138,0.36212625,,0.359375,,1.864029884338379,-0.2630033447313669,70,5,0,2,0,0,0
Joel Hanrahan,2186,430629,PIT,1.9298478364944456,,2.41,1.8349517281470036,,2.180725966476097,2.979336202758712,98.00573039504717,,0.22262774,0.05839416,0.16423358,68.2,70,0,,,,0.523809523,0.1310679805819288,0.282051282051282,0.78212291,0.018518518,40,0.2178988326848249,1.0485438446554305,49.42179098257352,57.64679094198806,2.724184247908397,0.26403326,,0.21604937999999996,,2.049057960510254,-0.2407195988929737,61,16,1,1,0,0,0
Mike Adams,1937,430606,- - -,1.9168036580085752,,2.91,1.466063285151724,,2.468825223826114,2.865467264921159,93.40053410100712,,0.26714801,0.05054152,0.2166065,73.2,75,0,,,,0.454054054,0.6108597021465516,0.2119565217391304,0.88235294,0.066666666,2,0.1673003802281368,0.7873302827666665,37.76743401434785,62.88116896634684,2.391579616450576,0.32299742,,0.22540983999999997,,1.7982680052518845,-0.4272147797949799,74,14,0,5,0,0,0
Bud Norris,9492,502032,HOU,1.9100972414016724,,0.85,3.774193548387097,,4.0200099416958395,3.727175257042531,93.61761103479851,,0.22138365,0.08805031,0.13333333,186.0,31,31,,,,0.396946564,1.1612903225806452,0.2942307692307692,0.72802198,0.11707317,0,0.2458333333333333,1.3279569892473118,99.70184111365728,103.04271137856956,3.7205655010544594,0.27929069,,0.23614957999999997,,-0.810225784778595,0.0606464415284397,176,70,5,24,16,0,0
Zack Britton,3240,502154,BAL,1.8782211542129517,,0.35,4.606911598911214,,4.0037880458881805,4.124434482871886,93.03335760946328,,0.14564565,0.09309309,0.05255255,154.1,28,28,,,,0.527607361,0.699784040340944,0.3036437246963562,0.63400576,0.086330935,0,0.2686567164179104,1.451403935521958,109.63982894218464,95.14679728640796,4.376732214039524,0.22648903,,0.16588124000000004,,-1.032148003578186,-1.087551549656014,97,62,1,12,13,0,0
Iván Nova,1994,467100,NYY,1.8768783807754517,,2.61,3.701613146545232,,4.005225059867363,4.160788879341082,93.22300765266468,,0.13920455,0.08096591,0.05823864,165.1,28,27,,,,0.527001862,0.7076613368395297,0.2830188679245283,0.73147257,0.083870967,0,0.2542901716068643,1.33064524875809,88.25375691734273,95.29858791450891,4.283798140704339,0.25620496,,0.15211520999999995,,0.0016340613365173,0.0958403692342825,98,57,6,13,16,0,0
Ryan Madson,1852,425492,PHI,1.8077648878097536,,2.05,2.373626473128202,,2.2506609785802945,2.940296635525739,95.04768929380664,,0.25203252,0.06504065,0.18699187,60.2,62,0,,,,0.4875,0.2967033091410253,0.3151515151515151,0.80645161,0.037037037,32,0.2358078602620087,1.1538462022150984,61.716501985201624,57.348749644988416,2.6226661168151137,0.40856031,,0.29591837,,2.611161947250366,0.0962022729079152,62,16,1,2,0,0,0
Greg Holland,7196,518813,KCR,1.7711236476898191,,2.56,1.7999997711181932,,2.2087197229597173,2.668413622123501,95.54795258620688,,0.31759657,0.08154506,0.2360515,60.0,46,0,,,,0.448529411,0.4499999427795483,0.25,0.83333333,0.056603773,4,0.1737089201877934,0.933333214653878,43.297548952476475,55.38829899099477,2.2119891776369576,0.36225597,,0.35585586,,3.1559078693389893,0.4423739606710843,74,19,1,3,0,0,0
Freddy Garcia,1077,150119,NYY,1.736455576494336,,2.89,3.620454043238686,,4.116295225364139,4.359799179578531,87.80125993384911,,0.15335463,0.07188498,0.08146965,146.2,26,25,,,,0.363829787,0.9818180456240504,0.2918454935622318,0.7713964,0.082474226,0,0.2629757785467128,1.34318163186068,86.31876385046043,97.91780476135182,4.421400247800486,0.27371956,,0.21010101000000003,,0.8626300487667322,0.7471136933427727,96,45,3,16,16,0,0
Jeremy Guthrie,2072,425386,BAL,1.7229532934725285,,1.67,4.326923037245429,,4.482117041654488,4.46971657016284,93.24446480381144,,0.14623172,0.07424072,0.071991,208.0,34,32,,,,0.396449704,1.1249999896838117,0.2841945288753799,0.69554849,0.097378277,0,0.2616707616707617,1.341346141546083,102.9763848218199,106.41261996209369,4.485981263952324,0.27409262,,0.14488829000000003,,-0.5227758958935738,-0.0342844309697838,130,66,9,26,16,2,0
Ryan Vogelsong,1011,285064,SFG,1.721710816025734,,2.73,2.705009379338602,,3.6654605216335874,3.8526896410718647,92.14975668872744,,0.18484043,0.08111702,0.1037234,179.2,30,28,,,,0.456074766,0.7513914942607227,0.2800751879699248,0.80382775,0.082417582,0,0.239067055393586,1.2523191571012044,75.29091176432458,99.11511708473913,3.959880197117815,0.2803677,,0.16967792999999998,,1.9506760090589523,1.2492021900113757,139,61,5,15,19,1,1
Rafael Betancourt,177,429783,COL,1.7154362201690674,,1.66,2.8877009471119486,,2.528060011557025,2.66032196943173,93.03330985314209,,0.30801688,0.03375527,0.2742616,62.1,68,0,,,,0.309677419,1.010695331489182,0.261744966442953,0.74660633,0.088607594,8,0.2008733624454148,0.8663102841335845,65.81276942669521,61.363442070733896,1.988613691190066,0.36214953,,0.24236641000000003,,1.9704639911651611,0.2068386967265514,73,8,0,7,0,0,0
Josh Johnson,4567,435178,FLA,1.7092912197113037,,2.85,1.640884116231517,,2.644170784031104,3.316794665989476,94.74851083572796,,0.23931624,0.08547009,0.15384615,60.1,9,9,,,,0.509677419,0.2983425665875486,0.2387096774193548,0.82167832,0.037735849,0,0.1830985915492957,0.9779006349258536,42.37150303892443,69.4508265182957,3.346016684603037,0.27157895,,0.19951337999999996,,1.4407880306243896,-0.2679645297593478,56,20,1,2,7,0,0
Phil Coke,5535,457435,DET,1.6884494125843048,,-0.03,4.472392742704444,,3.568331083764498,4.415252856471955,93.29073911516852,,0.14556962,0.08438819,0.06118144,108.2,48,14,,,,0.427762039,0.4141104391393003,0.3174157303370786,0.63225806,0.04,1,0.2744186046511628,1.453987764089099,107.16288766159904,87.87129253083016,4.431939859391922,0.27102804,,0.18807947000000003,,-0.456665888428688,-0.7037580571549956,69,40,4,5,5,0,0
Tim Stauffer,6432,431162,SDP,1.6809757947921753,,1.15,3.732495409419461,,4.032567586736318,3.714800107191245,91.71982421875,,0.16473616,0.06821107,0.0965251,185.2,31,31,,,,0.517793594,0.969479327121938,0.2816901408450704,0.75117371,0.125,0,0.2513966480446927,1.2549371289967308,106.0736924258136,108.5374923040269,3.8531491313895105,0.25,,0.15325076999999998,,0.4529117941856384,1.3677722438551907,128,53,8,20,20,0,0
Jeff Niemann,8591,435298,TBR,1.674836277961731,,0.96,4.056649941381449,,4.133760586705754,3.732121174059733,91.47654359879031,,0.18356643,0.06468531,0.11888112,135.1,23,23,,,,0.460240963,1.1970442449978047,0.2776412776412776,0.73071719,0.125874125,0,0.2471698113207547,1.2413792170347604,104.4898973081886,104.25514111731007,3.7847436526011538,0.27363184,,0.16736401999999995,,0.5976141095161438,0.715273315673846,105,37,5,18,12,1,0
Jeff Francis,4684,433585,KCR,1.6702678203582764,,0.55,4.819672533018396,,4.101889107782568,4.289876213917127,,,0.11332503,0.04856787,0.06475716,183.0,31,31,,,,0.471317829,0.934426307421934,0.3158705701078582,0.68765534,0.084821428,0,0.2951251646903821,1.4371585897775945,115.93335220461414,102.1022362824649,4.450670186592041,0.26405694,,0.16021260000000004,,-1.6732960939407349,-0.2662967342930831,91,39,5,19,16,1,0
Brett Myers,962,408206,HOU,1.6518513932824137,,0.37,4.458333018385356,,4.256867680268366,3.746256389250152,89.80501150254587,,0.17448201,0.06215921,0.11232279,216.0,34,33,,,,0.477372262,1.2916665754200565,0.2932330827067669,0.70197044,0.13304721,0,0.264018691588785,1.3101850926303795,117.7745668132965,109.1617658366219,3.824714182101025,0.28244747,,0.16962524999999995,,-1.76580000622198,-0.5194943750632497,160,57,4,31,19,2,0
Glen Perkins,8041,450282,MIN,1.649621844291687,,2.02,2.4810811834007955,,2.409170044152905,2.9246484916292537,95.80977746212122,,0.256917,0.08300395,0.17391304,61.2,65,0,,,,0.496815286,0.2918919039295053,0.3231707317073171,0.78167116,0.04347826,2,0.238095238095238,1.2324324832579117,60.34793758758153,60.63772813012063,2.733550242077281,0.34848485,,0.21841542000000003,,0.0782121196389198,-0.6910741381882981,65,21,1,2,0,0,0
Vinnie Pestano,4782,502260,CLE,1.633259415626526,,2.21,2.3225817883801803,,2.6705474014459996,2.7973688188628394,93.24785574350152,,0.336,0.096,0.24,62.0,68,0,,,,0.391304347,0.7258068088688063,0.2686567164179104,0.85245902,0.086206896,2,0.1838565022421524,1.048387612810498,59.066257868507336,67.4021578194134,2.219713580216061,0.31397849,,0.34388186,,1.818060040473938,-0.0511878624886112,84,24,3,5,0,0,0
