fWAR,bWAR,ERA,xERA,FIP,xFIP,vFA,K%,BB%,K-BB%,IP,G,GS,Barrel%,HardHit%,EV,GB%,HR/9,BABIP,LOB%,HR/FB,SV,AVG,WHIP,ERA-,FIP-,SIERA,Chase%,Whiff%,WPA,Clutch,SO,BB,HBP,HR,QS,CG,ShO
,-0.32,10.800004119874618,,6.155731983185294,,,0.21052632,0.10526316,0.10526316,3.1,6,0,,,,,2.7000010299686545,0.5,0.65789474,,0,0.4117647058823529,2.7000010299686545,298.08791264777057,166.89286268525038,,,,-0.7642459869384766,-0.2329973241407775,4,2,0,1,0,0,0
,1.04,2.8509328253576154,,4.570017129124917,,,0.1038961,0.10822511,-0.00432901,53.2,45,0,,,,,0.8385096545169457,0.2598870056497175,0.82608696,,0,0.2475728155339805,1.4161496387397303,68.93923002883855,109.63459997208652,,,,-0.302726000547409,-0.4530394042085224,24,25,0,5,0,0,0
,-0.4,5.246445877035123,,4.362839838062964,,,0.19003115,0.11214953,0.07788162,70.1,36,0,,,,,1.1516588510564905,0.2943925233644859,0.6846473,,1,0.2535211267605634,1.5355451347419873,129.46486052496456,108.66182964042636,,,,-1.419219970703125,-1.9787855086657404,61,36,1,9,0,0,0
,-0.21,5.368422489747831,,4.539941701510507,,,0.22619048,0.11507937,0.11111111,57.0,39,0,,,,,1.421053011992073,0.3032258064516129,0.71236559,,3,0.253393665158371,1.4912284693743976,130.9507835024054,109.79190324734115,,,,-0.362542062997818,0.2136718707256873,57,29,2,9,0,0,0
,-0.31,4.325242878635846,,4.093594847850026,,,0.11604096,0.07167235,0.0443686,68.2,42,1,,,,,0.7864077961156084,0.2894736842105263,0.6772009,,0,0.2686567164179104,1.3543689821991034,120.02606716601302,110.91246651615994,,,,-0.5597119927406311,-0.6457518278784059,34,21,4,6,0,0,0
,-0.04,4.7535224037499235,,4.693759387118021,,,0.2047619,0.17142857,0.03333333,47.1,15,3,,,,,0.9507044807499848,0.2619047619047619,0.70149254,,0,0.2183908045977011,1.5633807016777526,111.26261796876082,116.4502404550174,,,,0.0742739886045456,0.3749876053808687,43,36,0,5,1,0,0
,0.5,3.2033914874533895,,4.482850210025328,,,0.14606742,0.14606742,0.0,19.2,17,0,,,,,0.4576273553504842,0.2666666666666666,0.81699346,,2,0.2297297297297297,1.5254245178349477,83.8512890554597,117.4568660671526,,,,0.0321899875998497,0.1415861678558473,13,13,2,1,0,0,0
,-0.16,4.8358199318632575,,5.0273720826251616,,,0.11650485,0.13592233,-0.01941748,44.2,19,4,,,,,0.8059699886438763,0.3333333333333333,0.70153061,,0,0.3028571428571429,1.8134324744487216,117.9591230316502,121.44127955036076,,,,-1.5104680061340332,-1.0561660912395898,24,28,3,4,0,0,0
,0.13,3.75,,5.605730724334718,,,0.08163265,0.08163265,0.0,12.0,2,2,,,,,1.5,0.2368421052631578,0.83333333,,0,0.25,1.25,104.91495471394424,157.68695928908292,,,,-0.1005539968609809,-0.2055358742939736,4,4,1,2,1,0,0
,1.07,3.432203500786587,,4.406578232097545,,,0.09821429,0.08333333,0.01488095,78.2,63,0,,,,,0.9152542668764232,0.2734082397003745,0.75664622,,2,0.262987012987013,1.385593265132363,82.9651816904854,108.3761272988417,,,,1.0939040184020996,1.2199624466184664,33,28,0,8,0,0,0
,-0.4,17.357131033535662,,7.784298795585584,,,0.13333333,0.2,-0.06666667,4.2,4,0,,,,,1.928570114837296,0.4736842105263157,0.47945205,,0,0.4166666666666667,3.4285690930440813,424.64466625122014,192.52582645709057,,,,-0.2802560031414032,-0.3662429754383143,4,6,0,1,0,0,0
,-0.7,7.258066748978014,,5.2428282328874865,,,0.09210526,0.11184211,-0.01973684,31.0,8,6,,,,,0.8709680098773618,0.3684210526315789,0.64724919,,0,0.3435114503816794,2.000000615273942,180.9878640579983,131.62469060752588,,,,-1.471923977136612,-0.4242133902334519,14,17,4,3,0,0,0
,-0.37,8.162790878712652,,5.158056356792132,,,0.05970149,0.04477612,0.01492537,14.1,10,0,,,,,1.255813981340408,0.3214285714285714,0.54054054,,0,0.3225806451612903,1.60465119837941,223.9719614339624,139.0223144976989,,,,-0.2931240200996399,-0.7054759959351901,4,3,2,2,0,0,0
,-0.49,16.87500100582844,,7.543231003731506,,,0.08823529,0.14705882,-0.05882353,5.1,5,0,,,,,1.687500100582844,0.5,0.51136364,,0,0.4642857142857143,3.375000201165688,420.0183529682912,185.11643195942028,,,,-0.5172079205513,-1.3015414095712785,3,5,1,1,0,0,0
,-0.81,5.0232592676082275,,4.739452949687802,,,0.06849315,0.10958904,-0.04109589,14.1,14,0,,,,,0.6279074084510284,0.3389830508474576,0.54347826,,0,0.3230769230769231,2.0232572050088695,131.4877580521956,124.27640706048577,,,,-0.8780679702758789,0.1435183855431125,5,8,0,1,0,0,0
,-0.25,9.000014591240697,,6.855737209330583,,,0.15384615,0.19230769,-0.03846154,5.0,10,0,,,,,1.8000029182481394,0.3125,0.625,,2,0.2857142857142857,2.200003566747726,217.1501302741262,163.50753767763317,,,,-0.0818379744887352,-0.0965069371279952,4,5,0,1,0,0,0
,0.87,3.2899164936989687,,4.368336008794013,,,0.1547619,0.07738095,0.07738095,79.1,68,0,,,,,1.2478993596789192,0.2439024390243902,0.75060533,,30,0.2297734627831715,1.2226892716045976,81.18421308030698,108.79704655838113,,,,0.6854861378669739,0.5032328678607119,52,26,1,11,0,0,0
,2.28,2.4545453890674995,,4.041045378029706,,,0.19708029,0.12652068,0.07055961,95.1,67,0,,,,,0.7552447350976921,0.2641509433962264,0.8723748,,15,0.2203389830508474,1.3636363272597218,69.1635074265186,108.80888830977707,,,,3.2019598484039307,1.2689811867996228,81,52,5,8,0,0,0
,0.11,4.263158429692724,,5.6978363441298665,,,0.12244898,0.06122449,0.06122449,12.2,11,0,,,,,2.131579214846362,0.2432432432432432,0.83333333,,0,0.2608695652173913,1.1842106749146455,103.99031328649572,137.4650868110683,,,,0.0512860007584095,0.3587682493638689,6,3,0,3,0,0,0
,-0.64,14.850001416206496,,7.055731124877969,,,0.02380952,0.21428571,-0.19047619,6.2,7,0,,,,,0.0,0.4193548387096774,0.52173913,,0,0.40625,3.3000003147125545,358.2971682333307,168.2401019230921,,,,-0.4284499883651733,-0.3697890292265461,1,9,1,0,0,0,0
,-0.8,5.451922277021808,,5.567268788038685,,,0.10691824,0.13207547,-0.02515723,34.2,7,7,,,,,1.29807673262424,0.2413793103448276,0.55319149,,0,0.2391304347826087,1.5576920791490878,139.60178140490248,139.899649500608,,,,-0.7104679942131042,-0.2413629273329343,17,21,0,5,1,0,0
,-0.48,5.744681433888845,,5.2812628853100065,,,0.14084507,0.11267606,0.02816901,31.1,8,7,,,,,1.4361703584722112,0.33,0.70833333,,0,0.304,1.7234044301666531,157.62348780938856,142.3842485753254,,,,-0.9857119935331866,0.0194346925541635,20,16,1,5,2,0,0
,0.45,3.5147938117784316,,5.3409384700366385,,,0.1350211,0.12236287,0.01265823,56.1,10,9,,,,,1.4378701957275402,0.2275449101796407,0.78864353,,0,0.2259615384615384,1.3491127762381858,87.93640634502728,132.44563647856896,,,,-0.3044139835983515,-0.1436894517866439,32,29,0,9,3,2,1
,0.36,3.228262944349025,,4.649210137861953,,,0.144,0.104,0.04,30.2,28,0,,,,,1.1739137979451,0.1888888888888888,0.77464789,,0,0.1875,1.1086963647259278,80.7677085101132,115.46354447413212,,,,0.2703640162944793,-0.0346306632055645,18,13,0,4,0,0,0
,-0.33,16.200021243123253,,10.055740165722831,,,0.1,0.15,-0.05,3.1,3,0,,,,,2.7000035405205423,0.3333333333333333,0.46511628,,0,0.3333333333333333,2.400003147129371,437.7985619383311,272.2785655582483,,,,-0.1342760026454925,-0.0851313828631967,2,3,2,1,0,0,0
,-0.32,5.7857150739554095,,5.898588281748303,,,0.09708738,0.09708738,0.0,23.1,6,5,,,,,1.542857353054776,0.2894736842105263,0.65868263,,0,0.2888888888888888,1.542857353054776,151.44563783692843,155.08188842130468,,,,-0.4076719924341887,0.1736258738928384,10,10,3,4,2,0,0
,-0.24,6.000000635782945,,5.2446198663594075,,,0.08888889,0.1,-0.01111111,18.0,9,0,,,,,1.0000001059638242,0.3333333333333333,0.69277108,,0,0.3164556962025316,1.888889089042779,139.29095787664335,128.7060540831261,,,,-0.5960999727249146,-1.579262338213306,8,9,2,2,0,0,0
,-0.28,7.593754526230411,,6.230732735992677,,,0.11320755,0.05660377,0.05660377,10.2,3,0,,,,,2.53125150874347,0.3658536585365853,0.6547619,,0,0.36,1.9687511734671437,205.21792912509903,168.05370710547933,,,,-0.2371599972248077,-0.1312261778050216,6,3,0,3,0,0,0
,0.61,3.681817288044287,,5.255730141726549,,,0.10457516,0.09150327,0.0130719,36.2,22,2,,,,,1.472726915217715,0.2393162393162393,0.80808081,,1,0.2446043165467626,1.3090905913046356,88.99898860418942,129.00774396070142,,,,-0.2363660410046577,-0.3369186548906039,16,14,0,6,2,0,0
,-0.71,9.00000613076764,,5.498589667496643,,,0.16129032,0.09677419,0.06451613,14.0,19,0,,,,,1.928572742307351,0.2790697674418604,0.41666667,,0,0.2678571428571428,1.5000010217946065,224.00992749238463,135.29571795742876,,,,0.1301479935646057,0.7157091438171326,10,6,0,3,0,0,0
,-0.16,6.230769687855771,,5.9326540269795425,,,0.17857143,0.10714286,0.07142857,13.0,12,0,,,,,2.076923229285257,0.2222222222222222,0.65217391,,0,0.2244897959183673,1.3076924036240507,159.54492814660765,148.9932853571483,,,,-0.049108013510704,0.0329554337167232,10,6,1,3,0,0,0
,-0.42,12.149994206431291,,8.555728006364212,,,0.13888889,0.08333333,0.05555556,6.2,2,2,,,,,4.04999806881043,0.44,0.546875,,0,0.4242424242424242,2.5499987840658265,296.37221435539425,205.76746741052233,,,,-0.5523120164871216,0.6208577490496671,5,3,0,3,0,0,0
,-0.26,10.384618431859655,,8.85573248496474,,,0.125,0.08333333,0.04166667,4.1,4,0,,,,,4.153847372743862,0.4117647058823529,0.73170732,,0,0.4090909090909091,2.538462283343472,285.9701496813073,242.4830185905731,,,,-0.3752900063991546,-0.1514909789096175,3,2,0,2,0,0,0
,1.31,3.4511276215788405,,4.367008833130679,,,0.26415094,0.14824798,0.11590297,88.2,54,0,,,,,1.218045042910179,0.2610837438423645,0.81920904,,3,0.2076677316293929,1.35338338101131,86.0576567319478,109.86059707692998,,,,0.82600998878479,-0.1328468082170386,98,55,3,12,0,0,0
,0.13,4.371428571428571,,5.341445010049003,,,0.12258065,0.12903226,-0.00645161,35.0,8,6,,,,,1.2857142857142858,0.2792792792792792,0.79591837,,0,0.2666666666666666,1.6,123.17691651216856,144.37996657503678,,,,-0.8634540010243654,-0.1869838781845212,19,20,0,5,2,1,1
,-0.61,16.20001235962857,,9.45573575973895,,,0.21212121,0.21212121,0.0,5.0,5,0,,,,,3.600002746584127,0.4705882352941176,0.35211268,,0,0.3846153846153846,3.4000025939961196,396.3355941963416,233.58027834064555,,,,-0.4322080016136169,-0.1342922648368963,7,7,0,2,0,0,0
,-0.37,6.749998390674975,,5.577952297528739,,,0.07738095,0.05952381,0.01785714,36.0,11,5,,,,,1.749999582767586,0.3722627737226277,0.70945946,,0,0.3694267515923566,1.888888438542791,165.1396655510856,138.33272908903837,,,,-1.1101281642913818,-0.0487663616720641,13,10,1,7,3,0,0
,-0.07,4.153850115266323,,5.855733585360395,,,0.15625,0.171875,-0.015625,13.0,12,0,,,,,1.3846167050887743,0.2926829268292683,0.81081081,,0,0.2641509433962264,1.923078757067742,111.09944032634208,153.0952184567393,,,,0.1909799873828888,0.3570229662686299,10,11,0,2,0,0,0
,0.08,3.857145274416823,,4.355731664385704,,,0.17475728,0.12621359,0.04854369,23.1,24,0,,,,,0.7714290548833646,0.2941176470588235,0.78947368,,1,0.25,1.5000009400509868,107.91259247747868,122.12382552200587,,,,-0.7491119503974915,-0.1257974797909756,18,13,2,2,0,0,0
,-0.11,4.57329004434623,,4.907848051925974,,,0.10623557,0.09006928,0.01616628,102.1,23,17,,,,,1.2312703965547542,0.2522522522522522,0.68412162,,0,0.2493638676844783,1.338762256571439,123.59118390610573,132.00738001222314,,,,-1.1494602113962171,0.3847835422939623,46,39,1,14,6,0,0
,-0.25,7.071428089725761,,6.498587619041928,,,0.14516129,0.16129032,-0.01612903,14.0,11,0,,,,,1.9285712971979347,0.225,0.61797753,,0,0.2307692307692307,1.5714284643835024,181.07080553276825,163.0781291240092,,,,0.0125519931316375,0.3530383719727384,9,10,0,3,0,0,0
,-0.18,6.75000402331592,,6.605732959510228,,,0.12,0.24,-0.12,10.2,11,0,,,,,0.84375050291449,0.2333333333333333,0.66326531,,0,0.2162162162162162,1.8750011175877557,162.86243073877785,157.59155183039246,,,,-0.3134120106697082,-0.3109803452725388,6,12,1,1,0,0,0
,-0.57,4.650002069474188,,4.205731325149804,,,0.14393939,0.08333333,0.06060606,60.0,52,0,,,,,1.050000467300623,0.299492385786802,0.69053708,,4,0.2727272727272727,1.466667319404045,129.03817805691327,113.99837715452249,,,,-0.9912059903144836,-0.7441629350984553,38,22,0,7,0,0,0
,0.43000000000000005,4.01486914832106,,4.071343883131927,,,0.13586957,0.0923913,0.04347826,89.2,54,0,,,,,0.8029738296642122,0.2363636363636363,0.6714876,,8,0.2192192192192192,1.1933083301954264,108.16634946521256,110.96420071033376,,,,-0.775824099779129,-1.410648357190469,50,34,1,8,0,0,0
,-0.48,12.857142857142858,,7.855730724334717,,,0.08571429,0.11428571,-0.02857143,7.0,2,2,,,,,2.5714285714285716,0.36,0.45454545,,0,0.3666666666666666,2.142857142857143,359.7084161620945,221.7006482107267,,,,-0.6419659852981567,-0.3743834300771398,3,4,1,2,0,0,0
,-0.56,4.896373861463235,,5.094073061003624,,,0.13666667,0.14333333,-0.00666667,64.1,14,13,,,,,0.979274772292647,0.2753623188405797,0.68548387,,0,0.2509803921568627,1.6632127084970354,132.32238421730372,137.08169047254373,,,,-0.8409360582008958,0.7193685962920146,41,43,2,7,4,1,0
,0.97,2.8272250744240432,,4.567772574958165,,,0.12075472,0.13207547,-0.01132076,63.2,43,0,,,,,0.7068062686060108,0.2239583333333333,0.80519481,,1,0.2096069868995633,1.3036648954288643,70.73416714808849,113.4642332972986,,,,0.4470039904117584,-0.4815312933112199,32,35,1,5,0,0,0
,0.27,3.9600018127449705,,5.375731877899698,,,0.15384615,0.09615385,0.05769231,25.0,16,0,,,,,1.8000008239749865,0.273972602739726,0.82142857,,0,0.2659574468085106,1.400000640869434,96.59547866067038,129.76692871222818,,,,-0.4374539852142334,-0.4232171606054333,16,10,0,5,0,0,0
,-0.28,3.8571436979334583,,5.127159790895531,,,0.11320755,0.16037736,-0.04716981,23.1,13,0,,,,,0.7714287395866917,0.2666666666666666,0.69060773,,0,0.247191011235955,1.6714289357711651,96.50163671507552,127.197320009663,,,,-0.4634439647197723,-0.2318745999928886,12,17,0,2,0,0,0
,-0.35,6.406781732197691,,6.720138753279356,,,0.08888889,0.1,-0.01111111,19.2,8,3,,,,,2.288136332927747,0.2941176470588235,0.74074074,,0,0.3086419753086419,1.728814118212075,180.52854018856897,182.0926987511583,,,,-0.2946120798587799,0.3409939786584398,8,9,0,5,1,0,0
,-0.29,6.749998536977218,,5.85573007410237,,,0.22857143,0.11428571,0.11428571,14.2,9,0,,,,,2.45454492253717,0.3095238095238095,0.72164948,,0,0.2741935483870967,1.704545085095257,166.56754679556946,145.3899493514243,,,,0.3266700506210327,0.7665903823705347,16,8,0,4,0,0,0
,-0.12,4.9090949523580765,,5.855733195220209,,,0.16455696,0.21518987,-0.05063291,14.2,15,0,,,,,0.6136368690447596,0.3043478260869565,0.76687117,,0,0.25,2.181819978825812,118.7082428403313,140.1190584076598,,,,-0.4529320001602173,-0.0392571614487634,13,17,2,1,0,0,0
,0.18,3.3750003218651123,,6.1557310390472715,,,0.05263158,0.14035088,-0.0877193,13.1,9,0,,,,,1.350000128746045,0.1818181818181818,0.85526316,,0,0.2040816326530612,1.350000128746045,86.42017131466974,154.54518209383426,,,,-0.4906899929046631,-1.4362197893814297,3,8,0,2,0,0,0
,-0.48,4.445122468195016,,5.416706631936784,,,0.15352697,0.11618257,0.0373444,54.2,13,11,,,,,1.6463416548870429,0.2409638554216867,0.703125,,0,0.2347417840375587,1.4268294342354373,118.88985030622644,141.49177734247314,,,,-1.251843973994255,0.1631123974365489,37,28,0,10,4,0,0
,-0.65,14.46429137977024,,8.427161478023994,,,0.11320755,0.0754717,0.03773585,9.1,4,1,,,,,3.857144367938731,0.4358974358974359,0.46391753,,0,0.4285714285714285,2.6785724777352296,356.93067458701336,208.6523635275728,,,,-0.5403060019016266,-0.8100860897788789,6,4,0,4,0,0,0
,0.81,5.093406646785177,,5.344741739430386,,,0.12580231,0.10012837,0.02567394,182.0,32,31,,,,,1.532967049032432,0.255281690140845,0.70363467,,0,0.2525107604017216,1.3956044102302427,123.1207321410904,131.1704349250161,,,,-1.767433911561966,-0.0459370436002615,98,78,4,31,15,0,0
,-1.77,11.25001542272298,,5.605734494333667,,,0.07843137,0.19607843,-0.11764706,8.0,7,0,,,,,0.0,0.4324324324324324,0.46153846,,1,0.3902439024390244,3.250004455453305,314.7452956283082,157.68706654754516,,,,-0.8602760434150696,0.4311527794098699,4,10,0,0,0,0,0
,-1.13,4.991597918751928,,4.595226968748268,,,0.11538462,0.12637363,-0.01098901,39.2,31,0,,,,,0.6806724434661721,0.2985074626865671,0.57324841,,1,0.2721518987341772,1.6638659729173093,137.4579156028525,124.98510316559606,,,,-0.7979699969291687,-0.0812106178534777,21,23,1,3,0,0,0
,-0.46,16.615385834282055,,12.086500632269193,,,0.07407407,0.18518519,-0.11111111,4.1,4,0,,,,,4.153846458570514,0.3529411764705882,0.53571429,,0,0.3809523809523809,3.0000002200787046,401.7814435539332,287.8511868030792,,,,-0.4966240227222442,-0.2995206405916792,2,5,1,2,0,0,0
,-0.3,12.272734188840364,,11.855735796150984,,,0.05405405,0.16216216,-0.10810811,7.1,4,0,,,,,4.9090936755361465,0.24,0.57692308,,0,0.3225806451612903,2.1818194113493985,307.05076837730815,292.3854313898379,,,,-0.1191939935088157,-0.825906287318537,2,6,0,4,0,0,0
,-0.41,6.942859791347969,,6.455732097626257,,,0.12244898,0.10204082,0.02040816,11.2,10,0,,,,,2.3142865971159896,0.2285714285714285,0.59322034,,0,0.25,1.3714290945872532,185.69467257572649,168.95312274127792,,,,-0.100548006594181,-0.0662979219918175,6,5,0,3,0,0,0
,-0.36,5.238805821011506,,5.049760512621587,,,0.12437811,0.11940299,0.00497512,89.1,30,9,,,,,1.1082089236755108,0.2827586206896552,0.68429238,,0,0.2649572649572649,1.5783581640226971,129.27632931532602,125.5614677773072,,,,0.2860100269317627,0.2354021790063813,50,48,3,11,3,0,0
,0.85,3.44680839873591,,4.196156212732015,,,0.22327044,0.11006289,0.11320755,78.1,60,0,,,,,1.14893613291197,0.202020202020202,0.78666667,,16,0.1792114695340501,1.085106347750194,95.64939310541898,113.73487733729014,,,,-0.5880419611930847,-1.2716259402663808,71,35,4,10,0,0,0
,0.86,3.3496253091089065,,4.141445489447227,,,0.13031161,0.09348442,0.0368272,88.2,77,0,,,,,0.8120303779657956,0.2566037735849056,0.75910931,,13,0.238244514106583,1.2293237666426629,92.24150673494044,112.47053707164488,,,,-1.129847764968872,-1.332915827675338,46,33,1,8,0,0,0
,-1.25,11.739127027516192,,7.225294673465744,,,0.10465116,0.25581395,-0.15116279,15.1,11,5,,,,,0.5869563513758096,0.3076923076923077,0.47979798,,0,0.2741935483870967,2.543477522628508,283.23875894719447,172.2525759285301,,,,-1.4635780453681946,-0.3972969130328883,9,22,2,1,0,0,0
,-1.25,10.216214899602464,,6.301676226184755,,,0.128,0.104,0.024,24.2,9,6,,,,,2.189188907057671,0.3777777777777777,0.56053812,,0,0.3571428571428571,2.148648371741788,272.48920156094766,164.12255190378357,,,,-1.544828075915575,-0.5016115211416012,16,13,0,6,1,0,0
,-0.6,5.080645786487922,,4.807343867715792,,,0.11985019,0.08988764,0.02996255,62.0,38,0,,,,,1.1612904654829537,0.26,0.64643799,,1,0.25,1.3548388763967794,126.45714655180748,118.4524904017457,,,,-0.6851298809051514,-1.3977606465335486,32,24,3,8,0,0,0
,-0.28,8.307689260450047,,8.509574804363222,,,0.06521739,0.23913043,-0.17391304,8.2,5,0,,,,,1.038461157556256,0.25,0.67961165,,0,0.25,2.192306888174318,207.16135391261625,212.80327370592892,,,,-0.3789860010147095,-0.4790044762439728,3,11,3,1,0,0,0
,-0.99,7.363637640456744,,5.607797317232691,,,0.10824742,0.1185567,-0.01030928,40.1,18,5,,,,,1.3388432073557717,0.352112676056338,0.64738292,,0,0.3313609467455621,1.9586780255760363,170.94800528498325,137.5279034104432,,,,-1.867151975631714,-1.0696468168860065,21,23,2,6,0,0,0
,-1.42,6.5915498270021216,,5.052914000002091,,,0.15820896,0.13134328,0.02686567,71.0,34,5,,,,,1.2676057359619466,0.3114035087719298,0.62162162,,0,0.2783505154639175,1.76056352216937,164.18011229420486,125.25115420326802,,,,-2.2647900581359863,-0.8472064830699173,53,44,0,10,1,0,0
,-0.36,6.051725332008624,,5.8902140816951665,,,0.10740741,0.08888889,0.01851852,58.0,12,12,,,,,1.8620693329257307,0.3054187192118227,0.70913462,,0,0.3032786885245901,1.689655505802978,147.26348638668662,143.02249445996424,,,,-1.0566100478172302,0.2855193072041928,29,24,2,12,3,0,0
,-0.34,6.03947398735217,,5.895204561106723,,,0.16935484,0.14516129,0.02419355,25.1,16,3,,,,,1.7763158786329911,0.3125,0.75609756,,0,0.2830188679245283,1.894736937208524,160.21096554168804,151.8078771374873,,,,-0.1106259822845459,0.2048642933440439,21,18,0,5,0,0,0
,-0.48,4.191045730601235,,4.646775908352339,,,0.12943633,0.11064718,0.01878914,111.2,45,11,,,,,0.9671643993695158,0.2492836676217765,0.69464544,,0,0.2340425531914893,1.3611943398533926,118.0941382483216,125.37801642334448,,,,-0.6854039654135704,-0.3451159072797032,62,53,3,12,3,0,0
,-0.91,7.971427919816051,,5.884301905340099,,,0.13218391,0.0862069,0.04597701,35.0,12,7,,,,,2.0571426889847872,0.3622047244094488,0.6292517,,0,0.3417721518987341,1.971428410277088,198.77630815436447,147.5652977789931,,,,-1.6939739137887957,-0.5502520302141547,23,15,1,8,0,0,0
,-0.34,4.593750365078479,,4.720314205851832,,,0.12037037,0.11111111,0.00925926,96.0,68,0,,,,,0.937500074505812,0.3197492163009404,0.75167785,,8,0.2939632545931758,1.6666667991214434,110.83687477512096,112.97586761390276,,,,-0.5611079931259155,0.2743022126389199,52,48,3,10,0,0,0
,-0.21,8.379302629257937,,9.47641428325457,,,0.18181818,0.11363636,0.06818182,9.2,9,0,,,,,4.655168127365521,0.1923076923076923,0.75,,0,0.2564102564102564,1.5517227091218404,206.7733607892293,234.46610502530453,,,,-0.3104139864444732,-0.8577159950216093,8,5,0,5,0,0,0
,-1.3,4.813953915436671,,4.30921922537236,,,0.09018568,0.10344828,-0.0132626,86.0,72,0,,,,,0.4186046882988409,0.3013698630136986,0.65217391,,2,0.2787878787878788,1.5232559490874489,132.08603732637764,115.86011268255048,,,,-1.3134760856628418,-0.4020143209733795,34,39,8,4,0,0,0
,0.07,4.0135129962723965,,6.220595155552989,,,0.11650485,0.13592233,-0.01941748,24.2,5,4,,,,,1.824324089214726,0.1944444444444444,0.80769231,,0,0.2134831460674157,1.3378376654241322,112.28734246606535,175.18017725752287,,,,0.0781380189582705,0.1153497940794341,12,14,0,5,1,0,0
,-0.43,5.25503382612568,,4.728214041689844,,,0.13537118,0.11790393,0.01746725,49.2,30,0,,,,,0.9060403148492552,0.2699386503067484,0.68055556,,0,0.2462311557788944,1.5302014206342978,142.01501451683032,127.11266290797828,,,,-0.8854259848594666,-0.9273019630955082,31,27,3,5,0,0,0
,0.82,3.7469376670399,,4.631240403160813,,,0.18443804,0.10951009,0.07492795,81.2,36,7,,,,,1.3224485883670234,0.2456896551724137,0.81140351,,3,0.224025974025974,1.3102036940302917,103.97802035867107,125.70806362027186,,,,0.1277420222759246,0.3471299699365733,64,38,1,12,3,1,1
,-1.76,6.749999628033299,,5.5302588788384766,,,0.08933718,0.13832853,-0.04899136,70.2,17,14,,,,,1.0188678683823846,0.3127413127413127,0.62302839,,0,0.2986577181208054,1.9386791384498152,174.5196532130455,144.49233143251612,,,,-2.144313968718052,0.3268492636008577,31,48,1,8,1,0,0
,-2.08,5.41641519512931,,5.016825675926714,,,0.14285714,0.11937378,0.02348337,109.2,63,9,,,,,1.1489365565425809,0.299719887955182,0.64133017,,5,0.2725225225225225,1.6595750261170612,133.65913881856298,124.75120417212707,,,,-0.4829499125480652,1.1172400283236097,73,61,6,14,1,0,0
,0.56,2.739130889085005,,5.68181814958115,,,0.17021277,0.14893617,0.0212766,23.0,14,0,,,,,1.5652176509057172,0.1525423728813559,0.9375,,0,0.1645569620253164,1.1739132381792878,70.13811499644963,142.7505314477985,,,,0.0729760006070137,-0.2428655568366226,16,14,1,4,0,0,0
,0.2,3.857142733497211,,4.481781092377659,,,0.15189873,0.06962025,0.08227848,79.1,55,1,,,,,1.3613444941754864,0.2446351931330472,0.74468085,,3,0.2354948805460751,1.1470587867589743,108.68551108550736,120.8647549859478,,,,-0.5427440106868744,-0.5050393506310737,48,22,1,12,0,0,0
,-0.75,7.363641470920543,,6.3466422364748265,,,0.06896552,0.08045977,-0.01149425,18.1,15,0,,,,,1.963637725578811,0.3478260869565217,0.65789474,,0,0.3544303797468354,1.9090922332016225,172.35598325814863,156.99164934907017,,,,-0.3023959994316101,-0.1760697699404749,6,7,1,4,0,0,0
,-0.35,11.57144551863525,,13.998604186724217,,,0.04,0.2,-0.16,4.2,3,0,,,,,5.785722759317625,0.125,0.68965517,,0,0.25,2.14286028122875,285.5448460261147,345.72112439708064,,,,-0.5072299838066101,0.0742861648359917,1,5,0,3,0,0,0
,-0.21,4.325968309591999,,4.811532488824586,,,0.17343173,0.11808118,0.05535055,60.1,56,0,,,,,1.19337056816331,0.2833333333333333,0.76372315,,4,0.251063829787234,1.5082878014286278,110.770633115132,121.09103334374474,,,,-1.0033241510391235,0.1001831152790803,47,32,4,8,0,0,0
,-0.83,6.03947398735217,,5.579415071571971,,,0.20168067,0.1092437,0.09243698,25.1,23,0,,,,,2.131579054359589,0.2894736842105263,0.64417178,,8,0.2641509433962264,1.618421133865614,150.60091547912862,139.98886641857874,,,,0.1979719847440719,0.3989311182209767,24,13,0,6,0,0,0
,-0.22,4.957816776071578,,5.46863416037244,,,0.08732877,0.07191781,0.01541096,134.1,29,22,,,,,1.6079405760232144,0.2683982683982684,0.70012392,,0,0.2756052141527002,1.4143921733537534,116.04440393086352,135.45613372592788,,,,-1.6349481344223022,-0.5819279959939379,51,42,5,24,10,2,0
,0.73,3.262500933409004,,4.805731282234351,,,0.11940299,0.13134328,-0.0119403,80.0,64,1,,,,,0.9000002574921391,0.2386831275720164,0.79959514,,0,0.2268041237113402,1.375000393390768,87.2592938377291,125.34375627621336,,,,0.7274299412965775,0.3883593684050538,40,44,0,8,0,0,0
,-0.41,5.004878840404048,,5.167926212006763,,,0.08823529,0.11111111,-0.02287582,68.1,41,1,,,,,1.0536587032429574,0.2808510638297872,0.72874494,,0,0.2740740740740741,1.5804880548644362,128.15479868098512,129.96089012714893,,,,0.1474140882492065,0.8217765015005973,27,34,2,8,0,0,0
,0.75,3.192118346571085,,4.510903200334539,,,0.18085106,0.13829787,0.04255319,67.2,52,0,,,,,0.9310345177498998,0.2404371584699453,0.81508516,,2,0.2116182572614107,1.3300493110712854,89.30692047254826,126.53853771388248,,,,-0.4426940083503723,-0.1689733726450381,51,39,2,7,0,0,0
